date,ticker,fh_high,fh_low,fh_range,day_high,day_low,day_range,width_ratio,width_class,broke_high,broke_low,breakout
2026-03-11,TSLA,399.8900,399.4100,0.4800,401.6800,397.8300,3.8500,0.1247,Narrow,1,1,Double
2025-02-03,TSM,199.7468,195.3943,4.3525,206.5900,195.3943,11.1957,0.3888,Medium,1,0,Single
2025-02-04,TSM,203.0629,199.4408,3.6221,203.0629,197.1900,5.8729,0.6167,Wide,0,1,Single
2025-02-05,TSM,204.4051,201.1679,3.2372,204.9726,200.9500,4.0226,0.8048,Wide,1,1,Double
2025-02-06,TSM,208.4220,204.5926,3.8294,208.4220,204.2965,4.1255,0.9282,Wide,0,1,Single
2025-02-07,TSM,210.3958,204.2176,6.1782,210.3958,204.2176,6.1782,1.0000,Wide,0,0,None
2025-02-10,TSM,207.2376,204.2965,2.9411,207.7500,202.0300,5.7200,0.5142,Medium,1,1,Double
2025-02-11,TSM,205.2835,198.3749,6.9086,205.3600,198.3749,6.9851,0.9890,Wide,1,0,Single
2025-02-12,TSM,203.5464,200.3587,3.1877,206.1700,200.3587,5.8113,0.5485,Medium,1,0,Single
2025-02-13,TSM,199.6579,196.6280,3.0299,203.6800,196.6280,7.0520,0.4297,Medium,1,0,Single
2025-02-14,TSM,197.3781,194.8816,2.4965,199.1900,194.8816,4.3084,0.5794,Medium,1,0,Single
2025-02-18,TSM,203.1616,199.1941,3.9675,204.0000,197.9012,6.0988,0.6505,Wide,1,1,Double
2025-02-19,TSM,199.9540,197.4077,2.5463,201.3900,197.4077,3.9823,0.6394,Wide,1,0,Single
2025-02-20,TSM,197.6643,195.2167,2.4476,199.3000,195.0292,4.2708,0.5731,Medium,1,1,Double
2025-02-21,TSM,200.0428,198.0887,1.9541,200.0428,197.4900,2.5528,0.7655,Wide,0,1,Single
2025-02-24,TSM,196.1938,190.1438,6.0500,197.2000,189.3148,7.8852,0.7673,Wide,1,1,Double
2025-02-25,TSM,191.0025,185.3670,5.6355,191.0025,185.3473,5.6552,0.9965,Wide,0,1,Single
2025-02-26,TSM,192.8827,188.5943,4.2884,192.8827,186.9000,5.9827,0.7168,Wide,0,1,Single
2025-02-27,TSM,192.2263,182.6924,9.5339,193.5500,182.6924,10.8576,0.8781,Wide,1,0,Single
2025-02-28,TSM,179.6231,173.2277,6.3954,180.7100,173.2277,7.4823,0.8547,Wide,1,0,Single
2025-03-03,TSM,179.1987,171.3426,7.8561,180.3200,171.3426,8.9774,0.8751,Wide,1,0,Single
2025-03-04,TSM,178.3598,171.9052,6.4546,178.3598,170.2500,8.1098,0.7959,Wide,0,1,Single
2025-03-05,TSM,181.3798,178.3598,3.0200,183.0500,176.4500,6.6000,0.4576,Medium,1,1,Double
2025-03-06,TSM,178.8631,174.3528,4.5103,181.8700,174.3528,7.5172,0.6000,Medium,1,0,Single
2025-03-07,TSM,176.1392,172.5960,3.5432,177.1400,171.4314,5.7086,0.6207,Wide,1,1,Double
2025-03-10,TSM,172.6059,169.0233,3.5826,175.6800,166.8323,8.8477,0.4049,Medium,1,1,Double
2025-03-11,TSM,170.7899,166.6349,4.1550,170.7899,165.9046,4.8853,0.8505,Wide,0,1,Single
2025-03-12,TSM,175.8036,173.0895,2.7141,175.8036,168.7400,7.0636,0.3842,Medium,0,1,Single
2025-03-13,TSM,171.6190,168.4015,3.2175,174.8600,168.4015,6.4585,0.4982,Medium,1,0,Single
2025-03-14,TSM,171.8657,169.6855,2.1802,178.1700,168.4700,9.7000,0.2248,Narrow,1,1,Double
2025-03-17,TSM,174.2936,171.5499,2.7437,174.2936,171.2400,3.0536,0.8985,Wide,0,1,Single
2025-03-18,TSM,172.9760,168.8709,4.1051,174.6300,168.8709,5.7591,0.7128,Wide,1,0,Single
2025-03-19,TSM,171.8212,170.1665,1.6547,171.8212,168.9200,2.9012,0.5704,Medium,0,1,Single
2025-03-20,TSM,175.3288,172.9507,2.3781,175.4774,171.4800,3.9974,0.5949,Medium,1,1,Double
2025-03-21,TSM,174.7739,172.1995,2.5744,175.8400,172.1995,3.6405,0.7072,Wide,1,0,Single
2025-03-24,TSM,179.9956,178.0288,1.9668,180.3028,174.8400,5.4628,0.3600,Medium,1,1,Double
2025-03-25,TSM,180.8378,178.1824,2.6554,181.1500,178.1526,2.9974,0.8859,Wide,1,1,Double
2025-03-26,TSM,177.9049,172.9111,4.9938,179.2400,171.8400,7.4000,0.6748,Wide,1,1,Double
2025-03-27,TSM,170.0377,167.9470,2.0907,171.9100,167.9470,3.9630,0.5276,Medium,1,0,Single
2025-03-28,TSM,167.0850,164.2016,2.8834,167.7000,163.8846,3.8154,0.7557,Wide,1,1,Double
2025-03-31,TSM,161.9227,158.2665,3.6562,163.7400,158.2665,5.4735,0.6680,Wide,1,0,Single
2025-04-01,TSM,165.8463,163.5477,2.2986,166.5000,163.5477,2.9523,0.7786,Wide,1,0,Single
2025-04-02,TSM,167.6597,164.8209,2.8388,167.6597,164.6700,2.9897,0.9495,Wide,0,1,Single
2025-04-03,TSM,160.3176,158.0783,2.2393,168.8300,157.5828,11.2472,0.1991,Narrow,1,1,Double
2025-04-04,TSM,149.9237,146.1189,3.8048,157.2200,143.5130,13.7070,0.2776,Narrow,1,1,Double
2025-04-07,TSM,152.3413,133.0200,19.3213,152.3413,127.8200,24.5213,0.7879,Wide,0,1,Single
2025-04-08,TSM,151.2118,147.8132,3.3986,151.2118,133.5000,17.7118,0.1919,Narrow,0,1,Single
2025-04-09,TSM,140.3621,137.4094,2.9527,144.0700,135.7400,8.3300,0.3545,Medium,1,1,Double
2025-04-10,TSM,154.5707,149.3110,5.2597,166.4500,149.3110,17.1390,0.3069,Medium,1,0,Single
2025-04-11,TSM,156.5623,151.8459,4.7164,157.6600,149.7500,7.9100,0.5963,Medium,1,1,Double
2025-04-14,TSM,157.1370,154.0356,3.1014,158.4300,154.0356,4.3944,0.7058,Wide,1,0,Single
2025-04-15,TSM,156.8001,154.6202,2.1799,157.3400,144.8300,12.5100,0.1743,Narrow,1,1,Double
2025-04-16,TSM,151.6378,147.1295,4.5083,155.8900,147.1295,8.7605,0.5146,Medium,1,0,Single
2025-04-17,TSM,156.0570,150.5875,5.4695,172.3500,150.0593,22.2907,0.2454,Narrow,1,1,Double
2025-04-21,TSM,148.9031,144.8902,4.0129,150.3500,144.8902,5.4598,0.7350,Wide,1,0,Single
2025-04-22,TSM,149.5521,146.0892,3.4629,149.5521,145.3600,4.1921,0.8261,Wide,0,1,Single
2025-04-23,TSM,158.9106,155.1960,3.7146,158.9106,150.0100,8.9006,0.4173,Medium,0,1,Single
2025-04-24,TSM,160.1855,155.9480,4.2375,160.1855,153.6000,6.5855,0.6435,Wide,0,1,Single
2025-04-25,TSM,162.5123,159.6834,2.8289,163.4900,159.6834,3.8066,0.7432,Wide,1,0,Single
2025-04-28,TSM,163.8053,161.6651,2.1402,164.3100,161.4570,2.8530,0.7502,Wide,1,1,Double
2025-04-29,TSM,164.2314,162.0020,2.2294,164.2314,161.8300,2.4014,0.9284,Wide,0,1,Single
2025-04-30,TSM,163.4882,160.2680,3.2202,165.7000,160.2680,5.4320,0.5928,Medium,1,0,Single
2025-05-01,TSM,172.2869,169.3837,2.9032,172.2869,165.1600,7.1269,0.4074,Medium,0,1,Single
2025-05-02,TSM,178.9255,175.5170,3.4085,178.9255,171.1400,7.7855,0.4378,Medium,0,1,Single
2025-05-05,TSM,178.4301,174.9324,3.4977,181.8200,174.7689,7.0511,0.4961,Medium,1,1,Double
2025-05-06,TSM,172.5940,169.0254,3.5686,175.1200,169.0254,6.0946,0.5855,Medium,1,0,Single
2025-05-07,TSM,172.5049,171.0582,1.4467,173.7400,170.7000,3.0400,0.4759,Medium,1,1,Double
2025-05-08,TSM,174.0355,172.0689,1.9666,175.3800,172.0689,3.3111,0.5939,Medium,1,0,Single
2025-05-09,TSM,178.8066,175.8440,2.9626,178.8066,173.6100,5.1966,0.5701,Medium,0,1,Single
2025-05-12,TSM,187.3972,182.9186,4.4786,187.3972,174.9000,12.4972,0.3584,Medium,0,1,Single
2025-05-13,TSM,190.0427,186.0001,4.0426,191.4596,182.6500,8.8096,0.4589,Medium,1,1,Double
2025-05-14,TSM,194.4222,192.1334,2.2888,194.4222,191.2300,3.1922,0.7170,Wide,0,1,Single
2025-05-15,TSM,192.5396,189.8743,2.6653,192.9800,189.3300,3.6500,0.7302,Wide,1,1,Double
2025-05-16,TSM,193.2926,191.7767,1.5159,193.9600,190.8056,3.1544,0.4806,Medium,1,1,Double
2025-05-19,TSM,190.5183,187.0808,3.4375,192.4400,186.9300,5.5100,0.6239,Wide,1,1,Double
2025-05-20,TSM,190.4291,189.0618,1.3673,191.7300,188.7500,2.9800,0.4588,Medium,1,1,Double
2025-05-21,TSM,191.7965,190.6570,1.1395,193.2100,190.6570,2.5530,0.4463,Medium,1,0,Single
2025-05-22,TSM,192.1928,189.5820,2.6108,192.4702,187.1700,5.3002,0.4926,Medium,1,1,Double
2025-05-23,TSM,190.8849,188.2889,2.5960,194.3900,188.2889,6.1011,0.4255,Medium,1,0,Single
2025-05-27,TSM,194.7789,191.9253,2.8536,194.7789,189.7500,5.0289,0.5674,Medium,0,1,Single
2025-05-28,TSM,194.9969,193.6890,1.3079,195.8700,193.6890,2.1810,0.5997,Medium,1,0,Single
2025-05-29,TSM,197.9694,194.2835,3.6859,198.9100,194.2835,4.6265,0.7967,Wide,1,0,Single
2025-05-30,TSM,194.1150,190.8651,3.2499,195.3400,190.8651,4.4749,0.7263,Wide,1,0,Single
2025-06-02,TSM,193.0548,190.4341,2.6207,193.0548,189.4200,3.6348,0.7210,Wide,0,1,Single
2025-06-03,TSM,194.2686,191.8658,2.4028,194.6996,191.6200,3.0796,0.7802,Wide,1,1,Double
2025-06-04,TSM,201.7247,198.5441,3.1806,202.0318,195.8000,6.2318,0.5104,Medium,1,1,Double
2025-06-05,TSM,203.3695,201.3977,1.9718,203.3695,200.5500,2.8195,0.6993,Wide,0,1,Single
2025-06-06,TSM,203.7311,201.3680,2.3631,203.7311,200.4000,3.3311,0.7094,Wide,0,1,Single
2025-06-09,TSM,206.9563,203.9838,2.9725,207.3526,203.3000,4.0526,0.7335,Wide,1,1,Double
2025-06-10,TSM,210.8800,208.8389,2.0411,211.2000,205.1000,6.1000,0.3346,Medium,1,1,Double
2025-06-11,TSM,215.3487,212.8815,2.4672,215.4081,210.5100,4.8981,0.5037,Medium,1,1,Double
2025-06-12,TSM,212.9385,210.7014,2.2371,213.9527,210.7014,3.2513,0.6881,Wide,1,0,Single
2025-06-13,TSM,211.5664,208.2057,3.3607,214.2000,207.8100,6.3900,0.5259,Medium,1,1,Double
2025-06-16,TSM,215.3845,211.5167,3.8678,216.3589,209.1200,7.2389,0.5343,Medium,1,1,Double
2025-06-17,TSM,214.7084,212.2823,2.4261,214.7084,212.2823,2.4261,1.0000,Wide,0,0,None
2025-06-18,TSM,213.7439,211.9343,1.8096,215.2000,211.9343,3.2657,0.5541,Medium,1,0,Single
2025-06-20,TSM,214.2687,210.7213,3.5474,214.2700,207.3605,6.9095,0.5134,Medium,1,1,Double
2025-06-23,TSM,209.0508,205.0254,4.0254,209.0508,204.9200,4.1308,0.9745,Wide,0,1,Single
2025-06-24,TSM,217.2041,212.6601,4.5440,217.5521,209.1200,8.4321,0.5389,Medium,1,1,Double
2025-06-25,TSM,221.5591,219.5407,2.0184,222.2253,218.2500,3.9753,0.5077,Medium,1,1,Double
2025-06-26,TSM,223.9156,221.4254,2.4902,223.9156,221.4254,2.4902,1.0000,Wide,0,0,None
2025-06-27,TSM,226.1428,222.7522,3.3906,226.5332,222.4700,4.0632,0.8345,Wide,1,1,Double
2025-06-30,TSM,226.2124,223.5178,2.6946,227.7900,223.5178,4.2722,0.6307,Wide,1,0,Single
2025-07-01,TSM,227.2962,224.7110,2.5852,228.0400,221.9270,6.1130,0.4229,Medium,1,1,Double
2025-07-02,TSM,229.1257,222.7224,6.4033,230.3586,222.7224,7.6362,0.8385,Wide,1,0,Single
2025-07-03,TSM,235.5240,231.9395,3.5845,235.8521,223.1400,12.7121,0.2820,Narrow,1,1,Double
2025-07-07,TSM,231.2236,227.5348,3.6888,233.4600,227.0377,6.4223,0.5744,Medium,1,1,Double
2025-07-08,TSM,229.0163,226.2372,2.7791,229.0163,226.2372,2.7791,1.0000,Wide,0,0,None
2025-07-09,TSM,231.0148,228.9368,2.0780,231.0148,226.5600,4.4548,0.4665,Medium,0,1,Single
2025-07-10,TSM,231.7208,226.4709,5.2499,234.5700,226.4709,8.0991,0.6482,Wide,1,0,Single
2025-07-11,TSM,230.1697,228.0917,2.0780,230.1697,222.7300,7.4397,0.2793,Narrow,0,1,Single
2025-07-14,TSM,228.0220,225.0192,3.0028,229.9800,225.0192,4.9608,0.6053,Wide,1,0,Single
2025-07-15,TSM,234.8329,232.5162,2.3167,234.8528,227.3700,7.4828,0.3096,Medium,1,1,Double
2025-07-16,TSM,236.0460,233.5006,2.5454,237.0400,231.3100,5.7300,0.4442,Medium,1,1,Double
2025-07-17,TSM,246.4563,240.0132,6.4431,251.5500,236.1700,15.3800,0.4189,Medium,1,1,Double
2025-07-18,TSM,244.5671,238.0246,6.5425,245.3900,237.6716,7.7184,0.8476,Wide,1,1,Double
2025-07-21,TSM,240.9382,237.5374,3.4008,241.7200,236.3600,5.3600,0.6345,Wide,1,1,Double
2025-07-22,TSM,236.6426,230.4381,6.2045,238.1900,230.4381,7.7519,0.8004,Wide,1,0,Single
2025-07-23,TSM,237.6518,235.0318,2.6200,237.6518,233.2600,4.3918,0.5966,Medium,0,1,Single
2025-07-24,TSM,239.6652,236.6724,2.9928,240.6200,214.7000,25.9200,0.1155,Narrow,1,1,Double
2025-07-25,TSM,244.7162,239.5658,5.1504,244.7162,238.9800,5.7362,0.8979,Wide,0,1,Single
2025-07-28,TSM,242.5586,239.6752,2.8834,244.6000,239.0300,5.5700,0.5177,Medium,1,1,Double
2025-07-29,TSM,242.5785,239.9734,2.6051,242.5785,238.8800,3.6985,0.7044,Wide,0,1,Single
2025-07-30,TSM,242.8370,240.6197,2.2173,243.1751,239.5300,3.6451,0.6083,Wide,1,1,Double
2025-07-31,TSM,245.9989,240.1823,5.8166,245.9989,240.0828,5.9161,0.9832,Wide,0,1,Single
2025-08-01,TSM,235.3500,230.5178,4.8322,240.2400,230.5178,9.7222,0.4970,Medium,1,0,Single
2025-08-04,TSM,236.6624,235.0417,1.6207,236.6624,233.8000,2.8624,0.5662,Medium,0,1,Single
2025-08-05,TSM,237.2690,231.7904,5.4786,239.1000,228.8572,10.2428,0.5349,Medium,1,1,Double
2025-08-06,TSM,230.2095,227.5149,2.6946,231.1400,227.5149,3.6251,0.7433,Wide,1,0,Single
2025-08-07,TSM,246.4264,240.8784,5.5480,246.4264,230.0500,16.3764,0.3388,Medium,0,1,Single
2025-08-08,TSM,241.7731,239.1283,2.6448,243.1100,238.5914,4.5186,0.5853,Medium,1,1,Double
2025-08-11,TSM,243.9506,240.4209,3.5297,243.9506,239.0300,4.9206,0.7173,Wide,0,1,Single
2025-08-12,TSM,243.2944,240.3215,2.9729,243.2944,240.3200,2.9744,0.9995,Wide,0,1,Single
2025-08-13,TSM,245.0245,242.7749,2.2496,245.0245,241.8304,3.1941,0.7043,Wide,0,1,Single
2025-08-14,TSM,238.5715,235.4693,3.1022,240.1200,235.4693,4.6507,0.6670,Wide,1,0,Single
2025-08-15,TSM,239.4266,235.9068,3.5198,239.6300,235.9068,3.7232,0.9454,Wide,1,0,Single
2025-08-18,TSM,241.4724,238.6212,2.8512,241.4724,236.2200,5.2524,0.5428,Medium,0,1,Single
2025-08-19,TSM,238.7952,235.1809,3.6143,240.0300,234.5378,5.4922,0.6581,Wide,1,1,Double
2025-08-20,TSM,227.3359,222.5065,4.8294,231.3700,222.4241,8.9459,0.5398,Medium,1,1,Double
2025-08-21,TSM,229.0163,226.1627,2.8536,229.4100,225.5400,3.8700,0.7374,Wide,1,1,Double
2025-08-22,TSM,231.6611,224.8800,6.7811,232.4566,224.3100,8.1466,0.8324,Wide,1,1,Double
2025-08-25,TSM,233.8834,230.9255,2.9579,236.0500,230.9255,5.1245,0.5772,Medium,1,0,Single
2025-08-26,TSM,236.8911,234.3855,2.5056,237.1745,233.6600,3.5145,0.7129,Wide,1,1,Double
2025-08-27,TSM,236.0062,234.0928,1.9134,238.0800,234.0928,3.9872,0.4799,Medium,1,0,Single
2025-08-28,TSM,239.2874,234.6540,4.6334,239.2874,233.4600,5.8274,0.7951,Wide,0,1,Single
2025-08-29,TSM,234.6042,229.3112,5.2930,236.9100,229.3112,7.5988,0.6966,Wide,1,0,Single
2025-09-02,TSM,228.0319,224.3432,3.6887,231.7100,211.7900,19.9200,0.1852,Narrow,1,1,Double
2025-09-03,TSM,230.1945,227.2962,2.8983,231.2600,227.0900,4.1700,0.6950,Wide,1,1,Double
2025-09-04,TSM,230.9651,228.9865,1.9786,231.8003,228.9865,2.8138,0.7032,Wide,1,0,Single
2025-09-05,TSM,240.5303,236.5431,3.9872,240.5303,233.2800,7.2503,0.5499,Medium,0,1,Single
2025-09-08,TSM,244.0202,240.2419,3.7783,244.0202,240.2419,3.7783,1.0000,Wide,0,0,None
2025-09-09,TSM,250.9405,245.5216,5.4189,250.9405,243.7800,7.1605,0.7568,Wide,0,1,Single
2025-09-10,TSM,261.0724,256.2799,4.7925,261.4204,249.4900,11.9304,0.4017,Medium,1,1,Double
2025-09-11,TSM,259.8494,257.1350,2.7144,260.2900,256.6300,3.6600,0.7416,Wide,1,1,Double
2025-09-12,TSM,259.4617,256.9063,2.5554,259.4617,256.9063,2.5554,1.0000,Wide,0,0,None
2025-09-15,TSM,261.2655,257.2742,3.9913,261.3011,256.3900,4.9111,0.8127,Wide,1,1,Double
2025-09-16,TSM,265.7433,261.1869,4.5564,265.9600,260.7000,5.2600,0.8662,Wide,1,1,Double
2025-09-17,TSM,264.1193,259.0525,5.0668,264.1193,259.0525,5.0668,1.0000,Wide,0,0,None
2025-09-18,TSM,264.3088,257.3071,7.0017,266.8000,252.9900,13.8100,0.5070,Medium,1,1,Double
2025-09-19,TSM,265.8747,263.5607,2.3140,267.9400,262.8526,5.0874,0.4548,Medium,1,1,Double
2025-09-22,TSM,268.4529,264.7576,3.6953,269.2159,264.1800,5.0359,0.7338,Wide,1,1,Double
2025-09-23,TSM,285.2540,279.2697,5.9843,285.2540,271.9200,13.3340,0.4488,Medium,0,1,Single
2025-09-24,TSM,280.2870,276.2775,4.0095,281.9700,276.2775,5.6925,0.7043,Wide,1,0,Single
2025-09-25,TSM,275.2801,269.4852,5.7949,279.9800,269.4852,10.4948,0.5522,Medium,1,0,Single
2025-09-26,TSM,274.7814,269.9141,4.8673,275.9400,269.9141,6.0259,0.8077,Wide,1,0,Single
2025-09-29,TSM,279.1400,275.1105,4.0295,279.1400,272.4600,6.6800,0.6032,Wide,0,1,Single
2025-09-30,TSM,277.1452,273.1157,4.0295,277.5741,272.5200,5.0541,0.7973,Wide,1,1,Double
2025-10-01,TSM,284.5060,276.4470,8.0590,284.6356,275.6800,8.9556,0.8999,Wide,1,1,Double
2025-10-02,TSM,295.9460,288.8147,7.1313,295.9460,258.9900,36.9560,0.1930,Narrow,0,1,Single
2025-10-03,TSM,294.0609,290.0054,4.0555,295.2912,287.3600,7.9312,0.5113,Medium,1,1,Double
2025-10-06,TSM,306.4984,299.1527,7.3457,306.4984,276.2500,30.2484,0.2428,Narrow,0,1,Single
2025-10-07,TSM,306.2990,302.1636,4.1354,307.7000,300.0154,7.6846,0.5381,Medium,1,1,Double
2025-10-08,TSM,302.0800,293.2132,8.8668,303.2469,291.7100,11.5369,0.7686,Wide,1,1,Double
2025-10-09,TSM,302.0401,298.1403,3.8998,306.7000,297.9109,8.7891,0.4437,Medium,1,1,Double
2025-10-10,TSM,299.4170,294.6594,4.7576,301.2100,293.0835,8.1265,0.5854,Medium,1,1,Double
2025-10-13,TSM,301.2522,291.5575,9.6947,301.5867,290.6200,10.9667,0.8840,Wide,1,1,Double
2025-10-14,TSM,295.7865,290.5827,5.2038,304.2000,237.1300,67.0700,0.0776,Narrow,1,1,Double
2025-10-15,TSM,305.8102,300.2448,5.5654,309.2900,295.1700,14.1200,0.3942,Medium,1,1,Double
2025-10-16,TSM,310.5563,299.7162,10.8401,316.2700,299.7162,16.5538,0.6548,Wide,1,0,Single
2025-10-17,TSM,302.5089,295.9460,6.5629,302.5089,289.3500,13.1589,0.4987,Medium,0,1,Single
2025-10-20,TSM,301.3709,299.0080,2.3629,302.7483,294.3100,8.4383,0.2800,Narrow,1,1,Double
2025-10-21,TSM,298.5891,294.1208,4.4683,300.2100,294.1208,6.0892,0.7338,Wide,1,0,Single
2025-10-22,TSM,294.4300,289.3932,5.0368,294.5400,287.7774,6.7626,0.7448,Wide,1,1,Double
2025-10-23,TSM,293.0337,288.8745,4.1592,293.0337,287.0600,5.9737,0.6963,Wide,0,1,Single
2025-10-24,TSM,297.1727,293.6218,3.5509,297.1727,289.9700,7.2027,0.4930,Medium,0,1,Single
2025-10-27,TSM,299.6962,292.9239,6.7723,300.3000,292.9239,7.3761,0.9181,Wide,1,0,Single
2025-10-28,TSM,298.1702,295.3077,2.8625,298.1702,295.3077,2.8625,1.0000,Wide,0,0,None
2025-10-29,TSM,307.1567,301.5913,5.5654,307.1567,300.7400,6.4167,0.8673,Wide,0,1,Single
2025-10-30,TSM,305.9496,300.0401,5.9095,306.5084,300.0401,6.4683,0.9136,Wide,1,0,Single
2025-10-31,TSM,306.8725,300.7141,6.1584,306.8725,300.5141,6.3584,0.9685,Wide,0,1,Single
2025-11-03,TSM,304.8877,301.3320,3.5557,304.8877,294.2500,10.6377,0.3343,Medium,0,1,Single
2025-11-04,TSM,300.2149,293.6321,6.5828,304.0600,293.6321,10.4279,0.6313,Wide,1,0,Single
2025-11-05,TSM,296.9035,290.7397,6.1638,296.9035,290.3500,6.5535,0.9405,Wide,0,1,Single
2025-11-06,TSM,293.8715,288.7449,5.1266,295.4900,286.7401,8.7499,0.5859,Medium,1,1,Double
2025-11-07,TSM,287.1341,280.2670,6.8671,291.1400,278.6513,12.4887,0.5499,Medium,1,1,Double
2025-11-10,TSM,296.3550,293.1434,3.2116,296.3550,285.7500,10.6050,0.3028,Medium,0,1,Single
2025-11-11,TSM,294.1507,289.3933,4.7574,294.7300,288.1564,6.5736,0.7237,Wide,1,1,Double
2025-11-12,TSM,294.1009,290.6100,3.4909,296.2200,290.4100,5.8100,0.6008,Wide,1,1,Double
2025-11-13,TSM,288.7447,283.1994,5.5453,293.5300,281.0201,12.5099,0.4433,Medium,1,1,Double
2025-11-14,TSM,282.1420,272.5173,9.6247,285.0745,271.5900,13.4845,0.7138,Wide,1,1,Double
2025-11-17,TSM,285.7826,279.6786,6.1040,286.5400,279.6786,6.8614,0.8896,Wide,1,0,Single
2025-11-18,TSM,279.4592,272.0086,7.4506,281.2700,272.0086,9.2614,0.8045,Wide,1,0,Single
2025-11-19,TSM,283.8067,275.5993,8.2074,283.8067,273.5300,10.2767,0.7986,Wide,0,1,Single
2025-11-20,TSM,292.0861,288.8247,3.2614,292.0861,281.6300,10.4561,0.3119,Medium,0,1,Single
2025-11-21,TSM,274.2827,268.3881,5.8946,276.7800,266.1240,10.6560,0.5532,Medium,1,1,Double
2025-11-24,TSM,281.7133,272.4774,9.2359,281.9925,269.9800,12.0125,0.7689,Wide,1,1,Double
2025-11-25,TSM,282.0424,272.3677,9.6747,284.2400,272.3677,11.8723,0.8149,Wide,1,0,Single
2025-11-26,TSM,291.1785,286.9795,4.1990,291.1785,283.9400,7.2385,0.5801,Medium,0,1,Single
2025-11-28,TSM,291.9066,288.2462,3.6604,292.9200,281.2700,11.6500,0.3142,Medium,1,1,Double
2025-12-01,TSM,289.2336,285.7028,3.5308,291.4800,283.2600,8.2200,0.4295,Medium,1,1,Double
2025-12-02,TSM,293.7318,288.9743,4.7575,293.7318,286.9300,6.8018,0.6994,Wide,0,1,Single
2025-12-03,TSM,292.5350,285.3238,7.2112,294.5617,285.3238,9.2379,0.7806,Wide,1,0,Single
2025-12-04,TSM,293.2631,289.4430,3.8201,294.6800,289.4430,5.2370,0.7294,Wide,1,0,Single
2025-12-05,TSM,300.0154,294.2305,5.7849,300.0154,292.1700,7.8454,0.7374,Wide,0,1,Single
2025-12-08,TSM,300.8732,297.3224,3.5508,300.8732,293.9500,6.9232,0.5129,Medium,0,1,Single
2025-12-09,TSM,300.6438,297.7214,2.9224,302.9600,297.7214,5.2386,0.5579,Medium,1,0,Single
2025-12-10,TSM,305.1295,301.7110,3.4185,305.8100,301.7110,4.0990,0.8340,Wide,1,0,Single
2025-12-11,TSM,305.8400,299.6400,6.2000,310.1400,299.6400,10.5000,0.5905,Medium,1,0,Single
2025-12-12,TSM,304.2800,295.5200,8.7600,305.6100,293.7800,11.8300,0.7405,Wide,1,1,Double
2025-12-15,TSM,295.8000,289.3000,6.5000,295.9700,289.3000,6.6700,0.9745,Wide,1,0,Single
2025-12-16,TSM,288.4600,283.3200,5.1400,289.8500,283.3200,6.5300,0.7871,Wide,1,0,Single
2025-12-17,TSM,289.1000,282.0700,7.0300,289.9600,277.2400,12.7200,0.5527,Medium,1,1,Double
2025-12-18,TSM,286.1400,281.7501,4.3899,287.1600,276.9600,10.2000,0.4304,Medium,1,1,Double
2025-12-19,TSM,290.6800,286.3800,4.3000,290.6800,282.8100,7.8700,0.5464,Medium,0,1,Single
2025-12-22,TSM,295.0100,291.2100,3.8000,295.0100,288.5300,6.4800,0.5864,Medium,0,1,Single
2025-12-23,TSM,295.5502,292.2001,3.3501,295.5502,292.2001,3.3501,1.0000,Wide,0,0,None
2025-12-24,TSM,298.3199,296.2301,2.0898,298.9500,296.2100,2.7400,0.7627,Wide,1,1,Double
2025-12-26,TSM,301.0600,298.5200,2.5400,301.9800,298.0500,3.9300,0.6463,Wide,1,1,Double
2025-12-29,TSM,304.5000,300.1400,4.3600,304.5000,299.7084,4.7916,0.9099,Wide,0,1,Single
2025-12-30,TSM,304.5500,300.3000,4.2500,304.5500,300.3000,4.2500,1.0000,Wide,0,0,None
2025-12-31,TSM,307.3900,303.4300,3.9600,307.3900,299.5800,7.8100,0.5070,Medium,0,1,Single
2026-01-02,TSM,319.1188,311.7000,7.4188,319.1188,303.8900,15.2288,0.4872,Medium,0,1,Single
2026-01-05,TSM,331.2500,323.2200,8.0300,332.5900,319.6100,12.9800,0.6186,Wide,1,1,Double
2026-01-06,TSM,333.0800,327.1000,5.9800,333.0800,322.2500,10.8300,0.5522,Medium,0,1,Single
2026-01-07,TSM,326.3000,319.6500,6.6500,328.2500,319.6500,8.6000,0.7733,Wide,1,0,Single
2026-01-08,TSM,324.5000,317.1300,7.3700,324.5000,316.3301,8.1699,0.9021,Wide,0,1,Single
2026-01-09,TSM,321.4800,318.2501,3.2299,322.0000,317.4300,4.5700,0.7068,Wide,1,1,Double
2026-01-12,TSM,324.4000,321.0600,3.3400,325.8899,320.2000,5.6899,0.5870,Medium,1,1,Double
2026-01-13,TSM,336.4200,331.7650,4.6550,336.4200,330.2500,6.1700,0.7545,Wide,0,1,Single
2026-01-14,TSM,329.8600,326.1000,3.7600,332.4200,326.1000,6.3200,0.5949,Medium,1,0,Single
2026-01-15,TSM,351.2000,337.9200,13.2800,351.2000,325.4000,25.8000,0.5147,Medium,0,1,Single
2026-01-16,TSM,349.8500,342.2600,7.5900,349.8500,341.6400,8.2100,0.9245,Wide,0,1,Single
2026-01-20,TSM,342.1500,333.2500,8.9000,345.5400,330.0000,15.5400,0.5727,Medium,1,1,Double
2026-01-21,TSM,333.5900,327.1800,6.4100,333.6400,327.1600,6.4800,0.9892,Wide,1,1,Double
