date,ticker,p_1045,p_1115,p_1145,p_1215,ret_control,ret_phantom,ret_post
2025-04-08,NVDA,104.0612,100.0800,100.1000,100.3900,-0.038258,0.000200,0.002897
2025-04-09,NVDA,100.0919,98.8700,98.4200,99.7600,-0.012208,-0.004551,0.013615
2025-04-10,NVDA,109.9201,110.5100,109.6300,110.0700,0.005367,-0.007963,0.004013
2025-04-11,NVDA,109.5902,108.1600,107.2200,107.1800,-0.013050,-0.008691,-0.000373
2025-04-14,NVDA,112.5411,114.3200,113.6700,113.6300,0.015807,-0.005686,-0.000352
2025-04-15,NVDA,111.7348,110.9800,111.0800,110.8600,-0.006755,0.000901,-0.001981
2025-04-16,NVDA,105.1360,104.2600,107.1000,106.0500,-0.008332,0.027240,-0.009804
2025-04-17,NVDA,100.8467,105.4300,105.4200,105.7500,0.045448,-0.000095,0.003130
2025-04-21,NVDA,96.0970,99.1700,99.3700,98.9700,0.031978,0.002017,-0.004025
2025-04-22,NVDA,98.8171,97.7900,98.1400,98.2300,-0.010394,0.003579,0.000917
2025-04-23,NVDA,104.1861,103.7500,104.2000,103.7300,-0.004186,0.004337,-0.004511
2025-04-24,NVDA,105.0010,100.9500,100.8000,101.1600,-0.038581,-0.001486,0.003571
2025-04-25,NVDA,108.3304,107.8300,107.5500,107.3800,-0.004619,-0.002597,-0.001581
2025-04-28,NVDA,108.5504,109.5500,109.7200,109.5200,0.009209,0.001552,-0.001823
2025-04-29,NVDA,108.5703,108.4600,108.8500,108.7000,-0.001016,0.003596,-0.001378
2025-04-30,NVDA,106.3408,107.1800,107.2800,107.3800,0.007892,0.000933,0.000932
2025-05-01,NVDA,113.2045,112.8700,112.8100,113.5500,-0.002955,-0.000532,0.006560
2025-05-02,NVDA,113.9144,112.5300,112.6100,112.5200,-0.012153,0.000711,-0.000799
2025-05-05,NVDA,113.3395,113.6100,112.9200,112.5100,0.002387,-0.006073,-0.003631
2025-05-06,NVDA,113.0295,112.5000,112.6800,112.4200,-0.004685,0.001600,-0.002307
2025-05-07,NVDA,113.4297,113.8500,114.0600,113.9400,0.003705,0.001845,-0.001052
2025-05-08,NVDA,116.4189,119.0300,119.2500,118.9000,0.022428,0.001848,-0.002935
2025-05-09,NVDA,115.7391,117.9100,117.7100,117.8600,0.018757,-0.001696,0.001274
2025-05-12,NVDA,120.8631,121.7800,121.9000,122.4600,0.007586,0.000985,0.004594
2025-05-13,NVDA,129.3266,121.9600,121.9200,121.8700,-0.056961,-0.000328,-0.000410
2025-05-14,NVDA,132.5560,131.7400,132.6600,132.1100,-0.006156,0.006983,-0.004146
2025-05-15,NVDA,133.2159,133.0200,132.7400,132.1800,-0.001471,-0.002105,-0.004219
2025-05-16,NVDA,133.4958,135.7200,135.8800,135.7900,0.016661,0.001179,-0.000662
2025-05-19,NVDA,135.1105,131.0500,130.5200,130.5700,-0.030053,-0.004044,0.000383
2025-05-20,NVDA,133.6808,134.8400,135.1800,134.9600,0.008671,0.002522,-0.001627
2025-05-21,NVDA,134.1557,133.4400,133.0800,133.1500,-0.005335,-0.002698,0.000526
2025-05-22,NVDA,132.7660,132.5200,132.8000,132.6700,-0.001853,0.002113,-0.000979
2025-05-23,NVDA,130.9763,133.0800,133.0600,132.9500,0.016062,-0.000150,-0.000827
2025-05-27,NVDA,135.3255,134.8400,134.8800,134.8400,-0.003588,0.000297,-0.000297
2025-05-28,NVDA,135.3156,135.4900,135.5200,135.2800,0.001289,0.000221,-0.001771
2025-05-29,NVDA,140.5396,142.1800,141.7200,141.9700,0.011672,-0.003235,0.001764
2025-05-30,NVDA,136.9152,138.7200,138.2400,138.1800,0.013182,-0.003460,-0.000434
2025-06-02,NVDA,136.5303,134.0400,133.7400,133.7300,-0.018240,-0.002238,-0.000075
2025-06-03,NVDA,141.2094,136.6900,136.9700,137.1200,-0.032005,0.002048,0.001095
2025-06-04,NVDA,140.9045,142.2600,142.1800,142.1600,0.009620,-0.000562,-0.000141
2025-06-05,NVDA,141.8743,142.0500,142.1300,141.7000,0.001238,0.000563,-0.003025
2025-06-06,NVDA,142.3542,140.0300,140.2100,140.3900,-0.016327,0.001285,0.001284
2025-06-09,NVDA,144.6638,142.3400,142.3100,142.4200,-0.016063,-0.000211,0.000773
2025-06-10,NVDA,142.4742,142.1600,142.3100,142.6900,-0.002205,0.001055,0.002670
2025-06-11,NVDA,144.2040,143.7200,143.7800,143.7800,-0.003356,0.000417,0.000000
2025-06-12,NVDA,144.7854,141.6000,141.6000,141.8400,-0.022001,0.000000,0.001695
2025-06-13,NVDA,142.0792,143.1000,142.2400,141.8800,0.007185,-0.006010,-0.002531
2025-06-16,NVDA,144.4840,142.8600,143.1600,142.8000,-0.011240,0.002100,-0.002515
2025-06-17,NVDA,144.4340,144.5000,144.7500,144.8600,0.000457,0.001730,0.000760
2025-06-18,NVDA,145.3089,144.4400,144.6100,144.8700,-0.005980,0.001177,0.001798
2025-06-20,NVDA,143.8940,144.8500,144.6400,144.8500,0.006644,-0.001450,0.001452
2025-06-23,NVDA,143.8341,143.5300,143.4000,143.4400,-0.002114,-0.000906,0.000279
2025-06-24,NVDA,147.1750,145.6900,145.7800,145.7700,-0.010090,0.000618,-0.000069
2025-06-25,NVDA,152.9380,147.7200,147.5700,147.7600,-0.034118,-0.001015,0.001288
2025-06-26,NVDA,156.0777,155.8600,155.7500,155.9200,-0.001395,-0.000706,0.001091
2025-06-27,NVDA,157.5975,155.6700,155.6600,155.7800,-0.012231,-0.000064,0.000771
2025-06-30,NVDA,157.2824,159.1000,158.6700,158.9200,0.011556,-0.002703,0.001576
2025-07-01,NVDA,153.3642,156.9800,157.1500,156.9900,0.023577,0.001083,-0.001018
2025-07-02,NVDA,155.9677,153.4800,153.1800,152.9500,-0.015950,-0.001955,-0.001502
2025-07-03,NVDA,159.9073,157.4400,157.0800,157.0400,-0.015430,-0.002287,-0.000255
2025-07-07,NVDA,158.4574,158.0200,157.6800,157.7800,-0.002760,-0.002152,0.000634
2025-07-08,NVDA,159.0805,159.1600,159.6800,159.7400,0.000500,0.003267,0.000376
2025-07-09,NVDA,162.8469,159.9400,159.8100,160.0000,-0.017851,-0.000813,0.001189
2025-07-10,NVDA,162.2420,163.4100,163.9300,163.8500,0.007199,0.003182,-0.000488
2025-07-11,NVDA,167.5014,162.8000,162.6600,162.8500,-0.028068,-0.000860,0.001168
2025-07-14,NVDA,163.9818,165.5600,165.3500,165.3900,0.009624,-0.001268,0.000242
2025-07-15,NVDA,171.8409,171.4500,171.2200,172.1600,-0.002275,-0.001341,0.005490
2025-07-16,NVDA,169.8012,169.3000,169.4800,169.2800,-0.002952,0.001063,-0.001180
2025-07-17,NVDA,172.9858,172.7700,173.0200,173.0100,-0.001248,0.001447,-0.000058
2025-07-18,NVDA,172.6208,173.7400,173.7800,173.8200,0.006484,0.000230,0.000230
2025-07-21,NVDA,172.8008,172.8600,172.6500,172.7200,0.000343,-0.001215,0.000405
2025-07-22,NVDA,167.1814,170.4300,169.8700,169.2300,0.019432,-0.003286,-0.003768
2025-07-23,NVDA,168.7913,168.1800,168.4000,168.4000,-0.003622,0.001308,0.000000
2025-07-24,NVDA,172.4159,172.6600,172.8700,172.7000,0.001416,0.001216,-0.000983
2025-07-25,NVDA,174.2057,173.4100,173.5000,173.3600,-0.004568,0.000519,-0.000807
2025-07-28,NVDA,175.0356,174.8000,174.8400,174.7100,-0.001346,0.000229,-0.000744
2025-07-29,NVDA,178.2502,179.1000,179.0300,179.5700,0.004767,-0.000391,0.003016
2025-07-30,NVDA,178.7384,176.5200,176.3700,176.4200,-0.012411,-0.000850,0.000283
2025-07-31,NVDA,180.4050,182.5900,182.5400,182.5800,0.012112,-0.000274,0.000219
2025-08-01,NVDA,175.2206,173.2100,173.0100,173.4600,-0.011475,-0.001155,0.002601
2025-08-04,NVDA,177.2703,175.1800,175.2800,175.5600,-0.011792,0.000571,0.001597
2025-08-05,NVDA,177.1003,180.2300,180.6400,180.6600,0.017672,0.002275,0.000111
2025-08-06,NVDA,177.8203,178.6200,177.7000,177.5100,0.004497,-0.005151,-0.001069
2025-08-07,NVDA,182.8997,181.0800,181.1100,181.1900,-0.009949,0.000166,0.000442
2025-08-08,NVDA,182.2798,181.8500,181.8700,182.0800,-0.002358,0.000110,0.001155
2025-08-11,NVDA,183.5146,179.4000,180.2000,180.6300,-0.022421,0.004459,0.002386
2025-08-12,NVDA,181.0749,181.5200,181.3500,181.4300,0.002458,-0.000937,0.000441
2025-08-13,NVDA,181.6698,183.3900,183.3800,183.1100,0.009469,-0.000055,-0.001472
2025-08-14,NVDA,182.5597,181.6500,181.2100,181.3600,-0.004983,-0.002422,0.000828
2025-08-15,NVDA,179.3101,182.1100,181.7700,181.7700,0.015615,-0.001867,0.000000
2025-08-18,NVDA,181.3849,179.6000,179.6800,179.4200,-0.009840,0.000445,-0.001447
2025-08-19,NVDA,177.7003,182.1700,182.4300,182.5000,0.025153,0.001427,0.000384
2025-08-20,NVDA,169.5862,174.8000,175.7300,176.2100,0.030744,0.005320,0.002731
2025-08-21,NVDA,175.7005,176.2600,176.4000,176.2800,0.003184,0.000794,-0.000680
2025-08-22,NVDA,177.0703,172.8100,173.3600,173.3000,-0.024060,0.003183,-0.000346
2025-08-25,NVDA,179.3201,178.4800,178.5100,178.1100,-0.004685,0.000168,-0.002241
2025-08-26,NVDA,181.3399,180.2700,180.1100,180.3000,-0.005900,-0.000888,0.001055
2025-08-27,NVDA,181.4069,182.4500,182.5400,182.6600,0.005750,0.000493,0.000657
2025-08-28,NVDA,179.1701,178.4200,178.7800,178.7700,-0.004187,0.002018,-0.000056
2025-08-29,NVDA,174.3107,178.9800,179.2500,178.4000,0.026787,0.001509,-0.004742
2025-09-02,NVDA,169.3215,171.3600,172.0900,172.0500,0.012039,0.004260,-0.000232
2025-09-03,NVDA,172.0359,171.0000,171.0900,171.4000,-0.006021,0.000526,0.001812
2025-09-04,NVDA,170.7660,171.9000,171.7300,171.4900,0.006641,-0.000989,-0.001398
2025-09-05,NVDA,164.9917,171.1300,171.2200,170.7800,0.037204,0.000526,-0.002570
2025-09-08,NVDA,170.1211,167.4600,167.4100,167.4000,-0.015642,-0.000299,-0.000060
2025-09-09,NVDA,167.1814,169.0500,169.9000,169.9200,0.011177,0.005028,0.000118
2025-09-10,NVDA,178.6552,173.9600,173.9100,174.3100,-0.026281,-0.000287,0.002300
2025-09-11,NVDA,177.9502,178.1700,177.9600,177.7600,0.001235,-0.001179,-0.001124
2025-09-12,NVDA,178.1103,177.3300,177.5800,177.8600,-0.004381,0.001410,0.001577
2025-09-15,NVDA,175.1404,174.2900,173.5700,173.1400,-0.004856,-0.004131,-0.002477
2025-09-16,NVDA,176.4004,177.5100,177.2900,177.3900,0.006290,-0.001239,0.000564
2025-09-17,NVDA,169.7707,175.3500,172.7200,173.0400,0.032864,-0.014999,0.001853
2025-09-18,NVDA,175.3004,173.1700,173.2700,173.8900,-0.012153,0.000577,0.003578
2025-09-19,NVDA,177.3253,175.7500,175.6800,175.4500,-0.008884,-0.000398,-0.001309
2025-09-22,NVDA,175.9554,175.4900,175.4700,174.9200,-0.002645,-0.000114,-0.003134
2025-09-23,NVDA,179.6902,182.7200,182.6700,182.2500,0.016861,-0.000274,-0.002299
2025-09-24,NVDA,178.5803,179.7300,179.9300,179.5900,0.006438,0.001113,-0.001890
2025-09-25,NVDA,177.6653,177.2500,177.1800,176.8000,-0.002338,-0.000395,-0.002145
2025-09-26,NVDA,176.5504,176.8200,176.3000,176.4400,0.001527,-0.002941,0.000794
2025-09-29,NVDA,183.3400,179.6400,179.6700,179.7900,-0.020181,0.000167,0.000668
2025-09-30,NVDA,185.6649,180.9500,181.3800,181.2300,-0.025395,0.002376,-0.000827
2025-10-01,NVDA,187.6798,184.4000,184.9800,185.1900,-0.017476,0.003145,0.001135
2025-10-02,NVDA,189.6797,188.6000,188.7900,189.4000,-0.005692,0.001007,0.003231
2025-10-03,NVDA,189.1897,189.5300,189.6700,189.8100,0.001799,0.000739,0.000738
2025-10-06,NVDA,184.7299,188.5700,188.6500,188.8700,0.020788,0.000424,0.001166
2025-10-07,NVDA,187.7698,186.1800,186.1400,186.2100,-0.008467,-0.000215,0.000376
2025-10-08,NVDA,188.4547,186.0500,186.5100,186.0800,-0.012760,0.002472,-0.002306
2025-10-09,NVDA,192.4255,191.0400,190.5300,190.6800,-0.007200,-0.002670,0.000787
2025-10-10,NVDA,195.4293,193.0300,193.6300,193.5300,-0.012277,0.003108,-0.000516
2025-10-13,NVDA,187.5598,189.2700,189.4300,189.8500,0.009118,0.000845,0.002217
2025-10-14,NVDA,181.9451,184.6200,185.5700,185.1500,0.014702,0.005146,-0.002263
2025-10-15,NVDA,182.0101,183.8900,183.7700,184.7600,0.010329,-0.000653,0.005387
2025-10-16,NVDA,183.1500,181.8800,181.6200,181.8000,-0.006934,-0.001430,0.000991
2025-10-17,NVDA,182.1501,176.6400,177.0500,177.9000,-0.030250,0.002321,0.004801
2025-10-20,NVDA,183.7897,184.4700,183.8700,183.8500,0.003702,-0.003253,-0.000109
2025-10-21,NVDA,180.4152,182.8900,182.6600,182.3800,0.013717,-0.001258,-0.001533
2025-10-22,NVDA,179.5552,181.2300,181.2900,181.0500,0.009327,0.000331,-0.001324
2025-10-23,NVDA,181.5101,180.6200,180.8100,180.5900,-0.004904,0.001052,-0.001217
2025-10-24,NVDA,185.3099,183.1900,183.2200,183.1600,-0.011440,0.000164,-0.000327
2025-10-27,NVDA,190.5296,190.0600,189.9600,190.6000,-0.002465,-0.000526,0.003369
2025-10-28,NVDA,192.7945,190.7700,190.7900,191.3700,-0.010501,0.000105,0.003040
2025-10-29,NVDA,209.9486,206.2000,207.4200,207.2400,-0.017855,0.005917,-0.000868
2025-10-30,NVDA,203.4889,207.0100,207.2600,207.0800,0.017304,0.001208,-0.000868
2025-10-31,NVDA,206.2988,206.1700,206.6500,206.7300,-0.000624,0.002328,0.000387
2025-11-03,NVDA,208.0287,204.5700,205.6800,205.2400,-0.016626,0.005426,-0.002139
2025-11-04,NVDA,202.2990,203.4800,202.7900,201.9100,0.005838,-0.003391,-0.004339
2025-11-05,NVDA,201.0590,197.8500,197.2700,197.4800,-0.015960,-0.002932,0.001065
2025-11-06,NVDA,190.4596,197.5900,197.3700,197.6600,0.037438,-0.001113,0.001469
2025-11-07,NVDA,181.2501,189.4300,188.4200,187.9100,0.045130,-0.005332,-0.002707
2025-11-10,NVDA,196.1900,194.1400,194.2200,194.5900,-0.010449,0.000412,0.001905
2025-11-11,NVDA,192.9095,198.1800,197.0200,196.4400,0.027321,-0.005853,-0.002944
2025-11-12,NVDA,192.5495,196.0600,196.2300,196.2400,0.018232,0.000867,0.000051
2025-11-13,NVDA,187.1798,192.2400,192.4600,192.5100,0.027034,0.001144,0.000260
2025-11-14,NVDA,188.1097,184.4400,184.2900,184.5600,-0.019508,-0.000813,0.001465
2025-11-17,NVDA,187.7998,191.8200,191.6500,190.9600,0.021407,-0.000886,-0.003600
2025-11-18,NVDA,181.1301,185.2700,184.8700,184.7600,0.022856,-0.002159,-0.000595
2025-11-19,NVDA,187.2698,182.0500,181.9500,182.2500,-0.027873,-0.000549,0.001649
2025-11-20,NVDA,193.8289,196.7900,196.5100,194.9900,0.015277,-0.001423,-0.007735
2025-11-21,NVDA,175.1504,180.2500,176.8700,175.9600,0.029116,-0.018752,-0.005145
2025-11-24,NVDA,179.3302,181.0100,179.8700,179.5000,0.009367,-0.006298,-0.002057
2025-11-25,NVDA,172.4206,177.3700,176.1900,176.2400,0.028705,-0.006653,0.000284
2025-11-26,NVDA,180.3002,176.5000,175.3700,175.5200,-0.021077,-0.006402,0.000855
2025-11-28,NVDA,177.4853,180.0600,180.0700,180.4800,0.014507,0.000056,0.002277
2025-12-01,NVDA,179.6602,175.3200,175.1900,175.1900,-0.024158,-0.000742,0.000000
2025-12-02,NVDA,184.0700,180.2500,180.1500,180.2100,-0.020753,-0.000555,0.000333
2025-12-03,NVDA,181.6451,182.0900,181.9100,182.2100,0.002449,-0.000989,0.001649
2025-12-04,NVDA,182.7300,180.3800,180.5800,180.6800,-0.012861,0.001109,0.000554
2025-12-05,NVDA,182.6400,184.5700,184.7800,184.6900,0.010567,0.001138,-0.000487
2025-12-08,NVDA,184.0300,182.0600,182.3300,182.2400,-0.010705,0.001483,-0.000494
2025-12-09,NVDA,185.0918,188.8500,188.4700,188.5500,0.020305,-0.002012,0.000424
2025-12-10,NVDA,182.9199,184.7700,184.6700,185.1600,0.010114,-0.000541,0.002653
2025-12-11,NVDA,177.1950,180.7000,180.7100,180.4000,0.019780,0.000055,-0.001715
2025-12-12,NVDA,179.9500,179.4500,179.1500,179.7500,-0.002779,-0.001672,0.003349
2025-12-15,NVDA,177.2400,176.5400,177.0900,177.0400,-0.003949,0.003115,-0.000282
2025-12-16,NVDA,176.1601,175.4000,175.1100,175.1400,-0.004315,-0.001653,0.000171
2025-12-17,NVDA,172.3700,177.4500,177.7000,178.0300,0.029471,0.001409,0.001857
2025-12-18,NVDA,175.4900,172.5500,172.7400,172.7500,-0.016753,0.001101,0.000058
2025-12-19,NVDA,178.8600,176.3500,176.4800,176.2800,-0.014033,0.000737,-0.001133
2025-12-22,NVDA,183.4050,182.6700,183.0800,183.1900,-0.004008,0.002244,0.000601
2025-12-23,NVDA,185.7900,183.2600,183.7100,183.3400,-0.013618,0.002456,-0.002014
2025-12-24,NVDA,187.3200,188.6200,188.6400,188.6000,0.006940,0.000106,-0.000212
2025-12-26,NVDA,191.9700,189.7900,189.7900,189.8600,-0.011356,0.000000,0.000369
2025-12-29,NVDA,187.5100,188.0200,187.7100,187.9600,0.002720,-0.001649,0.001332
2025-12-30,NVDA,187.4200,188.0300,188.0500,188.0300,0.003255,0.000106,-0.000106
2025-12-31,NVDA,188.7700,186.9500,186.7600,186.7900,-0.009641,-0.001016,0.000161
2026-01-02,NVDA,191.5900,190.1000,190.2600,190.0600,-0.007777,0.000842,-0.001051
2026-01-05,NVDA,189.3000,190.2400,190.1400,190.4300,0.004966,-0.000526,0.001525
2026-01-06,NVDA,190.1800,188.4900,189.0500,189.0900,-0.008886,0.002971,0.000212
2026-01-07,NVDA,189.3750,187.5900,187.8000,187.7100,-0.009426,0.001119,-0.000479
2026-01-08,NVDA,186.8700,189.8400,189.6900,189.6700,0.015893,-0.000790,-0.000105
2026-01-09,NVDA,184.5400,185.4800,185.5600,185.7000,0.005094,0.000431,0.000754
2026-01-12,NVDA,184.1100,182.8200,182.5400,182.5700,-0.007007,-0.001532,0.000164
2026-01-13,NVDA,184.1291,185.2300,185.3300,185.1700,0.005979,0.000540,-0.000863
2026-01-14,NVDA,182.0350,185.3000,184.8600,184.9300,0.017936,-0.002375,0.000379
2026-01-15,NVDA,187.4800,184.8500,185.3800,185.9900,-0.014028,0.002867,0.003291
2026-01-16,NVDA,187.4600,188.8400,188.6400,188.5800,0.007362,-0.001059,-0.000318
2026-01-20,NVDA,181.4300,180.6800,180.3400,181.0600,-0.004134,-0.001882,0.003992
2026-01-21,NVDA,181.2900,179.6700,179.1900,179.2300,-0.008936,-0.002672,0.000223
2026-01-22,NVDA,184.9650,185.1000,185.4200,185.0100,0.000730,0.001729,-0.002211
2026-01-23,NVDA,187.8200,184.0800,183.5700,183.7100,-0.019913,-0.002771,0.000763
2026-01-26,NVDA,187.0700,186.5800,186.0600,186.2400,-0.002619,-0.002787,0.000967
2026-01-27,NVDA,189.5499,187.2300,187.4100,187.6600,-0.012239,0.000961,0.001334
2026-01-28,NVDA,191.1800,191.9900,192.1200,191.5500,0.004237,0.000677,-0.002967
2026-01-29,NVDA,187.2200,190.9300,190.7400,190.4300,0.019816,-0.000995,-0.001625
2026-01-30,NVDA,193.1950,189.5600,189.1700,189.3100,-0.018815,-0.002057,0.000740
2026-02-02,NVDA,189.1700,187.3000,187.6100,187.8400,-0.009885,0.001655,0.001226
2026-02-03,NVDA,180.1250,186.6700,186.3500,186.6200,0.036336,-0.001714,0.001449
2026-02-04,NVDA,176.9100,179.3400,179.0700,179.8500,0.013736,-0.001506,0.004356
2026-02-05,NVDA,172.9800,177.2200,177.6500,178.0500,0.024512,0.002426,0.002252
2026-02-06,NVDA,182.5500,174.3300,175.8700,176.1400,-0.045029,0.008834,0.001535
2026-02-09,NVDA,191.6600,184.6100,184.4800,183.5900,-0.036784,-0.000704,-0.004824
2026-02-10,NVDA,189.3500,191.1400,191.3600,191.1400,0.009453,0.001151,-0.001150
2026-02-11,NVDA,190.7015,188.9900,188.4300,188.0400,-0.008975,-0.002963,-0.002070
2026-02-12,NVDA,189.7800,191.5800,191.2700,191.3100,0.009485,-0.001618,0.000209
2026-02-13,NVDA,183.5800,187.0700,187.7800,187.8400,0.019011,0.003795,0.000320
2026-02-17,NVDA,180.2900,181.3200,181.7700,181.6800,0.005713,0.002482,-0.000495
2026-02-18,NVDA,189.5800,187.7800,188.4700,188.6100,-0.009495,0.003675,0.000743
2026-02-19,NVDA,188.0000,188.3300,187.5200,186.9500,0.001755,-0.004301,-0.003040
2026-02-20,NVDA,189.2000,188.1400,188.7000,188.7700,-0.005603,0.002977,0.000371
2026-02-23,NVDA,191.2450,189.8000,190.5400,190.2900,-0.007556,0.003899,-0.001312
2026-02-24,NVDA,191.9050,192.9400,192.4500,192.4400,0.005393,-0.002540,-0.000052
2026-02-25,NVDA,195.6677,193.7600,193.7600,193.7600,-0.009750,0.000000,0.000000
2026-02-26,NVDA,186.7100,198.2900,198.1800,198.7300,0.062021,-0.000555,0.002775
2026-02-27,NVDA,181.9050,186.3300,186.1400,185.5900,0.024326,-0.001020,-0.002955
2026-03-02,NVDA,181.1000,175.1500,174.6400,174.4300,-0.032855,-0.002912,-0.001202
2026-03-03,NVDA,177.3350,177.6300,176.5700,176.6000,0.001664,-0.005967,0.000170
2026-03-04,NVDA,182.5700,179.6900,180.9300,182.4200,-0.015775,0.006901,0.008235
2025-02-03,AAPL,227.9393,230.3600,230.0600,229.7800,0.010620,-0.001302,-0.001217
2025-02-04,AAPL,230.0926,225.3500,225.5800,225.5700,-0.020612,0.001021,-0.000044
2025-02-05,AAPL,227.9492,225.8800,225.6200,226.0600,-0.009077,-0.001151,0.001950
2025-02-06,AAPL,230.5349,230.8300,230.4200,230.2700,0.001280,-0.001776,-0.000651
2025-02-07,AAPL,229.1925,231.6700,231.5600,231.6900,0.010810,-0.000475,0.000561
2025-02-10,AAPL,228.3933,227.7700,227.5700,227.5700,-0.002729,-0.000878,0.000000
2025-02-11,AAPL,233.1283,226.4200,226.0000,225.8300,-0.028775,-0.001855,-0.000752
2025-02-12,AAPL,233.1184,231.5100,231.5100,231.5300,-0.006899,0.000000,0.000086
2025-02-13,AAPL,237.9874,234.8900,235.2400,234.8600,-0.013015,0.001490,-0.001615
2025-02-14,AAPL,242.6524,240.3700,240.4200,239.6800,-0.009406,0.000208,-0.003078
2025-02-18,AAPL,243.2947,243.8600,243.8100,243.8800,0.002324,-0.000205,0.000287
2025-02-19,AAPL,242.9312,243.7000,243.6700,243.5400,0.003165,-0.000123,-0.000534
2025-02-20,AAPL,243.7826,242.8600,243.0100,243.0200,-0.003785,0.000618,0.000041
2025-02-21,AAPL,244.2904,244.1900,244.3600,244.2100,-0.000411,0.000696,-0.000614
2025-02-24,AAPL,245.1268,244.1300,244.1900,244.1100,-0.004066,0.000246,-0.000328
2025-02-25,AAPL,244.4198,246.4100,246.5400,245.6400,0.008143,0.000528,-0.003651
2025-02-26,AAPL,241.0643,245.0800,245.1600,244.8200,0.016658,0.000326,-0.001387
2025-02-27,AAPL,240.3473,240.3800,239.8400,239.8200,0.000136,-0.002246,-0.000083
2025-02-28,AAPL,235.9114,236.8000,236.6400,236.2800,0.003767,-0.000676,-0.001521
2025-03-03,AAPL,241.3928,240.5300,240.6600,240.4000,-0.003574,0.000540,-0.001080
2025-03-04,AAPL,238.2264,238.0200,237.4800,237.3700,-0.000866,-0.002269,-0.000463
2025-03-05,AAPL,231.8737,236.3600,236.3700,236.1200,0.019348,0.000042,-0.001058
2025-03-06,AAPL,236.5238,233.6800,233.8300,233.5500,-0.012023,0.000642,-0.001197
2025-03-07,AAPL,237.0316,233.7000,233.4600,233.5200,-0.014056,-0.001027,0.000257
2025-03-10,AAPL,227.1341,236.4400,235.4300,234.6500,0.040971,-0.004272,-0.003313
2025-03-11,AAPL,220.2835,226.6100,226.4700,226.2700,0.028720,-0.000618,-0.000883
2025-03-12,AAPL,216.1762,218.9500,219.4800,219.5000,0.012831,0.002421,0.000091
2025-03-13,AAPL,212.8355,214.5900,214.7000,215.7500,0.008243,0.000513,0.004891
2025-03-14,AAPL,210.3562,209.9900,209.8300,209.8400,-0.001741,-0.000762,0.000048
2025-03-17,AAPL,211.8348,211.5700,211.5600,211.5300,-0.001250,-0.000047,-0.000142
2025-03-18,AAPL,213.3085,212.9900,212.8300,212.9300,-0.001493,-0.000751,0.000470
2025-03-19,AAPL,215.4045,212.1100,212.0900,212.1800,-0.015294,-0.000094,0.000424
2025-03-20,AAPL,215.8824,215.2700,215.2500,215.0100,-0.002837,-0.000093,-0.001115
2025-03-21,AAPL,213.0845,212.6300,212.2900,212.3900,-0.002133,-0.001599,0.000471
2025-03-24,AAPL,218.7900,219.5200,219.4200,219.5600,0.003337,-0.000456,0.000638
2025-03-25,AAPL,222.0460,219.5000,219.2600,219.1600,-0.011466,-0.001093,-0.000456
2025-03-26,AAPL,222.4094,222.7100,222.9900,223.1100,0.001352,0.001257,0.000538
2025-03-27,AAPL,220.7217,219.9600,220.0800,220.4500,-0.003451,0.000546,0.001681
2025-03-28,AAPL,219.5168,221.7200,221.3400,221.1500,0.010037,-0.001714,-0.000858
2025-03-31,AAPL,217.9436,215.4500,214.4100,214.6400,-0.011441,-0.004827,0.001073
2025-04-01,AAPL,221.4386,219.7600,220.6300,220.1900,-0.007580,0.003959,-0.001994
2025-04-02,AAPL,223.2408,221.3200,221.5600,221.3700,-0.008604,0.001084,-0.000858
2025-04-03,AAPL,204.4615,208.6000,207.9000,207.6300,0.020241,-0.003356,-0.001299
2025-04-04,AAPL,192.7867,201.1200,201.1100,200.3900,0.043225,-0.000050,-0.003580
2025-04-07,AAPL,181.7690,179.4400,180.6000,179.5900,-0.012813,0.006465,-0.005592
2025-04-08,AAPL,187.8130,182.3700,183.4200,184.0500,-0.028981,0.005758,0.003435
2025-04-09,AAPL,178.6325,174.2100,174.7500,175.5000,-0.024758,0.003100,0.004292
2025-04-10,AAPL,191.3578,193.7300,191.7700,191.5300,0.012397,-0.010117,-0.001251
2025-04-11,AAPL,192.0747,190.4300,188.0900,188.2700,-0.008563,-0.012288,0.000957
2025-04-14,AAPL,204.8050,208.5300,208.3900,208.1000,0.018188,-0.000671,-0.001392
2025-04-15,AAPL,201.5640,202.1600,201.9700,202.2400,0.002957,-0.000940,0.001337
2025-04-16,AAPL,197.3398,196.8700,200.4900,199.6200,-0.002381,0.018388,-0.004339
2025-04-17,AAPL,195.9083,196.0800,195.8600,195.5100,0.000876,-0.001122,-0.001787
2025-04-21,AAPL,191.1089,193.8800,193.2200,192.8700,0.014500,-0.003404,-0.001811
2025-04-22,AAPL,197.6458,193.9400,194.7100,194.5600,-0.018750,0.003970,-0.000770
2025-04-23,AAPL,206.8463,204.2200,204.7200,204.6400,-0.012697,0.002448,-0.000391
2025-04-24,AAPL,204.6109,201.4900,201.0200,201.2100,-0.015253,-0.002333,0.000945
2025-04-25,AAPL,206.7019,206.9100,206.8300,206.6100,0.001007,-0.000387,-0.001064
2025-04-28,AAPL,208.5639,207.4500,207.7700,208.0300,-0.005341,0.001543,0.001251
2025-04-29,AAPL,210.3413,209.8400,210.0300,209.9300,-0.002383,0.000905,-0.000476
