date,ticker,datetime,zone,direction,close,roll_high,roll_low,false_breakout
2025-05-29,GOOGL,2025-05-29 11:00:00,Zone2_10-12,UP,175.1200,172.2144,171.6559,0
2025-05-30,GOOGL,2025-05-30 11:00:00,Zone2_10-12,UP,171.2200,170.4792,169.8409,0
2025-06-02,GOOGL,2025-06-02 11:00:00,Zone2_10-12,UP,169.8700,168.8537,168.0858,0
2025-06-03,GOOGL,2025-06-03 10:00:00,Zone2_10-12,DOWN,166.5700,168.7200,168.2300,0
2025-06-03,GOOGL,2025-06-03 11:00:00,Zone2_10-12,UP,167.9300,166.9208,166.2808,0
2025-06-03,GOOGL,2025-06-03 15:40:00,Zone5_1445-16,DOWN,165.9200,168.1400,166.8700,1
2025-06-05,GOOGL,2025-06-05 10:00:00,Zone2_10-12,UP,169.2027,168.0000,167.8400,1
2025-06-05,GOOGL,2025-06-05 13:30:00,Zone4_1330-1445,UP,169.0700,168.2200,168.0300,0
2025-06-06,GOOGL,2025-06-06 10:00:00,Zone2_10-12,UP,172.2280,168.0400,167.7000,0
2025-06-06,GOOGL,2025-06-06 11:00:00,Zone2_10-12,DOWN,168.4300,172.6401,171.9850,0
2025-06-06,GOOGL,2025-06-06 15:30:00,Zone5_1445-16,UP,170.3400,169.7600,167.7500,0
2025-06-09,GOOGL,2025-06-09 10:05:00,Zone2_10-12,UP,176.1639,175.6173,174.2070,1
2025-06-09,GOOGL,2025-06-09 11:00:00,Zone2_10-12,DOWN,173.5900,175.7895,174.7511,0
2025-06-10,GOOGL,2025-06-10 10:00:00,Zone2_10-12,UP,178.8647,176.3500,175.9500,0
2025-06-10,GOOGL,2025-06-10 10:10:00,Zone2_10-12,UP,179.8881,179.3489,175.9500,1
2025-06-10,GOOGL,2025-06-10 11:00:00,Zone2_10-12,DOWN,175.5000,180.8216,179.3489,0
2025-06-11,GOOGL,2025-06-11 15:30:00,Zone5_1445-16,UP,179.9500,178.8700,177.5200,0
2025-06-12,GOOGL,2025-06-12 10:00:00,Zone2_10-12,DOWN,174.9784,177.2200,176.6800,0
2025-06-13,GOOGL,2025-06-13 10:00:00,Zone2_10-12,DOWN,174.0273,175.3100,175.0000,0
2025-06-13,GOOGL,2025-06-13 11:00:00,Zone2_10-12,DOWN,172.4300,175.3751,173.6179,0
2025-06-13,GOOGL,2025-06-13 14:20:00,Zone4_1330-1445,DOWN,171.6900,172.8800,172.2300,1
2025-06-20,GOOGL,2025-06-20 10:40:00,Zone2_10-12,DOWN,170.3380,172.7992,171.0619,1
2025-06-20,GOOGL,2025-06-20 11:00:00,Zone2_10-12,UP,173.2700,171.8806,168.7955,0
2025-06-20,GOOGL,2025-06-20 11:55:00,Zone2_10-12,DOWN,172.0900,173.1300,172.7300,0
2025-06-25,GOOGL,2025-06-25 10:00:00,Zone2_10-12,UP,169.6681,167.1800,166.9200,0
2025-06-25,GOOGL,2025-06-25 11:00:00,Zone2_10-12,DOWN,167.3400,171.5112,170.6825,0
2025-06-27,GOOGL,2025-06-27 10:00:00,Zone2_10-12,UP,174.5265,173.5900,173.2000,1
2025-06-30,GOOGL,2025-06-30 11:00:00,Zone2_10-12,UP,179.8800,177.1324,175.2553,0
2025-07-01,GOOGL,2025-07-01 10:00:00,Zone2_10-12,DOWN,174.4865,176.5000,176.2500,0
2025-07-01,GOOGL,2025-07-01 11:00:00,Zone2_10-12,UP,176.0400,174.9858,173.9923,0
2025-07-03,GOOGL,2025-07-03 10:00:00,Zone2_10-12,DOWN,177.8712,178.5000,178.4100,0
2025-07-07,GOOGL,2025-07-07 11:00:00,Zone2_10-12,UP,178.1000,177.3870,176.2438,0
2025-07-08,GOOGL,2025-07-08 10:00:00,Zone2_10-12,DOWN,175.1255,176.7400,176.3100,0
2025-07-08,GOOGL,2025-07-08 11:00:00,Zone2_10-12,UP,177.0000,175.5449,174.2769,0
2025-07-09,GOOGL,2025-07-09 10:00:00,Zone2_10-12,UP,177.7015,174.6000,174.3900,0
2025-07-09,GOOGL,2025-07-09 10:10:00,Zone2_10-12,UP,178.8098,178.1608,174.3900,1
2025-07-09,GOOGL,2025-07-09 11:00:00,Zone2_10-12,DOWN,174.2100,178.3704,176.7829,0
2025-07-10,GOOGL,2025-07-10 10:00:00,Zone2_10-12,DOWN,175.0157,176.4800,176.2500,0
2025-07-10,GOOGL,2025-07-10 11:00:00,Zone2_10-12,UP,176.1700,175.3999,174.6862,0
2025-07-11,GOOGL,2025-07-11 11:00:00,Zone2_10-12,DOWN,176.4100,178.3605,177.1474,0
2025-07-15,GOOGL,2025-07-15 10:00:00,Zone2_10-12,UP,182.3193,181.5500,180.4000,0
2025-07-15,GOOGL,2025-07-15 11:00:00,Zone2_10-12,DOWN,181.5400,183.1030,182.1445,0
2025-07-16,GOOGL,2025-07-16 11:00:00,Zone2_10-12,DOWN,181.4900,183.7320,183.0431,0
2025-07-17,GOOGL,2025-07-17 10:00:00,Zone2_10-12,DOWN,181.4456,183.2000,182.8000,0
2025-07-17,GOOGL,2025-07-17 12:20:00,Zone3_12-1330,DOWN,181.2800,182.5100,182.1200,0
2025-07-22,GOOGL,2025-07-22 10:00:00,Zone2_10-12,DOWN,188.1751,190.6700,190.3200,0
2025-07-22,GOOGL,2025-07-22 11:00:00,Zone2_10-12,UP,190.1500,189.5479,188.6044,0
2025-07-23,GOOGL,2025-07-23 10:00:00,Zone2_10-12,DOWN,189.2344,191.8800,191.5100,0
2025-07-23,GOOGL,2025-07-23 11:00:00,Zone2_10-12,UP,191.8100,189.8075,188.8840,0
2025-07-24,GOOGL,2025-07-24 10:00:00,Zone2_10-12,DOWN,192.5075,194.1300,193.6600,0
2025-07-24,GOOGL,2025-07-24 11:00:00,Zone2_10-12,UP,194.6600,193.1772,191.9591,0
2025-07-25,GOOGL,2025-07-25 10:00:00,Zone2_10-12,UP,193.2771,192.5000,192.3900,1
2025-07-28,GOOGL,2025-07-28 11:00:00,Zone2_10-12,UP,193.9300,191.8793,191.0606,0
2025-07-30,GOOGL,2025-07-30 10:00:00,Zone2_10-12,DOWN,194.3989,195.3700,195.1100,1
2025-07-31,GOOGL,2025-07-31 10:00:00,Zone2_10-12,DOWN,193.2946,196.2000,195.5900,0
2025-07-31,GOOGL,2025-07-31 10:35:00,Zone2_10-12,DOWN,192.4684,194.2056,193.0574,1
2025-07-31,GOOGL,2025-07-31 11:00:00,Zone2_10-12,UP,196.1500,193.7264,191.5698,0
2025-08-01,GOOGL,2025-08-01 10:00:00,Zone2_10-12,DOWN,188.3648,190.9900,190.4500,0
2025-08-01,GOOGL,2025-08-01 11:25:00,Zone2_10-12,DOWN,187.0500,189.8000,187.7500,0
2025-08-04,GOOGL,2025-08-04 11:00:00,Zone2_10-12,DOWN,189.5000,194.1821,193.0275,0
2025-08-05,GOOGL,2025-08-05 10:00:00,Zone2_10-12,UP,196.3123,194.6900,194.3400,0
2025-08-08,GOOGL,2025-08-08 10:00:00,Zone2_10-12,UP,200.7715,196.6900,196.1600,0
2025-08-08,GOOGL,2025-08-08 11:00:00,Zone2_10-12,DOWN,196.7200,201.2944,200.4059,0
2025-08-11,GOOGL,2025-08-11 11:00:00,Zone2_10-12,UP,201.1800,200.5357,199.2377,1
2025-08-13,GOOGL,2025-08-13 10:00:00,Zone2_10-12,DOWN,202.0933,203.2200,202.9200,1
2025-08-14,GOOGL,2025-08-14 15:30:00,Zone5_1445-16,DOWN,200.2100,201.8800,201.0200,1
2025-08-15,GOOGL,2025-08-15 10:00:00,Zone2_10-12,UP,204.7261,202.7500,202.5000,0
2025-08-15,GOOGL,2025-08-15 11:00:00,Zone2_10-12,DOWN,202.9700,206.0870,204.5608,0
2025-08-19,GOOGL,2025-08-19 10:00:00,Zone2_10-12,DOWN,202.2530,203.4800,203.3700,0
2025-08-19,GOOGL,2025-08-19 11:00:00,Zone2_10-12,UP,202.7300,201.0749,199.8168,0
2025-08-20,GOOGL,2025-08-20 10:00:00,Zone2_10-12,DOWN,198.2193,201.1200,200.3300,0
2025-08-20,GOOGL,2025-08-20 11:00:00,Zone2_10-12,UP,200.6700,197.4789,196.4621,0
2025-08-21,GOOGL,2025-08-21 10:00:00,Zone2_10-12,UP,200.9051,198.9100,198.6400,0
2025-08-21,GOOGL,2025-08-21 11:00:00,Zone2_10-12,DOWN,199.1300,202.1632,200.7099,0
2025-08-22,GOOGL,2025-08-22 10:00:00,Zone2_10-12,UP,202.4727,200.7700,200.3300,0
2025-08-22,GOOGL,2025-08-22 11:00:00,Zone2_10-12,DOWN,200.8500,203.8749,203.2415,0
2025-08-25,GOOGL,2025-08-25 11:00:00,Zone2_10-12,DOWN,205.8200,208.9625,207.7644,0
2025-08-26,GOOGL,2025-08-26 10:00:00,Zone2_10-12,DOWN,206.2967,208.3600,207.9000,0
2025-08-26,GOOGL,2025-08-26 11:00:00,Zone2_10-12,UP,207.5000,206.5862,205.5778,0
2025-08-27,GOOGL,2025-08-27 11:00:00,Zone2_10-12,DOWN,206.1800,208.5831,207.8143,0
2025-08-28,GOOGL,2025-08-28 10:00:00,Zone2_10-12,UP,209.7113,207.0100,206.6400,0
2025-08-28,GOOGL,2025-08-28 11:00:00,Zone2_10-12,DOWN,207.7800,210.8296,210.0308,0
2025-08-29,GOOGL,2025-08-29 13:50:00,Zone4_1330-1445,DOWN,208.8400,210.5600,210.2700,0
2025-09-02,GOOGL,2025-09-02 11:00:00,Zone2_10-12,UP,211.3300,209.5825,207.0355,0
2025-09-03,GOOGL,2025-09-03 10:00:00,Zone2_10-12,UP,229.6201,226.3300,225.5500,0
2025-09-03,GOOGL,2025-09-03 11:00:00,Zone2_10-12,DOWN,223.7300,229.0710,227.0791,0
2025-09-04,GOOGL,2025-09-04 10:00:00,Zone2_10-12,DOWN,226.3752,231.3100,230.9900,0
2025-09-04,GOOGL,2025-09-04 11:00:00,Zone2_10-12,UP,229.5400,227.6632,225.7662,0
2025-09-04,GOOGL,2025-09-04 13:30:00,Zone4_1330-1445,DOWN,227.6600,229.2900,228.4800,1
2025-09-05,GOOGL,2025-09-05 10:00:00,Zone2_10-12,UP,234.4725,232.0800,231.8200,1
2025-09-09,GOOGL,2025-09-09 10:00:00,Zone2_10-12,UP,235.4427,234.4500,234.2100,0
2025-09-09,GOOGL,2025-09-09 13:30:00,Zone4_1330-1445,UP,234.2100,233.3500,233.1400,0
2025-09-11,GOOGL,2025-09-11 10:00:00,Zone2_10-12,DOWN,237.8408,239.9900,239.1400,0
2025-09-11,GOOGL,2025-09-11 11:00:00,Zone2_10-12,UP,239.7300,238.3105,236.0920,0
2025-09-12,GOOGL,2025-09-12 13:25:00,Zone3_12-1330,UP,240.6400,239.3300,238.9800,0
2025-09-15,GOOGL,2025-09-15 10:05:00,Zone2_10-12,UP,251.8914,250.5823,246.9347,1
2025-09-15,GOOGL,2025-09-15 11:00:00,Zone2_10-12,DOWN,242.1100,250.8821,248.3538,0
2025-09-16,GOOGL,2025-09-16 10:00:00,Zone2_10-12,DOWN,250.2168,252.8400,252.2900,0
2025-09-16,GOOGL,2025-09-16 11:00:00,Zone2_10-12,UP,253.5100,251.7715,250.6722,0
2025-09-17,GOOGL,2025-09-17 11:00:00,Zone2_10-12,UP,251.0400,249.4459,248.3438,0
2025-09-18,GOOGL,2025-09-18 15:00:00,Zone5_1445-16,DOWN,249.3600,252.4900,251.8500,1
2025-09-23,GOOGL,2025-09-23 10:00:00,Zone2_10-12,DOWN,252.1012,253.2500,252.9400,1
2025-09-24,GOOGL,2025-09-24 10:00:00,Zone2_10-12,DOWN,249.5979,252.2600,251.9000,0
2025-09-24,GOOGL,2025-09-24 11:00:00,Zone2_10-12,UP,252.0300,250.0226,248.7733,0
2025-09-25,GOOGL,2025-09-25 10:00:00,Zone2_10-12,DOWN,242.7375,247.9500,247.2900,0
2025-09-26,GOOGL,2025-09-26 15:35:00,Zone5_1445-16,UP,248.9300,247.9300,245.6300,1
2025-09-30,GOOGL,2025-09-30 10:00:00,Zone2_10-12,DOWN,240.9087,244.5100,243.2000,0
2025-09-30,GOOGL,2025-09-30 11:00:00,Zone2_10-12,UP,243.6400,241.1086,239.9094,0
2025-10-01,GOOGL,2025-10-01 10:00:00,Zone2_10-12,DOWN,240.6389,242.9000,242.2800,0
2025-10-02,GOOGL,2025-10-02 10:00:00,Zone2_10-12,UP,245.7255,244.7300,244.4500,0
2025-10-02,GOOGL,2025-10-02 10:40:00,Zone2_10-12,DOWN,243.6219,246.6449,244.4364,1
2025-10-03,GOOGL,2025-10-03 10:00:00,Zone2_10-12,DOWN,242.6677,246.2000,246.0600,0
2025-10-03,GOOGL,2025-10-03 11:00:00,Zone2_10-12,UP,246.4600,243.3371,241.6582,0
2025-10-07,GOOGL,2025-10-07 10:00:00,Zone2_10-12,DOWN,248.2438,250.5500,249.7100,0
2025-10-07,GOOGL,2025-10-07 11:00:00,Zone2_10-12,UP,249.5000,248.1239,247.0047,0
2025-10-08,GOOGL,2025-10-08 10:00:00,Zone2_10-12,DOWN,244.6362,245.8000,245.5000,1
2025-10-09,GOOGL,2025-10-09 10:00:00,Zone2_10-12,DOWN,242.3378,245.0000,244.7200,0
2025-10-09,GOOGL,2025-10-09 11:00:00,Zone2_10-12,UP,244.0600,241.1486,239.6995,0
2025-10-09,GOOGL,2025-10-09 15:00:00,Zone5_1445-16,UP,247.3200,244.1500,243.8100,0
2025-10-10,GOOGL,2025-10-10 10:00:00,Zone2_10-12,UP,242.4327,241.4000,240.9300,0
2025-10-14,GOOGL,2025-10-14 10:00:00,Zone2_10-12,DOWN,242.7475,244.0000,243.7000,1
2025-10-14,GOOGL,2025-10-14 11:00:00,Zone2_10-12,DOWN,240.5700,245.4257,243.8867,0
2025-10-14,GOOGL,2025-10-14 13:40:00,Zone4_1330-1445,DOWN,239.1900,241.3700,240.1300,1
2025-10-15,GOOGL,2025-10-15 10:00:00,Zone2_10-12,UP,248.6586,245.9300,245.1600,0
2025-10-15,GOOGL,2025-10-15 10:20:00,Zone2_10-12,UP,251.4392,250.4923,245.1600,0
2025-10-15,GOOGL,2025-10-15 11:00:00,Zone2_10-12,DOWN,245.8700,251.9414,250.1975,0
2025-10-16,GOOGL,2025-10-16 10:00:00,Zone2_10-12,UP,254.1698,251.0400,250.1000,0
2025-10-16,GOOGL,2025-10-16 11:00:00,Zone2_10-12,DOWN,251.7100,256.1485,254.4297,0
2025-10-17,GOOGL,2025-10-17 11:00:00,Zone2_10-12,DOWN,246.1500,251.3368,250.1126,0
2025-10-20,GOOGL,2025-10-20 11:00:00,Zone2_10-12,DOWN,254.3700,256.1785,255.2891,0
2025-10-21,GOOGL,2025-10-21 10:00:00,Zone2_10-12,DOWN,252.0013,257.0000,256.7600,0
2025-10-21,GOOGL,2025-10-21 11:00:00,Zone2_10-12,UP,255.3100,252.6009,251.4717,0
2025-10-23,GOOGL,2025-10-23 10:00:00,Zone2_10-12,UP,253.7601,252.4500,251.4800,0
2025-10-24,GOOGL,2025-10-24 10:00:00,Zone2_10-12,UP,260.6355,255.1900,254.7800,0
2025-10-24,GOOGL,2025-10-24 11:00:00,Zone2_10-12,DOWN,255.5200,260.1509,258.6768,0
2025-10-28,GOOGL,2025-10-28 10:00:00,Zone2_10-12,DOWN,267.5209,270.6400,270.2000,0
2025-10-28,GOOGL,2025-10-28 11:00:00,Zone2_10-12,UP,269.9100,267.6209,266.3217,0
2025-10-30,GOOGL,2025-10-30 10:00:00,Zone2_10-12,DOWN,289.0215,293.4700,290.6500,0
2025-10-30,GOOGL,2025-10-30 11:00:00,Zone2_10-12,UP,294.4300,290.9852,287.6421,0
2025-10-31,GOOGL,2025-10-31 10:00:00,Zone2_10-12,DOWN,276.8547,284.0000,283.2700,0
2025-10-31,GOOGL,2025-10-31 11:00:00,Zone2_10-12,UP,285.0200,280.7021,278.0739,0
2025-11-04,GOOGL,2025-11-04 10:00:00,Zone2_10-12,DOWN,279.8027,282.6400,281.8000,0
2025-11-05,GOOGL,2025-11-05 10:00:00,Zone2_10-12,UP,283.4403,276.5600,275.0000,0
2025-11-05,GOOGL,2025-11-05 11:00:00,Zone2_10-12,DOWN,276.5800,284.1098,282.2411,0
2025-11-07,GOOGL,2025-11-07 10:00:00,Zone2_10-12,DOWN,277.6891,285.3500,284.5500,0
2025-11-07,GOOGL,2025-11-07 11:00:00,Zone2_10-12,UP,284.5600,278.3936,275.9053,0
2025-11-07,GOOGL,2025-11-07 14:45:00,Zone5_1445-16,DOWN,280.9200,283.7600,282.0200,1
2025-11-10,GOOGL,2025-11-10 11:00:00,Zone2_10-12,DOWN,284.6400,288.2570,286.0085,0
2025-11-11,GOOGL,2025-11-11 10:00:00,Zone2_10-12,DOWN,289.2414,291.0000,290.7300,0
2025-11-12,GOOGL,2025-11-12 10:00:00,Zone2_10-12,DOWN,286.2484,291.8600,291.3100,0
2025-11-12,GOOGL,2025-11-12 11:00:00,Zone2_10-12,UP,293.2800,286.8780,285.1491,0
2025-11-13,GOOGL,2025-11-13 10:00:00,Zone2_10-12,DOWN,278.0189,286.3900,285.8000,0
2025-11-13,GOOGL,2025-11-13 11:00:00,Zone2_10-12,UP,287.3200,279.5729,277.4743,0
2025-11-18,GOOGL,2025-11-18 11:00:00,Zone2_10-12,UP,284.8700,281.8214,279.2531,0
2025-11-19,GOOGL,2025-11-19 10:05:00,Zone2_10-12,UP,302.7973,301.7780,292.0445,1
2025-11-19,GOOGL,2025-11-19 10:50:00,Zone2_10-12,DOWN,298.8350,302.7673,299.7494,0
2025-11-19,GOOGL,2025-11-19 11:00:00,Zone2_10-12,DOWN,286.5000,301.1684,298.2104,0
2025-11-20,GOOGL,2025-11-20 11:00:00,Zone2_10-12,DOWN,298.4700,306.2150,303.7966,0
2025-11-20,GOOGL,2025-11-20 15:00:00,Zone5_1445-16,UP,301.5000,299.9700,297.9600,1
2025-11-21,GOOGL,2025-11-21 10:00:00,Zone2_10-12,UP,297.1311,289.6200,288.8100,0
2025-11-21,GOOGL,2025-11-21 10:50:00,Zone2_10-12,UP,299.3196,298.1904,293.6484,1
2025-11-21,GOOGL,2025-11-21 11:00:00,Zone2_10-12,DOWN,292.4700,300.2390,293.6484,1
2025-11-21,GOOGL,2025-11-21 11:55:00,Zone2_10-12,DOWN,288.8300,292.4200,290.1500,0
2025-11-21,GOOGL,2025-11-21 12:00:00,Zone3_12-1330,DOWN,287.2000,292.4200,288.5000,1
2025-11-21,GOOGL,2025-11-21 14:35:00,Zone4_1330-1445,UP,292.6100,291.6000,288.4800,1
2025-11-21,GOOGL,2025-11-21 15:15:00,Zone5_1445-16,UP,295.6700,294.2000,286.4200,1
2025-11-24,GOOGL,2025-11-24 11:00:00,Zone2_10-12,DOWN,307.8600,317.5874,314.0997,0
2025-11-25,GOOGL,2025-11-25 10:00:00,Zone2_10-12,DOWN,324.1430,326.8500,325.2800,1
2025-11-25,GOOGL,2025-11-25 10:40:00,Zone2_10-12,DOWN,323.0762,328.6100,324.2330,1
2025-11-25,GOOGL,2025-11-25 10:45:00,Zone2_10-12,DOWN,321.5348,328.6100,322.5141,1
2025-11-25,GOOGL,2025-11-25 11:40:00,Zone2_10-12,UP,327.7900,326.5200,324.4400,0
2025-11-26,GOOGL,2025-11-26 10:00:00,Zone2_10-12,DOWN,319.4911,325.3600,324.9200,0
2025-11-26,GOOGL,2025-11-26 10:20:00,Zone2_10-12,DOWN,316.6181,325.3600,317.8073,1
2025-11-26,GOOGL,2025-11-26 11:00:00,Zone2_10-12,UP,329.0300,318.9565,316.9478,0
2025-11-26,GOOGL,2025-11-26 15:45:00,Zone5_1445-16,DOWN,319.9000,326.6900,321.9800,0
2025-11-28,GOOGL,2025-11-28 11:00:00,Zone2_10-12,UP,323.3700,319.2122,317.2326,0
2025-12-03,GOOGL,2025-12-03 10:00:00,Zone2_10-12,UP,317.3626,316.2900,315.9200,1
2025-12-04,GOOGL,2025-12-04 10:00:00,Zone2_10-12,DOWN,316.2333,320.4000,319.8000,0
2025-12-04,GOOGL,2025-12-04 11:00:00,Zone2_10-12,UP,320.1800,316.7280,315.8186,0
2025-12-04,GOOGL,2025-12-04 13:30:00,Zone4_1330-1445,UP,321.5900,320.5700,319.9900,0
2025-12-05,GOOGL,2025-12-05 10:00:00,Zone2_10-12,UP,321.4498,317.6400,317.2600,0
2025-12-08,GOOGL,2025-12-08 11:00:00,Zone2_10-12,UP,322.5500,317.0300,315.1301,0
2025-12-09,GOOGL,2025-12-09 10:00:00,Zone2_10-12,DOWN,312.8900,314.4100,314.1800,0
2025-12-10,GOOGL,2025-12-10 10:00:00,Zone2_10-12,UP,318.0000,316.5500,316.2600,0
2025-12-11,GOOGL,2025-12-11 10:00:00,Zone2_10-12,DOWN,314.6200,319.5000,318.3000,0
2025-12-12,GOOGL,2025-12-12 10:00:00,Zone2_10-12,DOWN,311.6300,313.8900,313.4300,0
2025-12-12,GOOGL,2025-12-12 10:05:00,Zone2_10-12,DOWN,310.5600,313.8900,311.5900,0
2025-12-12,GOOGL,2025-12-12 10:25:00,Zone2_10-12,DOWN,308.2900,313.7600,309.6000,1
2025-12-12,GOOGL,2025-12-12 11:00:00,Zone2_10-12,UP,314.5000,309.6850,307.0071,0
2025-12-15,GOOGL,2025-12-15 11:00:00,Zone2_10-12,UP,310.5900,308.8450,306.3500,0
2025-12-16,GOOGL,2025-12-16 10:00:00,Zone2_10-12,UP,309.5900,307.4200,306.8900,1
2025-12-16,GOOGL,2025-12-16 11:35:00,Zone2_10-12,UP,307.7400,306.8100,306.1400,1
2025-12-17,GOOGL,2025-12-17 10:00:00,Zone2_10-12,DOWN,300.9500,305.9800,305.1100,0
2025-12-17,GOOGL,2025-12-17 10:35:00,Zone2_10-12,DOWN,297.8471,301.0100,298.8300,1
2025-12-17,GOOGL,2025-12-17 11:00:00,Zone2_10-12,UP,307.4800,299.8300,296.5400,0
2025-12-18,GOOGL,2025-12-18 10:00:00,Zone2_10-12,UP,300.7800,297.3500,296.5800,0
2025-12-18,GOOGL,2025-12-18 11:00:00,Zone2_10-12,DOWN,298.4200,302.6700,301.0300,0
2025-12-19,GOOGL,2025-12-19 10:00:00,Zone2_10-12,UP,303.9400,302.2200,301.6800,0
2025-12-19,GOOGL,2025-12-19 10:05:00,Zone2_10-12,UP,305.1500,304.1000,301.6800,1
2025-12-22,GOOGL,2025-12-22 11:00:00,Zone2_10-12,UP,309.3400,307.6350,306.5600,0
2025-12-23,GOOGL,2025-12-23 10:00:00,Zone2_10-12,UP,311.7850,310.1900,309.8200,0
2025-12-23,GOOGL,2025-12-23 11:00:00,Zone2_10-12,DOWN,309.9400,313.8200,312.1100,0
2025-12-24,GOOGL,2025-12-24 10:00:00,Zone2_10-12,DOWN,313.1200,315.0900,314.7900,0
2025-12-24,GOOGL,2025-12-24 11:00:00,Zone2_10-12,UP,314.7000,313.4500,312.3600,0
2025-12-30,GOOGL,2025-12-30 10:00:00,Zone2_10-12,UP,314.5400,313.1700,312.8200,1
2026-01-02,GOOGL,2026-01-02 10:05:00,Zone2_10-12,DOWN,318.0641,322.5000,319.3196,0
2026-01-02,GOOGL,2026-01-02 10:15:00,Zone2_10-12,DOWN,315.4550,322.5000,316.6300,1
2026-01-06,GOOGL,2026-01-06 11:00:00,Zone2_10-12,UP,316.2700,315.0900,313.5000,0
2026-01-07,GOOGL,2026-01-07 10:00:00,Zone2_10-12,UP,320.2100,314.4000,314.1500,0
2026-01-07,GOOGL,2026-01-07 11:00:00,Zone2_10-12,DOWN,313.1000,320.9000,318.5300,0
2026-01-08,GOOGL,2026-01-08 10:05:00,Zone2_10-12,UP,324.7200,322.8300,321.5000,0
2026-01-08,GOOGL,2026-01-08 10:55:00,Zone2_10-12,UP,327.8000,326.6200,323.9800,1
2026-01-08,GOOGL,2026-01-08 11:00:00,Zone2_10-12,DOWN,323.0000,327.8100,323.9800,0
2026-01-09,GOOGL,2026-01-09 10:00:00,Zone2_10-12,UP,329.1650,325.7000,325.2000,0
2026-01-09,GOOGL,2026-01-09 11:00:00,Zone2_10-12,DOWN,326.0300,330.1400,328.4350,0
2026-01-09,GOOGL,2026-01-09 12:10:00,Zone3_12-1330,UP,328.5900,327.4800,327.1700,0
2026-01-12,GOOGL,2026-01-12 10:20:00,Zone2_10-12,UP,331.9400,327.9000,325.2100,1
2026-01-12,GOOGL,2026-01-12 11:00:00,Zone2_10-12,DOWN,325.4100,330.7600,326.9000,0
2026-01-13,GOOGL,2026-01-13 10:00:00,Zone2_10-12,UP,337.9500,331.5000,331.0100,0
2026-01-14,GOOGL,2026-01-14 10:00:00,Zone2_10-12,DOWN,331.5000,337.4500,337.0600,0
2026-01-14,GOOGL,2026-01-14 11:00:00,Zone2_10-12,UP,337.0400,333.1800,331.1000,0
2026-01-15,GOOGL,2026-01-15 10:00:00,Zone2_10-12,DOWN,332.8100,335.5400,334.8000,0
2026-01-15,GOOGL,2026-01-15 11:00:00,Zone2_10-12,UP,336.9300,333.7050,330.7400,0
2026-01-16,GOOGL,2026-01-16 10:00:00,Zone2_10-12,DOWN,330.6500,333.4100,332.8100,0
2026-01-16,GOOGL,2026-01-16 11:00:00,Zone2_10-12,UP,334.0500,330.1500,328.9100,0
2026-01-20,GOOGL,2026-01-20 11:00:00,Zone2_10-12,DOWN,320.6000,325.9200,324.1000,0
2026-01-21,GOOGL,2026-01-21 10:00:00,Zone2_10-12,UP,325.7600,321.0800,320.1300,0
2026-01-21,GOOGL,2026-01-21 10:40:00,Zone2_10-12,UP,328.9000,327.8000,325.2000,1
2026-01-21,GOOGL,2026-01-21 11:00:00,Zone2_10-12,DOWN,321.3800,330.6600,326.3200,0
2026-01-22,GOOGL,2026-01-22 10:00:00,Zone2_10-12,UP,332.0700,330.0000,329.1800,1
2026-01-22,GOOGL,2026-01-22 13:05:00,Zone3_12-1330,UP,335.1400,333.7400,332.5400,0
2026-01-26,GOOGL,2026-01-26 11:00:00,Zone2_10-12,DOWN,328.3500,333.2900,332.0400,0
2026-01-27,GOOGL,2026-01-27 10:00:00,Zone2_10-12,UP,337.4500,334.0500,333.8200,0
2026-01-27,GOOGL,2026-01-27 13:30:00,Zone4_1330-1445,UP,336.7000,335.4800,335.2600,0
2026-01-28,GOOGL,2026-01-28 10:40:00,Zone2_10-12,DOWN,333.2700,337.2800,334.8400,1
2026-01-29,GOOGL,2026-01-29 10:00:00,Zone2_10-12,DOWN,328.6401,341.5000,340.3200,0
2026-01-29,GOOGL,2026-01-29 11:00:00,Zone2_10-12,UP,341.9700,328.5600,326.5400,0
2026-01-30,GOOGL,2026-01-30 11:00:00,Zone2_10-12,DOWN,334.3300,339.4400,337.2500,0
2026-01-30,GOOGL,2026-01-30 11:45:00,Zone2_10-12,DOWN,331.1900,333.7200,332.3200,1
2026-02-02,GOOGL,2026-02-02 10:15:00,Zone2_10-12,UP,344.6700,343.3400,336.1800,1
2026-02-02,GOOGL,2026-02-02 11:00:00,Zone2_10-12,DOWN,334.0500,343.1000,341.2700,0
2026-02-02,GOOGL,2026-02-02 15:00:00,Zone5_1445-16,DOWN,330.9100,335.6800,334.1400,1
2026-02-03,GOOGL,2026-02-03 10:00:00,Zone2_10-12,DOWN,342.5200,347.9500,347.0000,0
2026-02-03,GOOGL,2026-02-03 11:00:00,Zone2_10-12,UP,348.1200,345.6400,341.6730,0
2026-02-04,GOOGL,2026-02-04 10:00:00,Zone2_10-12,DOWN,335.6550,342.6000,341.1100,0
2026-02-04,GOOGL,2026-02-04 10:30:00,Zone2_10-12,DOWN,333.6050,337.7300,334.8500,1
2026-02-04,GOOGL,2026-02-04 11:00:00,Zone2_10-12,UP,342.3000,336.0100,333.0000,0
2026-02-05,GOOGL,2026-02-05 10:00:00,Zone2_10-12,DOWN,319.0000,332.4000,329.4900,0
