variant,ticker,cross_date,cross_half,entry_dt,entry_price,exit_dt,exit_price,exit_reason,one_r,pnl_r
NO_CS,SNOW,2026-03-06,PM,2026-03-07 09:30:00,179.0000,2026-03-09 15:50:00,177.3600,eod_1550,6.2000,-0.265
NO_CS,SPY,2025-02-04,AM,2025-02-04 13:30:00,594.1631,2025-02-04 15:00:00,594.5091,chandelier_stop,0.4546,0.761
NO_CS,SPY,2025-03-24,PM,2025-03-25 09:30:00,570.3515,2025-03-25 14:50:00,568.9437,disaster_stop,1.2789,-1.101
NO_CS,SPY,2025-04-24,AM,2025-04-24 13:30:00,540.2923,2025-04-24 15:05:00,540.5104,chandelier_stop,0.9022,0.242
NO_CS,SPY,2025-08-06,PM,2025-08-07 09:30:00,632.6366,2025-08-07 11:15:00,628.5896,disaster_stop,3.8282,-1.057
NO_CS,SPY,2025-08-07,PM,2025-08-08 09:30:00,630.4689,2025-08-08 15:05:00,633.5016,chandelier_stop,3.1719,0.956
NO_CS,SPY,2025-08-22,AM,2025-08-22 13:30:00,642.4904,2025-08-22 14:10:00,642.0330,disaster_stop,0.4126,-1.109
NO_CS,SPY,2025-10-20,AM,2025-10-20 13:30:00,669.6487,2025-10-20 14:40:00,669.7384,chandelier_stop,0.0648,1.384
NO_CS,SPY,2025-11-11,AM,2025-11-11 13:30:00,680.9157,2025-11-11 15:40:00,680.8060,chandelier_stop,0.4288,-0.256
NO_CS,SPY,2025-11-26,AM,2025-11-26 13:30:00,679.1259,2025-11-26 13:45:00,677.7702,disaster_stop,0.9469,-1.432
NO_CS,SPY,2025-12-22,AM,2025-12-22 13:30:00,684.7100,2025-12-22 14:15:00,684.3000,disaster_stop,0.3600,-1.139
NO_CS,SPY,2026-01-26,AM,2026-01-26 13:30:00,693.7800,2026-01-26 15:50:00,693.0550,eod_1550,0.4080,-1.777
NO_CS,SPY,2026-02-09,PM,2026-02-10 09:30:00,694.9500,2026-02-10 11:10:00,694.6300,chandelier_stop,1.0400,-0.308
NO_CS,SPY,2026-02-25,AM,2026-02-25 13:30:00,692.3100,2026-02-25 15:30:00,692.9200,chandelier_stop,0.1050,5.810
NO_CS,TSLA,2025-03-25,AM,2025-03-25 13:30:00,277.4300,2025-03-25 15:50:00,283.2400,eod_1550,0.2300,25.261
NO_CS,TSLA,2025-04-14,PM,2025-04-15 09:30:00,250.6500,2025-04-15 09:40:00,250.2200,disaster_stop,0.1300,-3.308
NO_CS,TSLA,2025-04-24,PM,2025-04-25 09:30:00,261.9300,2025-04-25 11:05:00,263.5900,chandelier_stop,10.3300,0.161
NO_CS,TSLA,2025-06-17,AM,2025-06-17 13:30:00,326.1700,2025-06-17 13:45:00,325.6500,disaster_stop,0.3300,-1.576
NO_CS,TSLA,2025-06-20,PM,2025-06-21 09:30:00,322.4500,2025-06-21 09:50:00,322.5200,chandelier_stop,0.0800,0.875
NO_CS,TSLA,2025-07-15,AM,2025-07-15 13:30:00,317.4500,2025-07-15 13:35:00,317.4000,chandelier_stop,0.1800,-0.278
NO_CS,TSLA,2025-07-29,AM,2025-07-29 13:30:00,326.5700,2025-07-29 13:40:00,326.6000,chandelier_stop,0.0800,0.375
NO_CS,TSLA,2025-08-08,AM,2025-08-08 13:30:00,320.6400,2025-08-08 14:00:00,320.3500,disaster_stop,0.2000,-1.450
NO_CS,TSLA,2025-08-25,AM,2025-08-25 13:30:00,338.1600,2025-08-25 13:50:00,338.1800,chandelier_stop,0.3600,0.056
NO_CS,TSLA,2025-09-04,PM,2025-09-05 09:30:00,339.2900,2025-09-05 10:00:00,354.4900,chandelier_stop,2.1500,7.070
NO_CS,TSLA,2025-10-20,AM,2025-10-20 13:30:00,444.3100,2025-10-20 13:55:00,444.1900,chandelier_stop,0.2200,-0.545
NO_CS,TSLA,2025-10-24,AM,2025-10-24 13:30:00,446.8500,2025-10-24 15:50:00,446.7200,eod_1550,2.2343,-0.058
NO_CS,TSLA,2026-02-12,PM,2026-02-13 09:30:00,416.1200,2026-02-13 09:40:00,415.7800,disaster_stop,0.2600,-1.308
NO_CS,TSM,2025-02-05,AM,2025-02-05 13:30:00,201.9300,2025-02-05 14:10:00,201.5600,disaster_stop,0.1200,-3.083
NO_CS,TSM,2025-03-24,PM,2025-03-25 09:30:00,180.7982,2025-03-25 15:50:00,180.5200,eod_1550,2.8082,-0.099
NO_CS,TSM,2025-04-24,PM,2025-04-25 09:30:00,162.4280,2025-04-25 15:50:00,160.9800,eod_1550,5.4480,-0.266
NO_CS,TSM,2025-08-08,AM,2025-08-08 13:30:00,241.6100,2025-08-08 13:45:00,241.5200,disaster_stop,0.0700,-1.286
NO_CS,TSM,2025-09-08,AM,2025-09-08 13:30:00,241.2900,2025-09-08 15:00:00,241.4600,chandelier_stop,0.0500,3.400
NO_CS,TSM,2025-10-28,PM,2025-10-29 09:30:00,305.0024,2025-10-29 15:50:00,304.6500,eod_1550,7.7024,-0.046
NO_CS,TSM,2025-11-28,AM,2025-11-28 13:30:00,289.3400,2025-11-28 14:00:00,289.7200,chandelier_stop,0.0100,38.000
