ticker,earnings_date,day1_date,timing,prior_close,day1_open,day1_high,day1_low,day1_close,gap_pct,gap_size_dollars,recovery_ratio,ant_recovery,day1_green,day_of_min,eps_surprise_pct,drift_1d,drift_2d,drift_3d,drift_5d,drift_7d,drift_10d,trajectory
GS,2025-07-14,2025-07-14,BMO,694.0845947265625,693.87778542673,702.43384827679,691.3080279547069,702.3058471679688,-0.029795978963332373,0.20680929983245733,53.17855252240382,3.9609417373787137,True,6,-21.9208,-1.5126824401935623,-0.6280667781449204,-1.045836473203721,-1.0234058272228435,0.5916267554413871,1.4510046817564108,"[0.0, -1.5126824401935623, -0.6280667781449204, -1.045836473203721, -0.7065696937378173, -1.0234058272228435, -1.80709661837806, 0.5916267554413871, 0.8243457938280352, 2.198229378167047, 1.4510046817564108]"
GS,2025-10-15,2025-10-15,BMO,762.942626953125,770.7228759469515,774.5536198083014,754.924727797557,760.1412963867188,1.0197685538816414,7.78024899382649,0.6704886428828958,0.6506153903842903,False,5,28.2242,-1.2813554994297083,-2.234571514486531,-0.6003137105648677,-3.0380383093032,2.077017670006516,1.9702420597784436,"[0.0, -1.2813554994297083, -2.234571514486531, -0.6003137105648677, -1.1654664648063238, -3.0380383093032, -2.233262714331081, 2.077017670006516, 2.872655752236904, 3.14613074913553, 1.9702420597784436]"
GS,2026-01-14,2026-01-14,BMO,933.2386474609376,927.41923435241,933.2386450089648,913.0946572994995,927.7872924804688,-0.6235718081715269,5.8194131085276695,2.5247623612489147,0.729380577691878,True,6,-22.2386,4.630788493840516,3.1447350996492625,1.1472437723453415,2.3566747870368308,-0.08685030926196513,0.7987833851845424,"[0.0, 4.630788493840516, 3.1447350996492625, 1.1472437723453415, 2.180836132570596, 2.3566747870368308, -1.478547243390788, -0.08685030926196513, -0.3162977480166098, 0.4438891544804771, 0.7987833851845424]"
JPM,2024-10-11,2024-10-11,BMO,207.49185180664065,210.250740587431,218.98560432950427,209.75356099050916,216.7043914794922,1.3296371673242067,2.7588887807903575,2.5194312062814577,,True,1,18.4971,-0.36439390424082235,0.04498681482859489,0.6073255208320366,1.3855784058782394,0.8232537824588733,0.009005812516164165,"[0.0, -0.36439390424082235, 0.04498681482859489, 0.6073255208320366, 0.958207185652607, 1.3855784058782394, 0.31940708941222745, 0.8232537824588733, 0.5038537343386702, 1.210137573467974, 0.009005812516164165]"
JPM,2025-01-15,2025-01-15,BMO,242.4976501464844,245.36878608055943,248.57308719225867,238.78380771723948,247.2796173095703,1.1839850540162655,2.8711359340750278,2.9590412252869736,2.287606368388159,True,0,21.5645,0.7608426088151484,2.698634068458692,4.232216322178155,5.389351177735588,5.3497108458700104,6.292847147707195,"[0.0, 0.7608426088151484, 2.698634068458692, 4.232216322178155, 4.156921906016253, 5.389351177735588, 4.949469375529636, 5.3497108458700104, 5.86091315799233, 5.638979133104694, 6.292847147707195]"
JPM,2025-04-11,2025-04-11,BMO,223.9175262451172,223.12878393710992,235.2263101699424,221.83720086361387,232.8797607421875,-0.35224679427007194,0.7887423080072722,14.000212447677924,5.308092655483487,True,5,0.8658,-0.6265885851979512,-1.2997503342941505,-2.790012952424085,-3.052494796228648,1.9813775487471776,2.9720597709030163,"[0.0, -0.6265885851979512, -1.2997503342941505, -2.790012952424085, -1.795084893154283, -3.052494796228648, -0.2582556633439182, 1.9813775487471776, 3.573245407812655, 3.111772710379906, 2.9720597709030163]"
JPM,2025-07-15,2025-07-15,BMO,286.0130615234375,285.3196042033426,289.2328539238584,282.82306855064246,283.8830871582031,-0.24245652153130634,0.6934573200949217,1.5285996366951136,0.3322949663528214,False,1,-0.6231,-0.25475472091199997,1.1690788528104021,1.6471766440940667,1.7030124116869831,3.48977847476332,3.6607902943374855,"[0.0, -0.25475472091199997, 1.1690788528104021, 1.6471766440940667, 1.542481892344469, 1.7030124116869831, 3.563072326024123, 3.48977847476332, 4.212181936881913, 4.093522868208345, 3.6607902943374855]"
JPM,2025-10-14,2025-10-14,BMO,306.5870666503906,304.46663636257074,305.62143108333873,292.8888554642275,300.7235107421875,-0.6916241806892229,2.120430287819886,3.694842185080828,0.5719473273907444,False,6,9.8837,1.195044746820311,-1.1718767441964306,-1.496289669242513,-1.6518796018878623,-2.496025008047405,1.0858009674746816,"[0.0, 1.195044746820311, -1.1718767441964306, -1.496289669242513, 0.09268215854748091, -1.6518796018878623, -2.6383818809373714, -2.496025008047405, -0.5429004837373408, 0.6852472085753475, 1.0858009674746816]"
JPM,2026-01-14,2026-01-14,BMO,310.8999938964844,308.20001220703125,311.760009765625,306.1199951171875,307.8699951171875,-0.8684405733221392,2.699981689453125,0.6481525437139014,0.3661088801067477,False,6,13.1105,0.45149403010462436,1.4941391419987782,-1.666289331267835,-1.3772015141524565,-2.218464507938119,-0.4709720701756612,"[0.0, 0.45149403010462436, 1.4941391419987782, -1.666289331267835, -1.8936520819596274, -1.3772015141524565, -3.2968441411839717, -2.218464507938119, -2.4555811473983273, -2.3061702069450067, -0.4709720701756612]"
MARA,2024-11-12,2024-11-13,AMC,25.229999542236328,24.31999969482422,26.190000534057617,21.43000030517578,21.700000762939453,-3.6068167416678802,0.9099998474121094,0.29670384949130374,0.07105276630858698,False,3,-1.1765,-4.193547536487929,-2.9032306265683987,-16.543778923358886,4.285706751750234,19.953915997556486,24.055295529157384,"[0.0, -4.193547536487929, -2.9032306265683987, -16.543778923358886, -8.479263077862907, 4.285706751750234, 11.428568917250077, 19.953915997556486, 21.751148144729964, 15.069117214040531, 24.055295529157384]"
