streak_len,streak_bin,date,next_day_ret,next_day_range,max_bounce_3d,rsi,vix,vix_bucket,ticker,split
5,5,2025-09-15,-0.003569276410327671,0.015667732814165836,-0.0006026051082371272,33.5617591847337,14.76,<20,BA,A
6,5,2025-09-16,-0.0013490882024563833,0.02288797915891336,0.0029772981019723964,32.83470207326947,15.69,<20,BA,B
7,5,2025-09-17,0.0043322308659803355,0.017235757208739075,0.004332230865980374,32.54871290443175,16.36,<20,BA,B
2,2,2025-09-22,0.01999245567710295,0.027395322519803856,0.019992455677102887,30.59990541188587,15.45,<20,BA,A
2,2,2025-09-25,0.03644369495971511,0.023374554993441918,0.0364436949597152,36.02619425879993,16.18,<20,BA,B
2,2,2025-09-30,-0.0029655715675827032,0.008943051758491296,0.0073212548074694595,42.634848407292296,16.12,<20,BA,A
3,3,2025-10-01,0.010317423432634643,0.016498582516150075,0.021006645907886836,41.85209934628074,16.28,<20,BA,B
2,2,2025-10-10,0.022342393624591006,0.01774109387600213,0.022342393624590902,39.433958791799725,16.43,<20,BA,B
2,2,2025-10-15,-0.009952805943647447,0.020092519041166355,0.013036773982524277,44.08314619420584,20.81,20-25,BA,B
3,3,2025-10-16,0.004955635265244451,0.01854823484991508,0.025438927694921724,41.735702698317944,20.64,20-25,BA,A
2,2,2025-10-30,0.00454749887561845,0.021488181500174817,0.022337714257158556,31.90025565645091,16.92,<20,BA,B
2,2,2025-11-05,-0.00521281441368493,0.02945493192975364,-0.005212814413684909,32.96487260387963,19.0,<20,BA,A
3,3,2025-11-06,-0.010175010175010213,0.022181522181522105,-0.0070207570207569975,32.211722030425165,18.01,<20,BA,A
4,4,2025-11-07,0.0008737664473683626,0.01670435855263158,0.004831414473684199,30.742953199585557,19.5,<20,BA,A
2,2,2025-11-14,-0.013623277812050194,0.023699362533415657,-0.013623277812050203,31.51538954024322,20.0,20-25,BA,A
3,3,2025-11-17,-0.011883045812268733,0.017251263876583114,-0.01188304581226873,28.93181264774256,19.83,<20,BA,B
4,4,2025-11-18,-0.020939922991718984,0.032702146737697224,-0.020939922991718967,26.889356339557807,22.38,20-25,BA,A
5,5,2025-11-19,-0.033239952591315625,0.05214955284990845,-0.03200086197608015,23.745908463714002,24.69,20-25,BA,A
6,5,2025-11-20,0.0012816940651994013,0.02596823627751461,0.016271942045138012,19.860060798458747,23.66,20-25,BA,A
2,2,2025-12-04,-0.00014857369255150132,0.011836370839936541,0.02159270998415221,56.12072096883121,16.08,<20,BA,A
3,3,2025-12-05,0.02174451433949187,0.021298727029570617,0.02174451433949188,56.08317642699231,15.78,<20,BA,A
2,2,2025-12-10,0.00991244842507788,0.01917077588809501,0.03401429002717113,51.10391527488124,16.93,<20,BA,A
2,2,2026-01-08,0.031412230532336105,0.030092388913330288,0.07571491421029466,70.69962972374276,15.38,<20,BA,A
2,2,2026-01-27,-0.011492842535787307,0.03582822085889578,-0.01149284253578733,66.16156042762827,16.15,<20,BA,A
3,3,2026-01-28,-0.03148661508543993,0.04311307873722544,-0.03148661508543996,61.15042910215746,16.35,<20,BA,B
4,4,2026-01-29,-0.0015379357484621714,0.020121326042378707,8.544087491448141e-05,50.086408907243374,16.35,<20,BA,B
5,5,2026-01-30,-0.002995036796166306,0.025500599007359147,0.0016258771179188578,49.62895106773494,16.88,<20,BA,B
6,5,2026-02-02,0.004634795296541094,0.04149858381254822,0.006866363402283041,48.69758833453193,17.44,<20,BA,A
2,2,2026-02-11,0.012527509734213682,0.041052987980362235,0.032927035720331815,51.08808098178662,17.79,<20,BA,B
2,2,2026-02-19,-0.007101908103020471,0.02113459399332603,-0.0014118251048173718,46.08069426924717,19.62,<20,BA,A
3,3,2026-02-20,-0.006851085832471626,0.02602550844536363,0.005730782488796897,44.184578477647065,20.23,20-25,BA,A
4,4,2026-02-23,0.012668662414855314,0.033580632565404174,0.012668662414855253,42.38555259844136,19.09,<20,BA,B
2,2,2026-02-26,-0.008152766272834344,0.016959497754719513,0.0006975628896542555,41.93576988694025,17.93,<20,BA,A
3,3,2026-02-27,0.008923076923077033,0.02905494505494499,0.008923076923076928,39.80417891099779,18.63,<20,BA,A
2,2,2026-03-10,-0.01676234213547645,0.02025258323765785,-0.01676234213547649,37.25993510322927,25.5,>=25,BA,A
3,3,2026-03-11,-0.043624474544605385,0.03881363848668847,-0.002942550210182137,34.745689685358215,24.93,20-25,BA,A
4,4,2026-03-12,0.025297909747997727,0.028911896854854544,0.042537605000976794,29.297683929491782,24.23,20-25,BA,B
2,2,2025-02-28,-0.0124376199616123,0.038848368522072955,0.06479846449136274,63.61580730696354,21.13,20-25,BABA,A
3,3,2025-03-03,-0.007696493819482231,0.045867993469641655,0.07820881598382962,61.535652968648954,19.63,<20,BABA,A
4,4,2025-03-04,0.08657160764650573,0.06541836414916949,0.08657160764650577,60.23932329036671,22.78,20-25,BABA,B
2,2,2025-03-21,-0.00429119927727184,0.020703154407889782,-0.0042911992772718625,52.74569046956984,19.8,<20,BABA,B
3,3,2025-03-24,-0.013458339634054184,0.02895811280810513,0.00831695145924711,52.12106976188228,19.28,<20,BABA,B
4,4,2025-03-25,-0.0036020846106682436,0.026594114040465966,0.02207234825260595,50.12483248817567,17.48,<20,BABA,B
5,5,2025-03-26,0.025767248673179255,0.03707407122529053,0.02576724867317916,49.584812230661626,17.15,<20,BABA,A
2,2,2025-03-31,0.004154485305431832,0.019464533005077715,0.004154485305431763,49.3251598782574,21.65,20-25,BABA,A
2,2,2025-04-03,-0.09952047794984664,0.05856457825642641,-0.09952047794984668,45.77393834095731,21.51,20-25,BABA,B
3,3,2025-04-04,-0.09079004801396762,0.09855958096900923,-0.09079004801396763,33.291931285907324,30.02,>=25,BABA,B
4,4,2025-04-07,-0.062409985597695616,0.10619299087854059,-0.009313490158425336,26.821496480866102,45.31,>=25,BABA,B
5,5,2025-04-08,0.05663082437275979,0.11387608806963635,0.08520225294418836,23.718720415270894,46.98,>=25,BABA,A
2,2,2025-04-16,0.020104811815150114,0.028966174368746947,0.08604097189137686,36.888553682811406,30.12,>=25,BABA,B
2,2,2025-05-16,-0.00395322022731015,0.02478998517542407,0.013589194531378615,49.78277232929141,17.83,<20,BABA,B
3,3,2025-05-19,0.017612039027616877,0.008681991069952018,0.017612039027616964,49.184329356330764,17.24,<20,BABA,A
2,2,2025-05-22,-0.006280880998241312,0.014487898835943423,-0.006280880998241353,47.01491163028789,20.87,20-25,BABA,A
3,3,2025-05-23,-0.009691555705376609,0.009185909320748385,-0.009691555705376635,46.01977949748288,20.28,20-25,BABA,B
4,4,2025-05-27,-0.023317164496638676,0.011743681388818055,-0.019572802314696717,44.465636764737354,22.29,20-25,BABA,A
5,5,2025-05-28,0.0038337544654525324,0.02265400365949285,0.0038337544654526248,40.919810983837166,18.96,<20,BABA,B
2,2,2025-06-12,-0.03232444482551655,0.021521049472691463,-0.005573180142330374,46.298885012514276,17.26,<20,BABA,B
3,3,2025-06-13,0.027644869750133028,0.01798688640793905,0.027644869750132948,40.1646792980461,18.02,<20,BABA,B
2,2,2025-06-18,-0.005816515378514131,0.015951352780470628,0.030933286331188907,42.41187379036192,21.6,20-25,BABA,B
3,3,2025-06-20,0.0021274709688856586,0.01622196613775373,0.0369648080843897,41.358921840385904,20.14,20-25,BABA,A
2,2,2025-06-26,0.0005265929436546468,0.019132876952782225,0.0006143584342637124,44.84822914592415,16.76,<20,BABA,B
2,2,2025-07-03,-0.02308045977011497,0.020781609195402347,-0.006896551724137931,35.935110561618416,16.64,<20,BABA,B
3,3,2025-07-07,0.016566265060240948,0.01148343373493975,0.016566265060241014,32.320644297475184,16.38,<20,BABA,A
2,2,2025-07-25,0.016829126051820298,0.015996000999750078,0.016829126051820346,58.634690464270044,15.39,<20,BABA,B
2,2,2025-07-30,0.028724855097170154,0.032560518240709234,0.028724855097170172,51.55959403079669,15.98,<20,BABA,A
2,2,2025-08-11,0.031513313110886454,0.0395180316818336,0.069767441860465,51.990799600982136,15.15,<20,BABA,A
2,2,2025-08-15,0.0012372154404487468,0.018558231606730452,0.0012372154404487437,53.64662729722945,14.83,<20,BABA,B
2,2,2025-08-20,-0.01188383965185369,0.014729266047367904,0.04050548163026198,50.28408993318819,15.57,<20,BABA,B
3,3,2025-08-21,0.04124671804861535,0.02642500211738803,0.05301939527399005,47.58688024936185,15.69,<20,BABA,B
2,2,2025-08-27,-0.02160392798690669,0.0298690671031097,0.1342062193126022,53.77067866150911,14.62,<20,BABA,A
3,3,2025-08-28,0.12947474071595844,0.06808297089327546,0.1592505854800936,48.63065290881454,14.85,<20,BABA,B
2,2,2025-09-04,0.035665190163433724,0.022223919352375325,0.12341530471971893,58.4994336108756,16.35,<20,BABA,A
2,2,2025-09-26,0.046300604932526745,0.021812470916705445,0.06305258259655656,71.81830012202899,16.74,<20,BABA,B
2,2,2025-10-06,-0.03130341880341869,0.04391025641025641,-0.03130341880341873,75.67129397761462,16.65,<20,BABA,B
3,3,2025-10-07,-0.000937465534355475,0.026414470056247887,-0.0009374655343554423,67.33545455489526,16.37,<20,BABA,A
4,4,2025-10-08,-0.04139758238118896,0.03576751117734719,-0.041397582381188944,67.10451098005188,17.24,<20,BABA,A
5,5,2025-10-09,-0.0844705475902573,0.09028617492946397,-0.039212299188115245,57.70188587181345,16.3,<20,BABA,A
6,5,2025-10-10,0.04943396226415109,0.023647798742138307,0.04943396226415103,44.55208977257861,16.43,<20,BABA,A
2,2,2025-10-22,0.03653463555796699,0.029661783324290203,0.08181105685175133,49.765420315700815,17.87,<20,BABA,B
2,2,2025-10-31,-0.016135656867922288,0.01971483893680681,-0.016135656867922312,50.56812952022394,16.91,<20,BABA,B
3,3,2025-11-03,-0.020217080152671874,0.025644083969465714,-0.00011927480916036635,48.151419800798294,17.44,<20,BABA,A
4,4,2025-11-04,0.0031651348225698595,0.019964696573132882,0.020512508369346916,45.27870019773848,17.17,<20,BABA,B
2,2,2025-11-10,-0.030743263608415172,0.03267225269757078,-0.030743263608415183,47.016366631442025,19.08,<20,BABA,A
3,3,2025-11-11,-0.01784936874183718,0.031034268300267488,-0.0059083276323153725,42.077820684397224,17.6,<20,BABA,B
4,4,2025-11-12,0.012158054711246313,0.03482776089159068,0.012158054711246303,39.55957523324177,17.28,<20,BABA,A
2,2,2025-11-20,-0.0022834029227557506,0.04723382045929025,0.0491257828810021,38.36375855879438,23.66,20-25,BABA,B
3,3,2025-11-21,0.05152684234617144,0.01830903027528942,0.05152684234617142,38.06325528034839,26.42,>=25,BABA,A
2,2,2025-12-03,-0.003922064777327927,0.015118927125506165,0.001518218623481659,46.13289667269427,16.59,<20,BABA,A
3,3,2025-12-04,0.0054617045598881475,0.011494982852788023,0.005461704559888131,45.49052674780899,16.08,<20,BABA,B
2,2,2025-12-09,0.018531580634818967,0.02077588970823988,0.01853158063481895,43.7623900047598,16.66,<20,BABA,A
2,2,2025-12-12,-0.03584275436793427,0.02331706063720449,-0.035842754367934306,43.97807957532581,14.85,<20,BABA,B
3,3,2025-12-15,-0.005129913391072494,0.016389073950699586,-0.005129913391072497,37.76726925599909,15.74,<20,BABA,A
4,4,2025-12-16,-0.015469095292305668,0.03107212214558351,0.003080425902363755,36.9909353962663,16.5,<20,BABA,A
5,5,2025-12-17,0.0021085566589580385,0.01414773500204043,0.026799074955788312,34.68732170998618,16.48,<20,BABA,B
2,2,2025-12-30,-0.005631700366399706,0.011738363414303286,0.06025240873931331,38.32064085308998,14.2,<20,BABA,A
3,3,2025-12-31,0.06270897304674161,0.03309450699419989,0.06625725008529498,37.2346852336475,14.33,<20,BABA,A
2,2,2026-01-07,0.05253117122027651,0.06827008244191579,0.13320160795802943,41.13426189501869,14.75,<20,BABA,A
2,2,2026-01-20,0.03893303763937661,0.0258732212160415,0.0916651265939752,54.58119405967248,15.86,<20,BABA,A
2,2,2026-01-26,0.007585482553390088,0.02474034309721093,0.02497374256039212,59.28766352958486,16.09,<20,BABA,B
2,2,2026-01-30,-0.006958778085746298,0.013091938432505744,-0.00695877808574634,55.207885255902326,16.88,<20,BABA,A
3,3,2026-02-02,-0.021319555793099187,0.03729437615060261,-0.021319555793099205,53.86674003250657,17.44,<20,BABA,B
4,4,2026-02-03,-0.008980582524271918,0.037439320388349434,-0.008980582524271955,49.89544019070066,16.34,<20,BABA,A
5,5,2026-02-04,-0.011143766838109137,0.04579965711486646,-0.011143766838109193,48.314055855384716,18.0,<20,BABA,B
6,5,2026-02-05,-0.003467492260061933,0.03065015479876154,0.031207430340557226,46.36785381037777,18.64,<20,BABA,B
7,5,2026-02-06,0.003231017770597866,0.02914129489250651,0.034795575991052534,45.75708881897437,21.77,20-25,BABA,A
2,2,2026-02-12,-0.018846517491333148,0.03315474314528849,-0.018153167349511473,43.63730619904476,17.65,<20,BABA,A
3,3,2026-02-13,-0.0010278812797122061,0.03000128485159956,0.0007066683798022205,40.67009246244847,20.82,20-25,BABA,A
4,4,2026-02-17,0.0017363344051448681,0.012411575562701008,0.0017363344051447604,40.511347095076005,20.6,20-25,BABA,B
2,2,2026-02-26,-0.026751334189015763,0.02073903938390862,-0.026751334189015794,32.41707325050936,17.93,<20,BABA,A
3,3,2026-02-27,-0.010550426875824082,0.027347817033386533,-0.010550426875824127,28.660732174363005,18.63,<20,BABA,A
4,4,2026-03-02,-0.048614521220624374,0.0258155033321642,-0.04861452122062439,27.350668950443975,19.86,<20,BABA,A
5,5,2026-03-03,-0.01791771125202779,0.017696504940274336,-0.017917711252027773,22.337485586400405,21.44,20-25,BABA,B
6,5,2026-03-04,-0.021322922141301937,0.022749455664839713,-0.0039041970117877486,20.89147191608123,23.57,20-25,BABA,B
7,5,2026-03-05,0.0036823935558114584,0.027848101265822753,0.049712313003452385,19.317537515555145,21.15,20-25,BABA,A
2,2,2026-03-12,0.007524959022500388,0.018626136194307853,0.01855163164953069,30.707597076223294,24.23,20-25,BABA,A
2,2,2025-02-19,0.018745739604635325,0.04964780731651887,0.03726425812315384,,15.35,<20,BIDU,B
2,2,2025-02-28,-0.024635669673837568,0.038630580615313485,0.0625722877631276,43.298300260715564,21.13,20-25,BIDU,B
3,3,2025-03-03,0.03367722044349586,0.03438871101624577,0.1074350764852366,39.52983548060231,19.63,<20,BIDU,A
2,2,2025-03-20,0.002969876962240159,0.02503182011030971,0.01686465846414938,51.92432553313724,19.9,<20,BIDU,B
2,2,2025-03-31,-0.003913043478260825,0.015326086956521701,-0.00032608695652175146,46.613190355329216,21.65,20-25,BIDU,A
3,3,2025-04-01,0.0036010475774770345,0.01724137931034481,0.0036010475774770657,46.025887043740916,22.28,20-25,BIDU,A
2,2,2025-04-04,-0.032391119737959495,0.07885478587892757,-0.022928545432488175,33.226547126499014,30.02,>=25,BIDU,B
3,3,2025-04-07,-0.03610832497492489,0.07986459378134408,0.00977933801404214,30.529301545391732,45.31,>=25,BIDU,B
4,4,2025-04-08,0.047606659729448664,0.08519771071800224,0.07622268470343392,27.898533473334055,46.98,>=25,BIDU,A
2,2,2025-04-16,0.0012116806009934145,0.028353326063249768,0.030655519205137538,41.77566130716311,30.12,>=25,BIDU,A
2,2,2025-04-29,-0.01821839722812113,0.016541857605901305,0.005029618866659247,53.618206659325175,25.15,>=25,BIDU,A
3,3,2025-04-30,0.0005692167577413532,0.011042805100182136,0.027663934426229424,50.23671331516319,24.17,20-25,BIDU,B
2,2,2025-05-22,-0.00309266087783977,0.014749613417390211,-0.0017842274295229153,39.98990392616267,20.87,20-25,BIDU,A
3,3,2025-05-23,0.0013124925426559741,0.017539673070039362,0.006562462713280004,39.50699029942558,20.28,20-25,BIDU,A
2,2,2025-06-18,-0.011002011120312405,0.015379155329468795,0.025434756891044668,44.16230922683868,21.6,20-25,BIDU,B
3,3,2025-06-20,0.007535885167464285,0.011363636363636399,0.036842105263158044,41.75895680854134,20.14,20-25,BIDU,B
2,2,2025-06-26,-0.0034694113565397755,0.01006129293396559,-0.0034694113565398076,51.01413649318371,16.76,<20,BIDU,B
3,3,2025-06-27,-0.004758036439596158,0.013113612626203962,0.0030172914007195674,49.9744890110771,16.59,<20,BIDU,A
4,4,2025-06-30,0.0032649253731342753,0.016674440298507377,0.007812500000000019,48.5191764679779,16.32,<20,BIDU,A
2,2,2025-07-10,-0.016847580280415997,0.019448213478064212,0.054839439167797474,55.760300595260894,15.94,<20,BIDU,B
3,3,2025-07-11,-0.01265094882116169,0.011615871190339334,0.07291546866014954,49.971508058398264,15.78,<20,BIDU,A
4,4,2025-07-14,0.08666278392545146,0.04787419918462434,0.08666278392545151,46.161435188233085,16.4,<20,BIDU,A
2,2,2025-07-25,-0.01486947901751301,0.02555347505231846,-0.014869479017513034,55.2738219737517,15.39,<20,BIDU,B
3,3,2025-07-28,-0.02951699463327373,0.028510733452593886,-0.017330053667262937,51.98881201965453,14.93,<20,BIDU,A
4,4,2025-07-29,-0.01002304147465427,0.018663594470046136,0.012557603686635985,46.2056291619787,15.03,<20,BIDU,B
5,5,2025-07-30,0.02280926335389255,0.02804608402187823,0.02280926335389263,44.45079308652512,15.98,<20,BIDU,B
2,2,2025-08-11,0.021625392396233067,0.025345890012789123,0.058830368561795,45.5938425103104,15.15,<20,BIDU,B
2,2,2025-08-20,0.009912402028584566,0.02443522360534814,0.05947441217150756,46.4041807793725,15.57,<20,BIDU,A
2,2,2025-09-10,0.03902620330793516,0.03047760639286379,0.06690206281360331,75.61699671929327,15.04,<20,BIDU,A
2,2,2025-10-08,-0.04009570765661252,0.03944315545243618,-0.04009570765661254,63.28803920547853,17.24,<20,BIDU,A
3,3,2025-10-09,-0.08082181433643021,0.08104841755419587,-0.05023037993806173,56.42360776183462,16.3,<20,BIDU,A
4,4,2025-10-10,0.03328128852000978,0.03928013805571524,0.03328128852000984,46.02217041491037,16.43,<20,BIDU,A
2,2,2025-10-17,0.01749999999999985,0.0336666666666666,0.017499999999999953,45.11838781529218,25.31,>=25,BIDU,B
2,2,2025-10-22,0.029914529914529808,0.02299145299145297,0.09923076923076934,42.55086878460624,17.87,<20,BIDU,B
2,2,2025-10-31,0.003558424362793744,0.012082092022509051,0.034260178748758696,46.487528448708616,16.91,<20,BIDU,A
2,2,2025-11-12,-0.06475378053509107,0.06645986816595587,-0.06475378053509108,54.625297484265445,17.28,<20,BIDU,A
3,3,2025-11-13,-0.03839137645107793,0.04104477611940301,-0.02868988391376446,44.795355363269465,17.51,<20,BIDU,A
4,4,2025-11-14,-0.015521255497111253,0.03681986720703627,0.010088816073122373,40.44882918429914,20.0,20-25,BIDU,B
5,5,2025-11-17,0.026013839011999718,0.08802662695979677,0.026013839011999638,38.86977323613783,19.83,<20,BIDU,B
2,2,2025-11-20,0.004347826086956497,0.036322463768115855,0.08016304347826081,36.68203622997858,23.66,20-25,BIDU,B
2,2,2025-11-26,0.004987531172069737,0.09656892252128303,0.029409235531859895,45.09574693419283,18.56,<20,BIDU,B
2,2,2025-12-03,0.012278308321964415,0.019611186903137765,0.10871418826739426,46.460565163436634,16.59,<20,BIDU,B
2,2,2025-12-15,0.004629629629629539,0.01506734006734012,0.014478114478114468,46.44192956210602,15.74,<20,BIDU,A
2,2,2025-12-24,0.008652757561054658,0.014394306970726195,0.07051593077793951,52.506034193734024,14.0,<20,BIDU,B
2,2,2026-01-06,0.00334790926482631,0.03347909264826459,0.003347909264826323,69.65456155404158,14.9,<20,BIDU,B
2,2,2026-01-26,0.009736724104797867,0.029530459291525108,0.009736724104797782,63.98699194708705,16.09,<20,BIDU,B
2,2,2026-01-29,-0.027804227766139777,0.03085126642544286,-0.027804227766139753,65.04482790603834,16.35,<20,BIDU,B
3,3,2026-01-30,-0.03023179888997707,0.02337577538361092,-0.030231798889977117,57.97104075598045,16.88,<20,BIDU,A
4,4,2026-02-02,-0.023700511715593953,0.03151090762186915,-0.02370051171559393,51.58470517681188,17.44,<20,BIDU,B
5,5,2026-02-03,-0.0257931034482759,0.049931034482758686,-0.015103448275862054,47.31691179186981,16.34,<20,BIDU,A
6,5,2026-02-04,0.010972674500920432,0.05514653829817373,0.027396290528104238,43.22495873674719,18.0,<20,BIDU,A
2,2,2026-02-12,-0.010835801488116692,0.04738857184136388,-0.004189843242071895,40.82562256221973,17.65,<20,BIDU,B
3,3,2026-02-13,0.002921200613452246,0.024245965091652617,0.006718761410939805,39.31083823697665,20.82,20-25,BIDU,A
2,2,2026-02-20,-0.014202663919346326,0.02170873500625498,-0.014202663919346372,38.44551116868966,20.23,20-25,BIDU,B
3,3,2026-02-23,-0.002538071065989911,0.025380710659898307,-0.002538071065989873,36.15000856893134,19.09,<20,BIDU,B
4,4,2026-02-24,-0.006960035922766061,0.01736267025894322,-0.006960035922766104,35.74510185351812,21.01,20-25,BIDU,B
5,5,2026-02-25,-0.05674881302283519,0.04845881377647153,-0.05674881302283519,34.60339654691829,19.55,<20,BIDU,B
6,5,2026-02-26,-0.0059124320869287095,0.01869606903163953,-0.00591243208692869,27.065499001313484,17.93,<20,BIDU,B
7,5,2026-02-27,-0.006670953222954523,0.03906124417296254,-0.0066709532229544954,26.455582675179116,18.63,<20,BIDU,B
8,5,2026-03-02,-0.03948539525851613,0.02831944332065701,-0.03802896674488229,25.75454845808872,19.86,<20,BIDU,B
9,5,2026-03-03,0.0015163002274451998,0.020217336365933716,0.0025271670457418195,22.054222008068137,21.44,20-25,BIDU,A
2,2,2026-03-12,0.007306380905991228,0.033041078097093626,0.007306380905991163,36.522882310726494,24.23,20-25,BIDU,B
2,2,2025-02-10,0.004828462515882981,0.01613722998729347,0.017026683608640448,,,,C,A
2,2,2025-02-20,-0.020678350775438115,0.028243601059134975,-0.02067835077543816,,15.27,<20,C,B
3,3,2025-02-21,-0.013776232779709074,0.04544869318913353,-0.007209990987511294,,15.66,<20,C,B
4,4,2025-02-24,-0.005483028720626448,0.03955613577023482,0.006657963446475263,39.00239240729878,18.21,<20,C,B
5,5,2025-02-25,0.01220792859018105,0.02074035179837225,0.022446836440010418,37.41937765131723,18.98,<20,C,A
2,2,2025-03-04,0.008651255141114644,0.025244646149482356,0.008651255141114728,26.204599644899375,22.78,20-25,C,A
2,2,2025-03-07,-0.043389633080955226,0.03800232964472917,-0.035672684915550416,24.87320008282657,24.87,20-25,C,B
3,3,2025-03-10,0.00136986301369868,0.03409436834094361,0.008066971080669727,20.631501613444385,23.37,20-25,C,A
2,2,2025-03-27,-0.02085416369090143,0.03499500071418352,-0.01114126553349523,43.59310629206814,18.33,<20,C,A
3,3,2025-03-28,0.009919766593727397,0.03967906637490881,0.020131291028446532,39.30255683402038,18.69,<20,C,A
2,2,2025-04-04,0.015223933439546755,0.1005487696937511,0.10674455655868297,22.18749908595467,30.02,>=25,C,A
2,2,2025-05-01,0.035531466425775315,0.02152965974104174,0.03929539295392953,53.14165508101722,24.7,20-25,C,B
2,2,2025-05-21,-0.00013861935126147085,0.013584696423620595,0.02827834765733305,57.483282493097775,18.09,<20,C,B
3,3,2025-05-22,-0.004436434215998819,0.023845833910994024,0.028420906696243056,57.44243415811274,20.87,20-25,C,A
4,4,2025-05-23,0.03300375992201654,0.02826904330873139,0.03383929814789016,56.069362882036856,20.28,20-25,C,B
2,2,2025-06-10,0.0046942234971965036,0.013430695005867795,0.004694223497196498,68.43746932331062,17.16,<20,C,B
2,2,2025-06-13,0.022121535181236718,0.0177238805970149,0.02585287846481873,56.47166083317682,18.02,<20,C,B
2,2,2025-07-08,0.002140818268316025,0.012250237868696494,0.01748334919124642,66.59510782878965,17.79,<20,C,B
2,2,2025-07-29,0.01421647819063021,0.014862681744749548,0.01421647819063013,69.68241399276664,15.03,<20,C,B
2,2,2025-08-01,0.009533311162842173,0.014189114288881512,0.011196097993570615,55.903253205474265,16.72,<20,C,A
2,2,2025-08-20,-0.006079027355623157,0.014980460269214173,0.022796352583586563,54.32250481279647,15.57,<20,C,A
3,3,2025-08-21,0.02905198776758411,0.0300349497597204,0.033966797728265614,52.24109610535715,15.69,<20,C,A
2,2,2025-08-29,-0.0187356081222525,0.02135231316725985,0.00502407368641396,62.560541922323665,14.43,<20,C,B
3,3,2025-09-02,0.0024533333333334184,0.01941333333333326,0.02421333333333329,54.657268406035975,15.36,<20,C,B
2,2,2025-09-24,0.004576203740549234,0.02079188221249506,0.017508953442101127,64.28257604170128,16.64,<20,C,B
2,2,2025-09-30,-0.02749551703526587,0.024905359633393107,-0.0274955170352659,58.926300636897636,16.12,<20,C,A
3,3,2025-10-01,-0.013931571399303455,0.0277607047736119,-0.0069657856996517805,47.744975428320856,16.28,<20,C,A
4,4,2025-10-02,0.003947641803448976,0.013193434448368959,0.007064201121961278,43.3772015926081,16.29,<20,C,B
2,2,2025-10-08,-0.008362952122099032,0.019025716077775534,-0.006481287894626702,41.594040929268026,17.24,<20,C,A
3,3,2025-10-09,-0.020662028252161013,0.04427577482605949,0.04058612692388777,38.98624343245541,16.3,<20,C,A
4,4,2025-10-10,0.023035522066738423,0.016576964477933328,0.0625403659849299,33.45246635993418,16.43,<20,C,B
2,2,2025-10-16,0.008614350246874736,0.028364323983611755,0.03162096858913757,44.544141249142676,20.64,20-25,C,A
2,2,2025-10-22,0.003674540682414573,0.012808398950131222,0.04881889763779534,45.219526613105344,17.87,<20,C,B
2,2,2025-11-07,0.006581571599521219,0.025727961707219766,0.020642201834862317,55.62520252177825,19.5,<20,C,B
2,2,2025-11-14,-0.020943982362962243,0.030463974346126927,-0.004509469886762229,51.760350971958964,20.0,20-25,C,B
3,3,2025-11-17,0.0012282497441145068,0.03254861821903794,0.016786079836233373,45.4240969971889,19.83,<20,C,A
2,2,2025-12-29,-0.0076589226448813275,0.015913539273253258,0.004850651008424757,69.25874630091667,13.6,<20,C,B
3,3,2025-12-30,-0.004459308807134854,0.010719492324843495,0.052053854729440074,66.03197435860163,14.2,<20,C,A
4,4,2025-12-31,0.01714187268498568,0.01826169351365324,0.056766302007063514,64.1716762375373,14.33,<20,C,A
2,2,2026-01-07,-0.006460697424004014,0.01863662718462685,-0.00033131781661564026,67.83995013669005,14.75,<20,C,B
