ticker,direction,pattern,entry_time,exit_time,entry_price,exit_price,position_size,stop_price,target_price,pnl,pnl_r,exit_reason,max_favorable,max_adverse,is_winner
GOOGL,long,MODEL4,2025-09-03 16:45:00,2025-09-03 17:45:00,231.21393354,228.3648116872163,154,228.4104937859735,239.6242528020795,-438.76476532868924,-0.9838444453070501,stop_loss,0.8423664599999938,47.11643354,False
GOOGL,long,MODEL4,2025-09-04 16:45:00,2025-09-04 16:45:00,232.13271726,229.2834116504723,154,229.3292775059735,240.5430365220795,-438.7930638672664,-0.9837735908235944,stop_loss,0.02338274000001661,10.603017260000001,False
GOOGL,short,LP1,2026-01-08 20:40:00,2026-01-08 22:55:00,325.904806,325.46508,455,325.8396250388,323.194806,200.07533000000336,0.667214727911332,eod_exit,1.7348059999999919,0.3851940000000127,True
GS,long,LP1,2025-04-22 17:30:00,2025-04-22 18:30:00,514.47097362,514.470953041161,94,514.5738678147239,522.84957362,-0.0019344108645782399,-6.461448959955754e-06,breakeven_stop,4.80572638000001,5.0017736199999945,False
GS,short,LP1,2025-11-11 17:10:00,2025-11-11 17:20:00,802.96397508,804.2829556126918,202,804.1221311864546,794.9949750799999,-266.43406760375433,-0.8920934041222737,stop_loss,0.7896750799999381,1.9586249200000339,False
GS,short,LP2,2025-11-13 16:40:00,2025-11-14 16:40:00,799.65883624,784.8792687078817,105,799.498904472752,792.72923624,1303.590676112071,4.37397371475721,trail_stop,16.699436240000068,1.2086637599999221,True
IBIT,long,LP2,2025-08-25 18:35:00,2025-08-25 18:45:00,62.752548000000004,62.670211450400004,3161,62.682748000000004,63.50104624474337,-260.2658332856025,-0.867614896878691,stop_loss,0.09745199999999699,0.08254800000000273,False
IBIT,long,LP2,2025-08-26 18:15:00,2025-08-26 18:25:00,63.61272,63.460925276,1823,63.47362,63.95362,-276.72178185201,-0.9224971199830017,stop_loss,0.02727999999999753,0.1727200000000053,False
IBIT,long,MODEL4,2025-10-01 19:20:00,2025-10-01 19:35:00,67.293456,67.10951902361258,2278,67.12294361233505,68.780721014978,-419.0084322105628,-0.9316642786931775,stop_loss,0.0,0.1734560000000016,False
IBIT,long,LP2,2025-11-04 17:05:00,2025-11-04 19:35:00,57.061409999999995,57.061407717543595,1099,57.072822282,57.9262072574115,278.38237064898163,0.9284290692667609,breakeven_stop,0.6985900000000029,0.13140999999999536,True
IBIT,short,LP2,2025-11-04 19:45:00,2025-11-05 16:30:00,56.958605999999996,57.1982433612,1195,57.186806,56.089406,-286.366646634004,-0.9547773866828935,stop_loss,0.0388059999999939,1.8613940000000042,False
IBIT,long,LP1,2025-11-24 18:15:00,2025-11-24 18:35:00,50.230044,50.143113371199995,3092,50.153144,50.543144,-268.7895042496145,-0.8961665503126193,stop_loss,0.06995599999999769,0.10334399999999988,False
IBIT,short,LP2,2026-01-14 17:40:00,2026-01-14 18:15:00,55.13897,55.26001979400001,2271,55.24897000000001,54.688970000000005,-274.9040821740185,-0.9166272451915961,stop_loss,0.2389700000000019,0.12102999999999753,False
