ticker,trading_day,z2_high,dz_low,eod_close,compression_pct,recovery_return_pct,category,vix,vix_regime,compression_bucket,is_event_day,vix_daily_change_pct,noon_sigma,noon_mean,depth_z,zscore_bucket,exit_1530,trade_return,win
BABA,2025-12-17,149.94,147.13,147.02,1.8740829665199428,-0.074763814313862,failed_recovery,17.62,<20,>1.0%,True,6.917475728155344,1.2572708620821218,1.3142654339275228,0.4452640631990198,<1σ,147.08,-0.03398355196083936,False
BABA,2025-12-18,149.09,147.57,147.33,1.0195184116976392,-0.1626346818458905,failed_recovery,16.87,<20,>1.0%,True,4.256526674233825,1.2572708620821218,1.3142654339275228,-0.2344339880284535,<1σ,147.92,0.23717557769193898,True
BABA,2025-12-19,151.0,150.53,149.79,0.3112582781456946,-0.4915963595296679,failed_recovery,14.91,<20,<0.5%,True,11.618257261410792,1.2572708620821218,1.3142654339275228,-0.7977653710361055,<1σ,150.4,-0.08636152262007271,False
BABA,2025-12-23,150.67,150.16,151.23,0.3384880865467518,0.7125732551944547,full_recovery,14.0,<20,<0.5%,False,0.5681818181818187,1.2572708620821218,1.3142654339275228,-0.7761075014216274,<1σ,151.13,0.6459776238678735,True
BABA,2025-12-24,150.56,149.92,150.08,0.425079702444218,0.1067235859125033,weak_recovery,13.47,<20,<0.5%,True,3.785714285714281,1.2572708620821218,1.3142654339275228,-0.7072348197195597,<1σ,150.05,0.08671291355391135,True
BABA,2025-12-26,152.98,152.47,152.24,0.3333769120146365,-0.150849347412599,failed_recovery,13.6,<20,<0.5%,False,0.965107646622116,1.2572708620821218,1.3142654339275228,-0.7801727944990879,<1σ,152.28,-0.12461467829736848,False
BABA,2025-12-29,148.51,147.3,148.48,0.8147599488249813,0.8010862186014788,partial_recovery,14.2,<20,0.5-1.0%,True,4.411764705882351,1.2572708620821218,1.3142654339275228,-0.3972934553460725,<1σ,148.27,0.6585200271554642,True
BABA,2025-12-30,148.25,147.7,147.38,0.3709949409780852,-0.2166553825321552,failed_recovery,14.33,<20,<0.5%,False,0.9154929577464844,1.2572708620821218,1.3142654339275228,-0.7502524089258862,<1σ,147.83,0.08801624915370608,True
BABA,2025-12-31,146.36,145.86,146.55,0.3416233943700464,0.4730563554092949,full_recovery,14.95,<20,<0.5%,True,4.326587578506624,1.2572708620821218,1.3142654339275228,-0.7736137604801548,<1σ,146.06,0.1371177841765999,True
BABA,2026-01-06,155.42,151.9,150.9,2.2648307811092407,-0.6583278472679395,failed_recovery,14.75,<20,>1.0%,False,1.0067114093959757,1.2572708620821218,1.3142654339275228,0.7560545430978336,<1σ,151.62,-0.18433179723502377,False
BABA,2026-01-07,148.13,147.4,146.77,0.4928103692702287,-0.4274084124830362,failed_recovery,15.38,<20,<0.5%,True,4.271186440677972,1.2572708620821218,1.3142654339275228,-0.6533636382035543,<1σ,146.98,-0.2849389416553703,False
BABA,2026-01-08,155.29,153.57,154.48,1.107605125893489,0.5925636517548978,partial_recovery,15.45,<20,>1.0%,False,0.4551365409622789,1.2572708620821218,1.3142654339275228,-0.164372144671985,<1σ,154.52,0.6186104056782036,True
BABA,2026-01-09,150.88,150.25,150.96,0.4175503711558824,0.4725457570715528,full_recovery,14.49,<20,<0.5%,True,6.213592233009703,1.2572708620821218,1.3142654339275228,-0.7132234507420481,<1σ,150.62,0.24625623960066859,True
BABA,2026-01-12,167.09,165.71,166.32,0.825902208390685,0.36811296843883,weak_recovery,15.12,<20,0.5-1.0%,True,4.347826086956514,1.2572708620821218,1.3142654339275228,-0.3884311967017805,<1σ,166.69,0.5913946050328825,True
BABA,2026-01-13,170.68,167.54,166.99,1.8397000234356773,-0.3282798137758045,failed_recovery,15.98,<20,>1.0%,True,5.687830687830696,1.2572708620821218,1.3142654339275228,0.417916779394697,<1σ,166.54,-0.5968723886832995,False
BABA,2026-01-14,172.8,169.84,169.92,1.7129629629629677,0.0471031559114367,failed_recovery,16.75,<20,>1.0%,True,4.818523153942425,1.2572708620821218,1.3142654339275228,0.3171134725696068,<1σ,170.87,0.6064531323598688,True
BABA,2026-01-16,165.74,164.04,165.43,1.0257029081694322,0.8473543038283435,partial_recovery,15.86,<20,>1.0%,False,0.1262626262626235,1.2572708620821218,1.3142654339275228,-0.2295150030600505,<1σ,165.44,0.8534503779565994,True
BABA,2026-01-20,165.5,163.74,162.33,1.0634441087613238,-0.8611212898497598,failed_recovery,20.09,20-25,>1.0%,True,6.634819532908705,1.2572708620821218,1.3142654339275228,-0.1994966500303862,<1σ,161.94,-1.0993037742762986,False
BABA,2026-01-21,169.0,166.05,168.65,1.7455621301775082,1.5657934357121313,partial_recovery,16.9,<20,>1.0%,True,15.878546540567454,1.2572708620821218,1.3142654339275228,0.3430419882122537,<1σ,168.88,1.7043059319481986,True
BABA,2026-01-22,181.1,177.9,177.21,1.7669795692987238,-0.3878583473861707,failed_recovery,15.64,<20,>1.0%,True,7.455621301775136,1.2572708620821218,1.3142654339275228,0.3600768529873325,<1σ,178.02,0.0674536256323803,True
BABA,2026-01-26,172.91,171.99,171.38,0.5320687062633668,-0.3546717832432197,failed_recovery,16.15,<20,0.5-1.0%,False,0.3729024238657472,1.2572708620821218,1.3142654339275228,-0.6221385949951849,<1σ,171.34,-0.3779289493575241,False
BABA,2026-01-27,175.67,172.22,172.68,1.963909603233329,0.267100220648013,failed_recovery,16.35,<20,>1.0%,False,1.2383900928792748,1.2572708620821218,1.3142654339275228,0.516709794920367,<1σ,173.08,0.499361282081067,True
BABA,2026-01-28,177.45,175.0,175.66,1.380670611439836,0.3771428571428551,weak_recovery,16.35,<20,>1.0%,False,0.0,1.2572708620821218,1.3142654339275228,0.0528169223633655,<1σ,176.14,0.6514285714285637,True
BABA,2026-01-29,178.07,174.45,174.28,2.032908406806315,-0.0974491258240111,failed_recovery,16.88,<20,>1.0%,True,3.241590214067263,1.2572708620821218,1.3142654339275228,0.5715896188739098,<1σ,174.26,-0.10891372886213685,False
BABA,2026-01-30,173.31,169.81,169.57,2.0195026253534127,-0.1413344326011478,failed_recovery,17.44,<20,>1.0%,True,3.31753554502371,1.2572708620821218,1.3142654339275228,0.5609270147706847,<1σ,170.07,0.15311230198456563,True
BABA,2026-02-02,169.29,168.57,168.39,0.4253056884635825,-0.1067805659370035,failed_recovery,16.34,<20,<0.5%,True,6.307339449541292,1.2572708620821218,1.3142654339275228,-0.7070550764150897,<1σ,168.17,-0.23729014652666885,False
BABA,2026-02-03,165.5,164.22,164.8,0.7734138972809674,0.3531847521617419,weak_recovery,18.0,<20,0.5-1.0%,True,10.159118727050185,1.2572708620821218,1.3142654339275228,-0.4301790115066138,<1σ,165.0,0.47497259773474676,True
BABA,2026-02-04,163.1,162.52,163.32,0.3556100551808608,0.4922471080482297,full_recovery,18.64,<20,<0.5%,True,3.555555555555559,1.2572708620821218,1.3142654339275228,-0.7624891402947706,<1σ,162.75,0.14152104356386278,True
BABA,2026-02-05,163.54,162.51,161.5,0.6298153356976893,-0.6215002153713561,failed_recovery,21.77,20-25,0.5-1.0%,True,16.791845493562228,1.2572708620821218,1.3142654339275228,-0.5443935104774001,<1σ,161.58,-0.5722724755399535,False
BABA,2026-02-06,161.66,159.69,160.94,1.2186069528640349,0.7827666103074707,partial_recovery,17.76,<20,>1.0%,True,18.419843821773075,1.2572708620821218,1.3142654339275228,-0.0760842265166881,<1σ,161.0,0.8203394076022308,True
BABA,2026-02-09,164.99,160.3,161.46,2.842596521001272,0.7236431690580141,failed_recovery,17.36,<20,>1.0%,True,2.252252252252264,1.2572708620821218,1.3142654339275228,1.215594135811542,1-2σ,161.52,0.7610729881472232,True
BABA,2026-02-10,166.26,165.42,166.54,0.5052327679538093,0.67706444202636,full_recovery,17.79,<20,0.5-1.0%,True,2.476958525345621,1.2572708620821218,1.3142654339275228,-0.6434831907532662,<1σ,166.85,0.8644662072300852,True
BABA,2026-02-11,163.77,162.74,164.31,0.6289308176100635,0.9647290156077136,full_recovery,17.65,<20,0.5-1.0%,False,0.7869589657110768,1.2572708620821218,1.3142654339275228,-0.5450970327766134,<1σ,164.35,0.9893080988079053,True
BABA,2026-02-12,162.17,157.25,158.65,3.0338533637540777,0.8903020667726587,weak_recovery,20.82,20-25,>1.0%,True,17.960339943342788,1.2572708620821218,1.3142654339275228,1.3677147714843292,1-2σ,158.42,0.7440381558028538,True
BABA,2026-02-13,158.11,155.8,155.66,1.4610081588767327,-0.0898587933247848,failed_recovery,20.6,20-25,>1.0%,False,1.056676272814596,1.2572708620821218,1.3142654339275228,0.1167152833767216,<1σ,154.77,-0.6611039794608479,False
BABA,2026-02-17,156.0,154.16,155.5,1.1794871794871815,0.869226777374159,partial_recovery,20.29,20-25,>1.0%,True,4.29245283018868,1.2572708620821218,1.3142654339275228,-0.1071990598884474,<1σ,155.74,1.0249091852620735,True
BABA,2026-02-18,157.5,156.87,155.77,0.3999999999999971,-0.7012175686874446,failed_recovery,19.62,<20,<0.5%,True,3.30211927057663,1.2572708620821218,1.3142654339275228,-0.7271825519072661,<1σ,156.12,-0.47810288774144194,False
BABA,2026-02-19,155.5,153.67,154.31,1.1768488745980787,0.4164768660115929,weak_recovery,20.23,20-25,>1.0%,True,3.109072375127418,1.2572708620821218,1.3142654339275228,-0.1092974978373978,<1σ,154.48,0.5271035335459116,True
BABA,2026-02-20,155.39,153.52,154.54,1.203423643735103,0.6644085461177578,partial_recovery,19.09,<20,>1.0%,True,5.63519525457242,1.2572708620821218,1.3142654339275228,-0.0881606291335335,<1σ,154.34,0.534132360604477,True
BABA,2026-02-23,155.96,152.66,152.77,2.115927160810472,0.0720555482772262,failed_recovery,21.01,20-25,>1.0%,True,10.05762179151389,1.2572708620821218,1.3142654339275228,0.6376205406966525,<1σ,153.14,0.31442421066421444,True
BABA,2026-02-25,153.16,151.94,152.3,0.7965526247061889,0.2369356324865168,weak_recovery,17.93,<20,0.5-1.0%,True,8.286445012787729,1.2572708620821218,1.3142654339275228,-0.4117750795273884,<1σ,152.36,0.276424904567603,True
BABA,2026-02-26,147.69,145.86,148.03,1.239081860654062,1.4877279583161849,full_recovery,18.63,<20,>1.0%,True,3.9040713887339615,1.2572708620821218,1.3142654339275228,-0.059799026240815,<1σ,147.41,1.062662827368698,True
BABA,2026-02-27,144.71,143.53,144.07,0.8154239513509826,0.3762279662788211,weak_recovery,19.86,<20,0.5-1.0%,True,6.602254428341388,1.2572708620821218,1.3142654339275228,-0.3967653252938882,<1σ,144.14,0.4249982582038495,True
BABA,2026-03-03,136.51,135.4,135.62,0.8131272434253792,0.1624815361890685,failed_recovery,23.57,20-25,0.5-1.0%,True,9.934701492537307,1.2572708620821218,1.3142654339275228,-0.3985920660502911,<1σ,135.97,0.42097488921712933,True
BABA,2026-03-04,134.78,133.15,133.19,1.209378246030565,0.0300413067968396,failed_recovery,21.15,20-25,>1.0%,True,10.26728892660162,1.2572708620821218,1.3142654339275228,-0.0834244959143153,<1σ,133.35,0.15020653398421976,True
BABA,2026-03-05,131.63,128.98,130.35,2.013218871078026,1.0621801829741082,partial_recovery,23.75,20-25,>1.0%,True,12.293144208037834,1.2572708620821218,1.3142654339275228,0.5559290827697947,<1σ,129.46,0.37215072104203617,True
BABA,2026-03-06,132.35,131.09,130.83,0.9520211560256826,-0.1983370203676793,failed_recovery,29.49,>=25,0.5-1.0%,True,24.16842105263157,1.2572708620821218,1.3142654339275228,-0.2881195204841861,<1σ,130.98,-0.08391181630941616,False
BABA,2026-03-09,131.68,130.57,132.67,0.8429526123936919,1.608332695106069,full_recovery,25.5,>=25,0.5-1.0%,True,13.530010172939974,1.2572708620821218,1.3142654339275228,-0.3748697561902503,<1σ,132.75,1.6696025120625007,True
BABA,2026-03-10,138.48,137.5,136.83,0.7076834199884386,-0.4872727272727181,failed_recovery,24.93,20-25,0.5-1.0%,True,2.23529411764706,1.2572708620821218,1.3142654339275228,-0.4824592951550194,<1σ,137.1,-0.29090909090909506,False
BABA,2026-03-11,136.74,134.99,136.28,1.2798010823460582,0.9556263426920452,partial_recovery,24.23,20-25,>1.0%,True,2.807862013638184,1.2572708620821218,1.3142654339275228,-0.02741203397046,<1σ,136.11,0.829691088228761,True
BABA,2026-03-12,134.78,133.88,134.22,0.6677548597714837,0.2539587690469102,weak_recovery,27.29,>=25,0.5-1.0%,True,12.628972348328512,1.2572708620821218,1.3142654339275228,-0.5142174161941332,<1σ,134.16,0.2091425156856895,True
BABA,2026-03-13,136.76,134.73,135.23,1.48435214975139,0.3711125955614934,failed_recovery,,unknown,>1.0%,False,0.0,1.2572708620821218,1.3142654339275228,0.1352824764762246,<1σ,135.18,0.3340013360053567,True
BABA,2026-03-16,138.7,136.62,136.71,1.4996395097332258,0.065876152832677,failed_recovery,,unknown,>1.0%,False,0.0,1.2572708620821218,1.3142654339275228,0.1474416383902443,<1σ,136.82,0.14639145073926849,True
BABA,2026-03-17,138.22,135.97,136.57,1.6278396758790332,0.4412738103993486,weak_recovery,,unknown,>1.0%,False,0.0,1.2572708620821218,1.3142654339275228,0.2494086607815051,<1σ,136.14,0.12502757961314076,True
BABA,2026-03-18,138.06,135.22,134.55,2.057076633347822,-0.4954888330128587,failed_recovery,,unknown,>1.0%,False,0.0,1.2572708620821218,1.3142654339275228,0.590812387229078,<1σ,134.71,-0.37716314154710173,False
BIDU,2025-02-03,90.58,88.35,87.71,2.4619121218812143,-0.7243916242218457,failed_recovery,,unknown,>1.0%,False,0.0,1.149827725842061,1.353170033883397,0.9642680056143584,<1σ,87.4,-1.0752688172042884,False
BIDU,2025-02-04,94.27,92.62,92.91,1.750291715285872,0.3131073202332023,failed_recovery,,unknown,>1.0%,False,0.0,1.149827725842061,1.353170033883397,0.3453749396342379,<1σ,92.87,0.2699201036493198,True
BIDU,2025-02-05,90.23,88.92,88.63,1.4518452842735257,-0.3261358524516489,failed_recovery,,unknown,>1.0%,False,0.0,1.149827725842061,1.353170033883397,0.0858174213166282,<1σ,88.7,-0.24741340530814088,False
BIDU,2025-02-06,89.33,88.35,88.8,1.097055860293299,0.509337860780988,weak_recovery,,unknown,>1.0%,False,0.0,1.149827725842061,1.353170033883397,-0.2227413444936164,<1σ,88.46,0.12450481041312897,True
BIDU,2025-02-07,91.4,88.84,89.34,2.800875273522978,0.5628095452498874,failed_recovery,,unknown,>1.0%,False,0.0,1.149827725842061,1.353170033883397,1.2590627335754785,1-2σ,89.3,0.5177847816298894,True
BIDU,2025-02-10,93.89,92.98,93.85,0.9692192991798878,0.9356850935684988,partial_recovery,15.81,<20,0.5-1.0%,False,0.0,1.149827725842061,1.353170033883397,-0.3339202265472664,<1σ,93.78,0.8604000860400055,True
BIDU,2025-02-11,90.72,89.6,89.43,1.234567901234573,-0.1897321428571289,failed_recovery,16.02,<20,>1.0%,False,1.3282732447817778,1.149827725842061,1.353170033883397,-0.1031477411644142,<1σ,89.78,0.20089285714286476,True
BIDU,2025-02-12,93.46,93.06,93.33,0.4279905842071383,0.2901353965183709,partial_recovery,15.89,<20,<0.5%,False,0.811485642946311,1.149827725842061,1.353170033883397,-0.8046244049287608,<1σ,93.38,0.3438641736514004,True
BIDU,2025-02-13,97.75,95.01,96.6,2.803069053708435,1.6735080517840113,partial_recovery,15.1,<20,>1.0%,True,4.971680302076783,1.149827725842061,1.353170033883397,1.2609706543327817,1-2σ,96.27,1.326176191979782,True
BIDU,2025-02-14,98.65,97.54,97.48,1.1251900658895078,-0.0615132253434511,failed_recovery,14.77,<20,>1.0%,True,2.1854304635761594,1.149827725842061,1.353170033883397,-0.1982731524645843,<1σ,97.48,-0.06151322534345117,False
BIDU,2025-02-18,92.55,90.34,90.13,2.3878984332793016,-0.2324551693602036,failed_recovery,15.35,<20,>1.0%,False,0.1301236174365619,1.149827725842061,1.353170033883397,0.8998986336306468,<1σ,89.62,-0.7969891520920952,False
BIDU,2025-02-19,88.58,88.08,88.02,0.5644615037254459,-0.0681198910081769,failed_recovery,15.27,<20,0.5-1.0%,False,0.5211726384364825,1.149827725842061,1.353170033883397,-0.6859362602170258,<1σ,87.86,-0.2497729336966381,False
BIDU,2025-02-20,91.96,88.37,89.67,3.9038712483688447,1.4710874731243602,weak_recovery,15.66,<20,>1.0%,True,2.5540275049115952,1.149827725842061,1.353170033883397,2.2183333704337973,>2σ,89.72,1.527667760552217,True
BIDU,2025-02-21,95.75,92.0,91.3,3.91644908616188,-0.7608695652173944,failed_recovery,18.21,<20,>1.0%,True,16.283524904214563,1.149827725842061,1.353170033883397,2.2292722593737246,>2σ,91.74,-0.2826086956521795,False
BIDU,2025-02-24,88.32,87.87,87.85,0.5095108695652045,-0.0227608967793447,failed_recovery,18.98,<20,0.5-1.0%,True,4.228445908841294,1.149827725842061,1.353170033883397,-0.7337265795189882,<1σ,87.87,0.0,False
BIDU,2025-02-25,89.46,88.59,89.05,0.972501676727018,0.5192459645558118,partial_recovery,19.43,<20,0.5-1.0%,True,2.3709167544783947,1.149827725842061,1.353170033883397,-0.3310655575622004,<1σ,89.26,0.7562930353313034,True
BIDU,2025-02-26,90.97,89.46,89.16,1.6598878751236728,-0.3353454057679378,failed_recovery,19.1,<20,>1.0%,False,1.6984045290787355,1.149827725842061,1.353170033883397,0.2667511265791186,<1σ,88.86,-0.6706908115358756,False
BIDU,2025-02-27,89.75,89.02,88.26,0.8133704735376088,-0.8537407324196709,failed_recovery,21.13,20-25,0.5-1.0%,True,10.628272251308887,1.149827725842061,1.353170033883397,-0.4694612490323044,<1σ,88.2,-0.9211413165580692,False
BIDU,2025-02-28,87.29,85.46,86.46,2.0964600756100498,1.1701380762930027,partial_recovery,19.63,<20,>1.0%,True,7.098911500236631,1.149827725842061,1.353170033883397,0.6464360051696564,<1σ,86.04,0.6786800842499562,True
BIDU,2025-03-03,87.19,85.44,84.33,2.00711090721413,-1.299157303370786,failed_recovery,22.78,20-25,>1.0%,True,16.046867040244535,1.149827725842061,1.353170033883397,0.5687294354046195,<1σ,84.3,-1.334269662921349,False
BIDU,2025-03-06,93.01,91.84,93.39,1.2579292549188277,1.68771777003484,full_recovery,24.87,20-25,>1.0%,True,13.406292749658007,1.149827725842061,1.353170033883397,-0.0828304769697747,<1σ,93.05,1.317508710801387,True
BIDU,2025-03-07,95.81,92.88,94.84,3.0581358939567966,2.1102497846683983,partial_recovery,23.37,20-25,>1.0%,True,6.0313630880579,1.149827725842061,1.353170033883397,1.4828011377311243,1-2σ,94.89,2.1640826873385066,True
BIDU,2025-03-10,94.86,92.65,92.58,2.3297491039426457,-0.0755531570426415,failed_recovery,27.86,>=25,>1.0%,True,19.21266581086863,1.149827725842061,1.353170033883397,0.8493264235249364,<1σ,92.75,0.1079330814894704,True
BIDU,2025-03-11,95.7,93.12,94.47,2.69592476489028,1.4497422680412309,partial_recovery,26.92,>=25,>1.0%,True,3.374012921751607,1.149827725842061,1.353170033883397,1.1677877483981651,1-2σ,94.72,1.7182130584192379,True
BIDU,2025-03-12,92.3,90.87,92.4,1.5492957746478793,1.683724001320569,full_recovery,24.23,20-25,>1.0%,True,9.992570579494805,1.149827725842061,1.353170033883397,0.170569674357828,<1σ,91.89,1.1224826675470407,True
BIDU,2025-03-13,96.3,94.11,94.26,2.2741433021806827,0.1593879502709655,failed_recovery,24.66,20-25,>1.0%,False,1.7746595130004117,1.149827725842061,1.353170033883397,0.800966307907407,<1σ,94.68,0.605674211029654,True
BIDU,2025-03-14,95.09,93.27,93.82,1.9139762330423888,0.5896858582609598,weak_recovery,21.77,20-25,>1.0%,True,11.71938361719384,1.149827725842061,1.353170033883397,0.4877306282976373,<1σ,93.54,0.28948214860084726,True
BIDU,2025-03-17,100.99,100.24,102.23,0.7426477869095951,1.9852354349561143,full_recovery,20.51,20-25,0.5-1.0%,True,5.787781350482306,1.149827725842061,1.353170033883397,-0.5309684514057913,<1σ,102.54,2.2944932162809373,True
BIDU,2025-03-18,104.7,101.82,102.5,2.7507163323782327,0.6678452170497023,failed_recovery,21.7,20-25,>1.0%,True,5.8020477815699545,1.149827725842061,1.353170033883397,1.2154397281308913,1-2σ,102.38,0.5499901787468103,True
BIDU,2025-03-19,99.12,97.84,98.22,1.2913640032284113,0.3883892068683518,weak_recovery,19.9,<20,>1.0%,True,8.29493087557604,1.149827725842061,1.353170033883397,-0.0537524267904766,<1σ,98.33,0.5008176614881387,True
BIDU,2025-03-20,95.57,93.98,94.28,1.6637019985350938,0.3192168546499225,failed_recovery,19.8,<20,>1.0%,False,0.5025125628140596,1.149827725842061,1.353170033883397,0.2700682525499921,<1σ,94.31,0.35113854011491624,True
BIDU,2025-03-21,94.93,94.34,94.56,0.6215105867481338,0.23319906720373,weak_recovery,19.28,<20,0.5-1.0%,True,2.626262626262624,1.149827725842061,1.353170033883397,-0.6363209293804792,<1σ,94.41,0.07419970320117997,True
BIDU,2025-03-24,96.08,95.29,95.87,0.8222314737718485,0.6086682757896927,partial_recovery,17.48,<20,0.5-1.0%,True,9.336099585062245,1.149827725842061,1.353170033883397,-0.4617548769949191,<1σ,95.69,0.419771224682539,True
BIDU,2025-03-25,97.73,95.59,95.37,2.189706333776732,-0.2301495972382036,failed_recovery,17.15,<20,>1.0%,False,1.8878718535469208,1.149827725842061,1.353170033883397,0.7275318563750139,<1σ,95.4,-0.1987655612511745,False
BIDU,2025-03-26,99.23,96.75,97.45,2.499244180187447,0.7235142118863078,weak_recovery,18.33,<20,>1.0%,True,6.880466472303206,1.149827725842061,1.353170033883397,0.9967355287634398,<1σ,97.01,0.26873385012920425,True
BIDU,2025-03-27,99.49,97.91,98.41,1.5880993064629596,0.510673067102441,weak_recovery,18.69,<20,>1.0%,False,1.963993453355172,1.149827725842061,1.353170033883397,0.2043169313972798,<1σ,98.66,0.7660096006536615,True
BIDU,2025-03-28,94.37,92.76,93.34,1.7060506516901552,0.6252695127209985,weak_recovery,21.65,20-25,>1.0%,True,15.83734617442481,1.149827725842061,1.353170033883397,0.3068986856690474,<1σ,93.16,0.43122035360068073,True
BIDU,2025-03-31,91.85,91.11,92.0,0.8056614044637941,0.9768411809900128,full_recovery,22.28,20-25,0.5-1.0%,True,2.909930715935347,1.149827725842061,1.353170033883397,-0.4761657917220966,<1σ,91.78,0.7353748216441682,True
BIDU,2025-04-01,92.11,91.49,91.64,0.6731082401476545,0.1639523445185328,failed_recovery,21.77,20-25,0.5-1.0%,True,2.289048473967691,1.149827725842061,1.353170033883397,-0.591446682360793,<1σ,91.35,-0.15302218821729213,False
BIDU,2025-04-02,91.98,91.59,91.97,0.424005218525767,0.4148924555082383,partial_recovery,21.51,20-25,<0.5%,False,1.1943040881947542,1.149827725842061,1.353170033883397,-0.8080904595313776,<1σ,91.9,0.338464897914622,True
BIDU,2025-04-03,90.98,89.9,89.79,1.1870740822158696,-0.1223581757508336,failed_recovery,30.02,>=25,>1.0%,True,39.56299395629939,1.149827725842061,1.353170033883397,-0.1444529018865753,<1σ,89.59,-0.3448275862068991,False
BIDU,2025-04-04,82.94,80.01,82.43,3.5326742223293857,3.0246219222597195,partial_recovery,45.31,>=25,>1.0%,True,50.93271152564958,1.149827725842061,1.353170033883397,1.895504986931723,1-2σ,81.98,2.462192225971752,True
BIDU,2025-04-07,83.9,77.4,79.76,7.747318235995232,3.049095607235141,weak_recovery,46.98,>=25,>1.0%,True,3.685720591480897,1.149827725842061,1.353170033883397,5.56096192360396,>2σ,80.08,3.462532299741592,True
BIDU,2025-04-08,81.16,76.62,76.88,5.593888615081311,0.3393369877316509,failed_recovery,52.33,>=25,>1.0%,True,11.387824606215414,1.149827725842061,1.353170033883397,3.6881338707433584,>2σ,76.04,-0.756982511093707,False
BIDU,2025-04-09,76.87,75.7,80.54,1.5220502146481094,6.393659180977547,full_recovery,33.62,>=25,>1.0%,True,35.7538696732276,1.149827725842061,1.353170033883397,0.1468743334059328,<1σ,80.94,6.922060766182292,True
BIDU,2025-04-10,82.22,78.75,78.41,4.220384334711748,-0.431746031746036,failed_recovery,40.72,>=25,>1.0%,True,21.11838191552648,1.149827725842061,1.353170033883397,2.493603377609098,>2σ,80.9,2.7301587301587373,True
BIDU,2025-04-11,81.07,80.24,82.74,1.0238065869002075,3.115653040877368,full_recovery,37.56,>=25,>1.0%,True,7.760314341846749,1.149827725842061,1.353170033883397,-0.2864459080093798,<1σ,83.0,3.4396809571286204,True
BIDU,2025-04-14,86.72,85.06,85.25,1.9142066420664168,0.2233717375969877,failed_recovery,30.89,>=25,>1.0%,True,17.758253461128863,1.149827725842061,1.353170033883397,0.4879310139892062,<1σ,85.71,0.764166470726536,True
BIDU,2025-04-15,84.8,84.24,84.54,0.6603773584905688,0.3561253561253696,partial_recovery,30.12,>=25,0.5-1.0%,True,2.4927160893493028,1.149827725842061,1.353170033883397,-0.6025186728607285,<1σ,84.74,0.5935422602089269,True
BIDU,2025-04-16,83.71,83.3,82.53,0.4897861665272926,-0.924369747899155,failed_recovery,32.64,>=25,<0.5%,True,8.36653386454183,1.149827725842061,1.353170033883397,-0.750881065008079,<1σ,82.06,-1.488595438175264,False
BIDU,2025-04-17,83.6,82.39,82.63,1.4473684210526243,0.2912974875591636,failed_recovery,29.65,>=25,>1.0%,True,9.16053921568628,1.149827725842061,1.353170033883397,0.081923913515168,<1σ,82.84,0.5461827891734469,True
BIDU,2025-04-21,82.5,82.1,82.97,0.4848484848484917,1.0596833130328922,full_recovery,33.82,>=25,<0.5%,True,14.064080944350764,1.149827725842061,1.353170033883397,-0.7551753445491163,<1σ,82.75,0.7917174177831983,True
BIDU,2025-04-23,88.88,87.36,87.52,1.7101710171017055,0.1831501831501792,failed_recovery,28.45,>=25,>1.0%,True,6.934903500163562,1.149827725842061,1.353170033883397,0.3104821489296265,<1σ,87.48,0.13736263736264256,True
BIDU,2025-04-24,88.7,88.18,89.49,0.5862457722660609,1.4855976411884644,full_recovery,26.47,>=25,0.5-1.0%,True,6.959578207381373,1.149827725842061,1.353170033883397,-0.6669905798763804,<1σ,89.55,1.553640281242901,True
BIDU,2025-04-25,91.23,90.48,90.7,0.8220979940808945,0.2431476569407591,weak_recovery,24.84,20-25,0.5-1.0%,True,6.157914620324893,1.149827725842061,1.353170033883397,-0.4618709636816062,<1σ,90.73,0.2763041556145004,True
BIDU,2025-04-28,90.08,89.24,90.37,0.9325044404973396,1.2662483191394105,full_recovery,25.15,>=25,0.5-1.0%,False,1.2479871175523298,1.149827725842061,1.353170033883397,-0.3658509739604587,<1σ,90.29,1.1766024204392778,True
BIDU,2025-04-29,89.67,89.12,89.47,0.6133600981376125,0.3927289048473903,partial_recovery,24.17,20-25,0.5-1.0%,True,3.896620278330008,1.149827725842061,1.353170033883397,-0.6434093726553641,<1σ,89.1,-0.02244165170557701,False
BIDU,2025-04-30,87.95,86.84,87.84,1.2620807276861847,1.1515430677107323,partial_recovery,24.7,20-25,>1.0%,True,2.1928009929664776,1.149827725842061,1.353170033883397,-0.0792199597818048,<1σ,87.52,0.7830492860432895,True
BIDU,2025-05-01,88.41,87.8,87.89,0.6899671982807369,0.1025056947608239,failed_recovery,24.6,20-25,0.5-1.0%,False,0.4048582995951331,1.149827725842061,1.353170033883397,-0.576784522322222,<1σ,88.22,0.47835990888382884,True
BIDU,2025-05-02,90.46,89.7,89.92,0.8401503426928929,0.2452619843924179,weak_recovery,22.68,20-25,0.5-1.0%,True,7.804878048780495,1.149827725842061,1.353170033883397,-0.4461709173126791,<1σ,90.31,0.6800445930880707,True
BIDU,2025-05-06,92.22,91.27,91.22,1.0301453047061406,-0.0547825134217126,failed_recovery,24.76,20-25,>1.0%,True,4.737732656514386,1.149827725842061,1.353170033883397,-0.2809331536519468,<1σ,91.42,0.1643475402651536,True
