ticker,trading_day,z2_high,dz_low,eod_close,compression_pct,recovery_return_pct,category,vix,vix_regime,compression_bucket,is_event_day,vix_daily_change_pct,noon_sigma,noon_mean,depth_z,zscore_bucket
IBIT,2025-02-25,49.73,49.17,50.05,1.1260808365171833,1.7897091722594984,full_recovery,19.43,<20,>1.0%,True,2.3709167544783947,1.0944009890581323,1.5064324012355081,-0.34754314782341755,<1σ
IBIT,2025-02-26,50.23,48.31,47.93,3.82241688234122,-0.7865866280273288,failed_recovery,19.1,<20,>1.0%,False,1.6984045290787355,1.0944009890581323,1.5064324012355081,2.1162119773839967,>2σ
IBIT,2025-02-27,48.92,47.86,47.35,2.166802943581362,-1.065608023401584,failed_recovery,21.13,20-25,>1.0%,True,10.628272251308887,1.0944009890581323,1.5064324012355081,0.6034082104715426,<1σ
IBIT,2025-02-28,48.34,47.32,47.91,2.1100537856847392,1.246830092983931,partial_recovery,19.63,<20,>1.0%,True,7.098911500236631,1.0944009890581323,1.5064324012355081,0.5515541291393771,<1σ
IBIT,2025-03-03,52.99,49.67,48.9,6.265333081713531,-1.5502315280853698,failed_recovery,22.78,20-25,>1.0%,True,16.046867040244535,1.0944009890581323,1.5064324012355081,4.348406779651804,>2σ
IBIT,2025-03-04,47.62,47.38,49.4,0.5039899202015853,4.263402279442794,full_recovery,23.51,20-25,0.5-1.0%,True,3.204565408252855,1.0944009890581323,1.5064324012355081,-0.9159736614425474,<1σ
IBIT,2025-03-05,50.96,50.46,51.46,0.9811616954474096,1.9817677368212443,full_recovery,21.93,20-25,0.5-1.0%,True,6.720544449170573,1.0944009890581323,1.5064324012355081,-0.47996183395279923,<1σ
IBIT,2025-03-06,52.02,49.98,50.63,3.921568627450992,1.3005202080832448,weak_recovery,24.87,20-25,>1.0%,True,13.406292749658007,1.0944009890581323,1.5064324012355081,2.206811077806141,>2σ
IBIT,2025-03-07,51.64,49.13,49.41,4.860573199070484,0.5699165479340403,failed_recovery,23.37,20-25,>1.0%,True,6.0313630880579,1.0944009890581323,1.5064324012355081,3.064818865635008,>2σ
IBIT,2025-03-10,46.32,44.45,44.9,4.0371329879101845,1.0123734533183255,failed_recovery,27.86,>=25,>1.0%,True,19.21266581086863,1.0944009890581323,1.5064324012355081,2.3124070719751977,>2σ
IBIT,2025-03-11,46.4,45.8,47.24,1.2931034482758652,3.14410480349346,full_recovery,26.92,>=25,>1.0%,True,3.374012921751607,1.0944009890581323,1.5064324012355081,-0.19492759517993394,<1σ
IBIT,2025-03-12,47.16,46.4,47.15,1.6115351993214548,1.6163793103448276,partial_recovery,24.23,20-25,>1.0%,True,9.992570579494805,1.0944009890581323,1.5064324012355081,0.09603682666295896,<1σ
IBIT,2025-03-13,46.87,45.53,45.51,2.8589716236398472,-0.0439270810454713,failed_recovery,24.66,20-25,>1.0%,False,1.7746595130004117,1.0944009890581323,1.5064324012355081,1.2358717105769126,1-2σ
IBIT,2025-03-14,48.56,47.77,48.16,1.6268533772652372,0.8164119740422723,weak_recovery,21.77,20-25,>1.0%,True,11.71938361719384,1.0944009890581323,1.5064324012355081,0.11003368713451747,<1σ
IBIT,2025-03-17,47.62,47.27,48.07,0.7349853002939822,1.6924053310767868,full_recovery,20.51,20-25,0.5-1.0%,True,5.787781350482306,1.0944009890581323,1.5064324012355081,-0.7049035121993555,<1σ
IBIT,2025-03-18,46.73,46.3,46.81,0.9201797560453664,1.1015118790496872,full_recovery,21.7,20-25,0.5-1.0%,True,5.8020477815699545,1.0944009890581323,1.5064324012355081,-0.5356835849487717,<1σ
IBIT,2025-03-19,48.3,48.04,48.61,0.5383022774327081,1.1865112406328064,full_recovery,19.9,<20,0.5-1.0%,True,8.29493087557604,1.0944009890581323,1.5064324012355081,-0.8846210241787117,<1σ
IBIT,2025-03-20,49.22,47.49,47.85,3.514831369362042,0.7580543272267833,failed_recovery,19.8,<20,>1.0%,False,0.5025125628140596,1.0944009890581323,1.5064324012355081,1.8351582173322138,1-2σ
IBIT,2025-03-21,47.92,47.38,47.71,1.1268781302170263,0.696496411988177,partial_recovery,19.28,<20,>1.0%,True,2.626262626262624,1.0944009890581323,1.5064324012355081,-0.34681462719175293,<1σ
IBIT,2025-03-24,50.5,49.87,50.19,1.2475247524752526,0.6416683376779633,partial_recovery,17.48,<20,>1.0%,True,9.336099585062245,1.0944009890581323,1.5064324012355081,-0.23657475765174302,<1σ
IBIT,2025-03-25,50.2,49.82,50.13,0.75697211155379,0.622240064231237,partial_recovery,17.15,<20,0.5-1.0%,False,1.8878718535469208,1.0944009890581323,1.5064324012355081,-0.6848132422894845,<1σ
IBIT,2025-03-26,49.64,49.1,49.18,1.0878323932312637,0.1629327902240291,failed_recovery,18.33,<20,>1.0%,True,6.880466472303206,1.0944009890581323,1.5064324012355081,-0.3824923516968873,<1σ
IBIT,2025-03-27,49.81,49.32,49.46,0.9837382051796868,0.2838605028386062,weak_recovery,18.69,<20,0.5-1.0%,False,1.963993453355172,1.0944009890581323,1.5064324012355081,-0.4776075691467206,<1σ
IBIT,2025-03-28,48.36,47.43,47.57,1.9230769230769225,0.2951718321737309,failed_recovery,21.65,20-25,>1.0%,True,15.83734617442481,1.0944009890581323,1.5064324012355081,0.3807055421249103,<1σ
IBIT,2025-03-31,47.69,47.28,46.83,0.8597190186621861,-0.9517766497461988,failed_recovery,22.28,20-25,0.5-1.0%,True,2.909930715935347,1.0944009890581323,1.5064324012355081,-0.5909290918403675,<1σ
IBIT,2025-04-01,48.65,48.22,48.32,0.8838643371017467,0.2073828287017864,failed_recovery,21.77,20-25,0.5-1.0%,True,2.289048473967691,1.0944009890581323,1.5064324012355081,-0.5688665035560306,<1σ
IBIT,2025-04-02,49.72,49.27,49.43,0.9050683829444808,0.3247412218388402,weak_recovery,21.51,20-25,0.5-1.0%,False,1.1943040881947542,1.0944009890581323,1.5064324012355081,-0.5494914791776419,<1σ
IBIT,2025-04-03,46.82,46.39,46.57,0.9184109354976498,0.3880146583315363,weak_recovery,30.02,>=25,0.5-1.0%,True,39.56299395629939,1.0944009890581323,1.5064324012355081,-0.5372998303335997,<1σ
IBIT,2025-04-04,47.56,46.98,47.74,1.2195121951219623,1.6177096636866863,full_recovery,45.31,>=25,>1.0%,True,50.93271152564958,1.0944009890581323,1.5064324012355081,-0.26217100403068555,<1σ
IBIT,2025-04-07,46.16,43.86,44.29,4.982668977469665,0.9803921568627444,failed_recovery,46.98,>=25,>1.0%,True,3.685720591480897,1.0944009890581323,1.5064324012355081,3.1763828898088704,>2σ
IBIT,2025-04-08,45.6,43.39,43.57,4.846491228070177,0.4148421295229309,failed_recovery,52.33,>=25,>1.0%,True,11.387824606215414,1.0944009890581323,1.5064324012355081,3.0519515792006033,>2σ
IBIT,2025-04-09,44.45,43.74,46.78,1.5973003374578194,6.950160036579788,full_recovery,33.62,>=25,>1.0%,True,35.7538696732276,1.0944009890581323,1.5064324012355081,0.08302983744606662,<1σ
IBIT,2025-04-10,46.47,44.5,45.18,4.239294168280608,1.5280898876404487,weak_recovery,40.72,>=25,>1.0%,True,21.11838191552648,1.0944009890581323,1.5064324012355081,2.4971302058097247,>2σ
IBIT,2025-04-11,47.11,46.57,47.65,1.146253449373804,2.3190895426240035,full_recovery,37.56,>=25,>1.0%,True,7.760314341846749,1.0944009890581323,1.5064324012355081,-0.3291105869446288,<1σ
IBIT,2025-04-14,48.81,47.63,48.25,2.4175373898791226,1.3017006088599568,partial_recovery,30.89,>=25,>1.0%,True,17.758253461128863,1.0944009890581323,1.5064324012355081,0.8325147708681561,<1σ
IBIT,2025-04-15,48.91,48.16,47.76,1.5334287466775711,-0.8305647840531533,failed_recovery,30.12,>=25,>1.0%,True,2.4927160893493028,1.0944009890581323,1.5064324012355081,0.024667691012685098,<1σ
IBIT,2025-04-16,48.5,48.18,47.95,0.6597938144329902,-0.4773765047737586,failed_recovery,32.64,>=25,0.5-1.0%,True,8.36653386454183,1.0944009890581323,1.5064324012355081,-0.7736091206671472,<1σ
IBIT,2025-04-17,48.18,47.99,48.28,0.3943545039435403,0.6042925609501961,full_recovery,29.65,>=25,<0.5%,True,9.16053921568628,1.0944009890581323,1.5064324012355081,-1.0161521310841,<1σ
IBIT,2025-04-21,50.42,49.1,49.71,2.618008726695756,1.242362525458247,weak_recovery,33.82,>=25,>1.0%,True,14.064080944350764,1.0944009890581323,1.5064324012355081,1.0156938239035194,1-2σ
IBIT,2025-04-22,52.16,51.65,52.09,0.9777607361963152,0.8518877057115293,partial_recovery,30.57,>=25,0.5-1.0%,True,9.609698403311649,1.0944009890581323,1.5064324012355081,-0.4830694327991977,<1σ
IBIT,2025-04-23,53.32,52.85,53.17,0.8814703675918958,0.6054872280037848,partial_recovery,28.45,>=25,0.5-1.0%,True,6.934903500163562,1.0944009890581323,1.5064324012355081,-0.5710539737189654,<1σ
IBIT,2025-04-24,53.19,52.78,53.24,0.7708215830043177,0.8715422508525974,full_recovery,26.47,>=25,0.5-1.0%,True,6.959578207381373,1.0944009890581323,1.5064324012355081,-0.6721584004271366,<1σ
IBIT,2025-04-25,54.58,53.94,54.29,1.172590692561379,0.6488691138301843,partial_recovery,24.84,20-25,>1.0%,True,6.157914620324893,1.0944009890581323,1.5064324012355081,-0.30504514525470355,<1σ
IBIT,2025-04-28,54.03,53.12,53.88,1.6842494910235124,1.4307228915662746,partial_recovery,25.15,>=25,>1.0%,False,1.2479871175523298,1.0944009890581323,1.5064324012355081,0.16247891912180917,<1σ
IBIT,2025-04-29,54.2,53.84,54.21,0.6642066420664196,0.6872213967310502,full_recovery,24.17,20-25,0.5-1.0%,True,3.896620278330008,1.0944009890581323,1.5064324012355081,-0.769576935318679,<1σ
IBIT,2025-04-30,53.62,53.16,53.5,0.857888847444985,0.6395786305492916,partial_recovery,24.7,20-25,0.5-1.0%,True,2.1928009929664776,1.0944009890581323,1.5064324012355081,-0.5926013959003046,<1σ
IBIT,2025-05-01,55.5,55.12,54.92,0.6846846846846893,-0.3628447024673362,failed_recovery,24.6,20-25,0.5-1.0%,False,0.4048582995951331,1.0944009890581323,1.5064324012355081,-0.7508652904800777,<1σ
IBIT,2025-05-02,55.74,55.24,55.16,0.897021887334051,-0.1448225923244123,failed_recovery,22.68,20-25,0.5-1.0%,True,7.804878048780495,1.0944009890581323,1.5064324012355081,-0.5568438990775497,<1σ
IBIT,2025-05-05,53.74,53.28,53.61,0.8559732043170839,0.6193693693693662,partial_recovery,23.64,20-25,0.5-1.0%,True,4.232804232804237,1.0944009890581323,1.5064324012355081,-0.5943517992232673,<1σ
IBIT,2025-05-06,53.85,53.53,53.96,0.5942432683379764,0.8032878759574066,full_recovery,24.76,20-25,0.5-1.0%,True,4.737732656514386,1.0944009890581323,1.5064324012355081,-0.8335053988598672,<1σ
IBIT,2025-05-07,55.46,54.87,54.68,1.0638297872340488,-0.3462730089301945,failed_recovery,23.55,20-25,>1.0%,True,4.886914378029082,1.0944009890581323,1.5064324012355081,-0.4044245376481008,<1σ
IBIT,2025-05-08,57.73,57.19,57.61,0.9353888792655451,0.7343941248470042,partial_recovery,22.48,20-25,0.5-1.0%,True,4.543524416135882,1.0944009890581323,1.5064324012355081,-0.521786372343666,<1σ
IBIT,2025-05-09,58.97,58.16,58.66,1.3735797863320371,0.8596973865199451,partial_recovery,21.9,20-25,>1.0%,True,2.580071174377232,1.0944009890581323,1.5064324012355081,-0.12139299601493155,<1σ
IBIT,2025-05-12,59.32,58.19,57.86,1.904922454484158,-0.5671077504725869,failed_recovery,18.39,<20,>1.0%,True,16.027397260273965,1.0944009890581323,1.5064324012355081,0.3641170441481417,<1σ
IBIT,2025-05-13,59.06,58.88,59.64,0.3047748052827628,1.290760869565214,full_recovery,18.22,<20,<0.5%,False,0.9244154431756482,1.0944009890581323,1.5064324012355081,-1.098004851939069,<1σ
IBIT,2025-05-14,59.12,58.32,58.74,1.3531799729363958,0.7201646090535008,partial_recovery,18.62,<20,>1.0%,True,2.195389681668508,1.0944009890581323,1.5064324012355081,-0.14003315953780804,<1σ
IBIT,2025-05-15,58.76,58.58,58.65,0.3063308373042882,0.1194947080914993,weak_recovery,17.83,<20,<0.5%,True,4.242749731471551,1.0944009890581323,1.5064324012355081,-1.0965830403388581,<1σ
IBIT,2025-05-16,59.37,59.09,59.2,0.4716186626242109,0.1861567101032313,weak_recovery,17.24,<20,<0.5%,True,3.3090297251822767,1.0944009890581323,1.5064324012355081,-0.945552634690035,<1σ
IBIT,2025-05-19,59.72,59.45,60.0,0.4521098459477495,0.9251471825063032,full_recovery,18.14,<20,<0.5%,True,5.220417633410686,1.0944009890581323,1.5064324012355081,-0.9633786572096703,<1σ
IBIT,2025-05-20,59.95,59.76,60.9,0.31693077564638,1.9076305220883545,full_recovery,18.09,<20,<0.5%,False,0.2756339581036423,1.0944009890581323,1.5064324012355081,-1.0868974329170167,<1σ
IBIT,2025-05-21,62.31,60.8,61.78,2.423367035788806,1.6118421052631646,partial_recovery,20.87,20-25,>1.0%,True,15.36760641238254,1.0944009890581323,1.5064324012355081,0.8378415623896993,<1σ
IBIT,2025-05-22,63.46,63.15,63.22,0.4884966908288721,0.1108471892319877,failed_recovery,20.28,20-25,<0.5%,True,2.8270244369908952,1.0944009890581323,1.5064324012355081,-0.9301304737331203,<1σ
IBIT,2025-05-23,62.6,61.43,61.81,1.8690095846645396,0.6185902653426706,weak_recovery,22.29,20-25,>1.0%,True,9.911242603550283,1.0944009890581323,1.5064324012355081,0.33130195152790753,<1σ
IBIT,2025-05-28,62.01,60.87,60.77,1.838413159167877,-0.164284540824699,failed_recovery,19.31,<20,>1.0%,False,1.8459915611814235,1.0944009890581323,1.5064324012355081,0.3033447166546143,<1σ
IBIT,2025-05-29,61.24,60.48,59.97,1.2410189418680684,-0.843253968253965,failed_recovery,19.18,<20,>1.0%,False,0.6732263076126308,1.0944009890581323,1.5064324012355081,-0.2425193891645337,<1σ
IBIT,2025-05-30,60.14,58.86,59.43,2.128367143332227,0.9683995922528036,weak_recovery,18.57,<20,>1.0%,True,3.180396246089673,1.0944009890581323,1.5064324012355081,0.5682878106972205,<1σ
IBIT,2025-06-02,59.52,59.12,59.38,0.6720430107526977,0.4397834912043388,partial_recovery,18.36,<20,0.5-1.0%,False,1.1308562197092131,1.0944009890581323,1.5064324012355081,-0.7624165171861786,<1σ
IBIT,2025-06-03,60.78,60.18,60.43,0.9871668311944742,0.4154204054503157,weak_recovery,17.69,<20,0.5-1.0%,True,3.6492374727668735,1.0944009890581323,1.5064324012355081,-0.47447469002008696,<1σ
IBIT,2025-06-04,60.0,59.72,59.63,0.4666666666666685,-0.1507032819825792,failed_recovery,17.61,<20,<0.5%,False,0.4522328999434812,1.0944009890581323,1.5064324012355081,-0.9500774807081331,<1σ
IBIT,2025-06-05,59.62,58.53,57.87,1.8282455551828185,-1.1276268580215336,failed_recovery,18.48,<20,>1.0%,True,4.940374787052817,1.0944009890581323,1.5064324012355081,0.2940541512341564,<1σ
IBIT,2025-06-06,59.97,59.42,59.26,0.9171252292813028,-0.2692696061932071,failed_recovery,16.77,<20,0.5-1.0%,True,9.253246753246758,1.0944009890581323,1.5064324012355081,-0.5384746339286272,<1σ
IBIT,2025-06-09,61.46,61.23,61.78,0.3742271396030003,0.8982524906091854,full_recovery,17.16,<20,<0.5%,True,2.3255813953488405,1.0944009890581323,1.5064324012355081,-1.0345433464994496,<1σ
IBIT,2025-06-10,62.18,61.77,62.28,0.6593760051463439,0.8256435162700307,full_recovery,16.95,<20,0.5-1.0%,False,1.2237762237762286,1.0944009890581323,1.5064324012355081,-0.7739908905036365,<1σ
IBIT,2025-06-11,62.79,62.15,61.82,1.0192705844879766,-0.5309734513274309,failed_recovery,17.26,<20,>1.0%,False,1.828908554572285,1.0944009890581323,1.5064324012355081,-0.44514014663564466,<1σ
IBIT,2025-06-12,61.28,60.77,60.7,0.8322454308093962,-0.1151884153365151,failed_recovery,18.02,<20,0.5-1.0%,True,4.403244495944368,1.0944009890581323,1.5064324012355081,-0.6160328592231386,<1σ
IBIT,2025-06-13,60.16,59.75,59.74,0.6815159574468029,-0.0167364016736368,failed_recovery,20.82,20-25,0.5-1.0%,True,15.538290788013324,1.0944009890581323,1.5064324012355081,-0.7537606892137845,<1σ
IBIT,2025-06-16,61.31,61.02,61.81,0.4730060349045819,1.2946574893477534,full_recovery,19.11,<20,<0.5%,True,8.21325648414986,1.0944009890581323,1.5064324012355081,-0.9442849345561335,<1σ
IBIT,2025-06-17,60.09,58.69,59.5,2.3298385754701374,1.3801329016868331,partial_recovery,21.6,20-25,>1.0%,True,13.029827315541612,1.0944009890581323,1.5064324012355081,0.7523806926958941,<1σ
IBIT,2025-06-18,59.9,59.12,58.98,1.3021702838063458,-0.236806495263871,failed_recovery,20.14,20-25,>1.0%,True,6.759259259259262,1.0944009890581323,1.5064324012355081,-0.18664284797929068,<1σ
IBIT,2025-06-20,60.16,58.31,58.69,3.0751329787233947,0.6516892471274145,failed_recovery,20.62,20-25,>1.0%,True,6.991429860171405,1.0944009890581323,1.5064324012355081,1.4333873901539032,1-2σ
IBIT,2025-06-23,58.35,56.62,58.67,2.964867180805491,3.620628753090789,full_recovery,19.83,<20,>1.0%,True,3.831231813773048,1.0944009890581323,1.5064324012355081,1.3326329143992703,1-2σ
IBIT,2025-06-24,60.16,59.8,60.06,0.5984042553191481,0.4347826086956607,partial_recovery,17.48,<20,0.5-1.0%,True,11.8507312153303,1.0944009890581323,1.5064324012355081,-0.8297033308584917,<1σ
IBIT,2025-06-25,61.52,60.83,61.27,1.1215864759427907,0.7233273056057946,partial_recovery,16.76,<20,>1.0%,True,4.118993135011436,1.0944009890581323,1.5064324012355081,-0.3516498332333609,<1σ
IBIT,2025-06-26,61.28,60.81,61.14,0.7669712793733663,0.5426739023186948,partial_recovery,16.59,<20,0.5-1.0%,False,1.0143198090692225,1.0944009890581323,1.5064324012355081,-0.6756765840448845,<1σ
IBIT,2025-06-27,61.12,60.82,60.7,0.4908376963350739,-0.1973035185794104,failed_recovery,16.32,<20,<0.5%,False,1.6274864376130171,1.0944009890581323,1.5064324012355081,-0.927991398997619,<1σ
IBIT,2025-06-30,61.27,60.94,61.2,0.5385996409335815,0.4266491631112654,partial_recovery,16.73,<20,0.5-1.0%,True,2.512254901960785,1.0944009890581323,1.5064324012355081,-0.884349310699058,<1σ
IBIT,2025-07-01,60.92,60.08,59.83,1.378857518056473,-0.4161118508655126,failed_recovery,16.83,<20,>1.0%,False,0.5977286312014218,1.0944009890581323,1.5064324012355081,-0.11657051158993295,<1σ
IBIT,2025-07-03,62.93,62.02,62.49,1.4460511679643997,0.7578200580457898,partial_recovery,16.38,<20,>1.0%,False,1.562500000000009,1.0944009890581323,1.5064324012355081,-0.05517286065601419,<1σ
IBIT,2025-07-07,61.78,61.24,61.4,0.8740692780835209,0.2612671456564281,weak_recovery,17.79,<20,0.5-1.0%,False,1.7734553775743631,1.0944009890581323,1.5064324012355081,-0.5778166590439708,<1σ
IBIT,2025-07-08,62.02,61.4,61.84,0.9996775233795624,0.7166123778501707,partial_recovery,16.81,<20,0.5-1.0%,True,5.508712759977518,1.0944009890581323,1.5064324012355081,-0.4630431468195868,<1σ
IBIT,2025-07-09,62.26,61.98,63.59,0.4497269514937378,2.5976121329461224,full_recovery,15.94,<20,<0.5%,True,5.175490779298032,1.0944009890581323,1.5064324012355081,-0.9655560076304356,<1σ
IBIT,2025-07-11,67.24,66.29,67.21,1.4128494943485852,1.3878413033639876,partial_recovery,16.4,<20,>1.0%,True,3.929024081115331,1.0944009890581323,1.5064324012355081,-0.08551061980258501,<1σ
IBIT,2025-07-14,69.36,67.74,68.18,2.335640138408311,0.6495423678771951,weak_recovery,17.2,<20,>1.0%,True,4.87804878048781,1.0944009890581323,1.5064324012355081,0.757681823630696,<1σ
IBIT,2025-07-15,67.4,66.15,66.18,1.8545994065281897,0.0453514739229042,failed_recovery,17.38,<20,>1.0%,False,1.0465116279069753,1.0944009890581323,1.5064324012355081,0.31813476849314837,<1σ
IBIT,2025-07-16,68.16,67.32,67.84,1.232394366197188,0.7724301841949053,partial_recovery,17.16,<20,>1.0%,False,1.2658227848101202,1.0944009890581323,1.5064324012355081,-0.25040002501657455,<1σ
IBIT,2025-07-17,67.77,67.3,67.65,0.6935222074664289,0.5200594353640543,partial_recovery,16.52,<20,0.5-1.0%,True,3.729603729603733,1.0944009890581323,1.5064324012355081,-0.7427900759379696,<1σ
IBIT,2025-07-18,67.84,66.7,66.68,1.6804245283018877,-0.0299850074962459,failed_recovery,16.41,<20,>1.0%,False,0.6658595641646454,1.0944009890581323,1.5064324012355081,0.15898389055379175,<1σ
IBIT,2025-07-21,67.81,66.72,66.32,1.60743253207492,-0.599520383693054,failed_recovery,16.65,<20,>1.0%,False,1.4625228519195517,1.0944009890581323,1.5064324012355081,0.09228804784463424,<1σ
IBIT,2025-07-22,67.78,67.3,67.82,0.7081735025081203,0.772659732540856,full_recovery,16.5,<20,0.5-1.0%,False,0.9009009009008924,1.0944009890581323,1.5064324012355081,-0.729402574292617,<1σ
IBIT,2025-07-23,67.51,66.69,67.28,1.2146348689083206,0.8846903583745741,partial_recovery,15.37,<20,>1.0%,True,6.848484848484854,1.0944009890581323,1.5064324012355081,-0.2666276211777874,<1σ
IBIT,2025-07-24,67.98,67.32,67.67,0.9708737864077828,0.5199049316696503,partial_recovery,15.39,<20,0.5-1.0%,False,0.1301236174365735,1.0944009890581323,1.5064324012355081,-0.48936232713809946,<1σ
IBIT,2025-07-25,66.17,65.68,66.37,0.7405168505364892,1.0505481120584617,full_recovery,14.93,<20,0.5-1.0%,True,2.988953866146854,1.0944009890581323,1.5064324012355081,-0.6998491031684686,<1σ
IBIT,2025-07-28,67.47,66.86,67.1,0.9041055283829844,0.3589590188453408,weak_recovery,15.03,<20,0.5-1.0%,False,0.6697923643670439,1.0944009890581323,1.5064324012355081,-0.5503712796996836,<1σ
IBIT,2025-07-29,67.42,66.37,66.73,1.557401364580239,0.5424137411481081,weak_recovery,15.98,<20,>1.0%,True,6.320691949434472,1.0944009890581323,1.5064324012355081,0.04657247558648123,<1σ
IBIT,2025-07-30,67.53,66.82,66.38,1.0513845698208322,-0.6584854833882038,failed_recovery,15.48,<20,>1.0%,True,3.128911138923655,1.0944009890581323,1.5064324012355081,-0.41579625380848845,<1σ
IBIT,2025-07-31,67.44,66.86,66.31,0.8600237247924056,-0.8226144181872527,failed_recovery,16.72,<20,0.5-1.0%,True,8.010335917312652,1.0944009890581323,1.5064324012355081,-0.5906506690928864,<1σ
IBIT,2025-08-01,65.74,64.89,64.19,1.2929723151810075,-1.07874865156419,failed_recovery,20.38,20-25,>1.0%,True,21.88995215311005,1.0944009890581323,1.5064324012355081,-0.1950474169784966,<1σ
IBIT,2025-08-04,65.56,65.18,65.19,0.5796217205613109,0.0153421294875589,failed_recovery,17.52,<20,0.5-1.0%,True,14.033366045142296,1.0944009890581323,1.5064324012355081,-0.8468657191838183,<1σ
IBIT,2025-08-05,64.99,64.04,64.54,1.461763348207399,0.7807620237351655,partial_recovery,17.85,<20,>1.0%,False,1.883561643835627,1.0944009890581323,1.5064324012355081,-0.040815983789042755,<1σ
IBIT,2025-08-06,65.66,65.31,65.54,0.5330490405117185,0.3521665901087183,partial_recovery,16.77,<20,0.5-1.0%,True,6.0504201680672365,1.0944009890581323,1.5064324012355081,-0.8894211266763443,<1σ
IBIT,2025-08-07,66.45,65.74,66.82,1.0684725357411706,1.6428354122299944,full_recovery,16.57,<20,>1.0%,False,1.1926058437686302,1.0944009890581323,1.5064324012355081,-0.40018226397187034,<1σ
IBIT,2025-08-08,66.72,65.93,66.15,1.1840527577937532,0.3336872440467144,weak_recovery,15.15,<20,>1.0%,True,8.569704284852142,1.0944009890581323,1.5064324012355081,-0.2945717764008991,<1σ
IBIT,2025-08-11,68.54,67.98,67.64,0.8170411438576046,-0.5001471020888546,failed_recovery,16.25,<20,0.5-1.0%,True,7.260726072607258,1.0944009890581323,1.5064324012355081,-0.6299256527273519,<1σ
IBIT,2025-08-12,68.17,67.78,67.97,0.5720991638550691,0.2803186780761253,weak_recovery,14.73,<20,0.5-1.0%,True,9.35384615384615,1.0944009890581323,1.5064324012355081,-0.8537393941726502,<1σ
IBIT,2025-08-13,69.5,68.74,69.83,1.0935251798561223,1.5856851905731792,full_recovery,14.49,<20,>1.0%,False,1.629327902240327,1.0944009890581323,1.5064324012355081,-0.3772906142334024,<1σ
IBIT,2025-08-14,67.88,66.66,67.0,1.797289334119032,0.5100510051005153,weak_recovery,14.83,<20,>1.0%,True,2.3464458247066933,1.0944009890581323,1.5064324012355081,0.2657681560886035,<1σ
IBIT,2025-08-15,67.22,66.35,66.42,1.2942576614103014,0.1055011303692651,failed_recovery,15.09,<20,>1.0%,False,1.7532029669588656,1.0944009890581323,1.5064324012355081,-0.19387294231871025,<1σ
IBIT,2025-08-18,65.98,65.78,66.04,0.3031221582297709,0.3952569169960552,full_recovery,14.99,<20,<0.5%,False,0.6626905235255112,1.0944009890581323,1.5064324012355081,-1.0995149447382488,<1σ
IBIT,2025-08-19,65.54,64.12,64.16,2.16661580714068,0.0623830318153338,failed_recovery,15.57,<20,>1.0%,True,3.8692461641094074,1.0944009890581323,1.5064324012355081,0.6032372160713609,<1σ
IBIT,2025-08-20,64.93,64.28,64.9,1.0010780840905678,0.9645301804604924,partial_recovery,15.69,<20,>1.0%,False,0.7707129094412281,1.0944009890581323,1.5064324012355081,-0.4617633958644906,<1σ
IBIT,2025-08-21,64.77,63.66,63.68,1.7137563686892072,0.0314169022934387,failed_recovery,16.6,<20,>1.0%,True,5.799872530274072,1.0944009890581323,1.5064324012355081,0.18944058852882348,<1σ
IBIT,2025-08-22,66.72,65.97,66.27,1.1241007194244603,0.454752160072756,weak_recovery,14.22,<20,>1.0%,True,14.337349397590366,1.0944009890581323,1.5064324012355081,-0.3493524637071935,<1σ
IBIT,2025-08-25,63.98,63.65,62.88,0.5157861831822418,-1.209740769835029,failed_recovery,14.79,<20,0.5-1.0%,True,4.00843881856539,1.0944009890581323,1.5064324012355081,-0.905194922115193,<1σ
IBIT,2025-08-26,62.81,62.15,63.12,1.0507880910683072,1.5607401448109397,full_recovery,14.62,<20,>1.0%,False,1.1494252873563215,1.0944009890581323,1.5064324012355081,-0.4163412814158176,<1σ
IBIT,2025-08-27,64.02,63.35,63.66,1.0465479537644402,0.4893449092344043,weak_recovery,14.85,<20,>1.0%,False,1.573187414500687,1.0944009890581323,1.5064324012355081,-0.42021567238061025,<1σ
IBIT,2025-08-28,64.38,63.76,63.56,0.9630319975147522,-0.3136762860727662,failed_recovery,14.43,<20,0.5-1.0%,True,2.828282828282828,1.0944009890581323,1.5064324012355081,-0.49652769794042245,<1σ
IBIT,2025-08-29,62.18,61.41,61.44,1.2383403023480268,0.0488519785051313,failed_recovery,15.36,<20,>1.0%,True,6.444906444906443,1.0944009890581323,1.5064324012355081,-0.2449669742332815,<1σ
IBIT,2025-09-02,63.54,62.76,62.98,1.227573182247405,0.3505417463352435,weak_recovery,17.17,<20,>1.0%,True,6.5136476426799055,1.0944009890581323,1.5064324012355081,-0.2548053426268338,<1σ
IBIT,2025-09-03,63.97,63.46,63.76,0.7972487103329654,0.4727387330601909,partial_recovery,16.35,<20,0.5-1.0%,True,4.775771694816542,1.0944009890581323,1.5064324012355081,-0.6480108278345793,<1σ
IBIT,2025-09-04,62.9,62.07,62.34,1.319554848966611,0.4349927501208364,weak_recovery,15.3,<20,>1.0%,True,6.4220183486238565,1.0944009890581323,1.5064324012355081,-0.1707578430002412,<1σ
IBIT,2025-09-05,64.2,62.72,63.42,2.3052959501557693,1.116071428571433,weak_recovery,15.18,<20,>1.0%,False,0.7843137254902025,1.0944009890581323,1.5064324012355081,0.7299550684870837,<1σ
