ticker,earnings_date,time_of_day,event_day,prior_close,event_open,event_close,gap_pct,eps_surprise_pct,rev_surprise_pct,first_bar_holds,first_bar_strong,drift_1d,drift_2d,drift_3d,drift_5d,drift_10d,vix_on_day,gap_midpoint,year,direction
MSFT,2025-04-30,AMC,2025-05-01,392.257,427.8346,422.168,9.07,8.8372,3.1023,True,False,10.125,10.3501,9.6266,10.8561,14.8514,25.49,410.0458,2025,UP
MSFT,2025-07-29,AMC,2025-07-30,509.6096,512.1946,510.2758,0.5072,21.0526,-4.0366,True,True,4.0833,2.2514,4.5009,2.4133,1.5627,18.35,510.9021,2025,UP
MSFT,2025-10-28,AMC,2025-10-29,539.8252,542.6833,539.3073,0.5294,13.1206,1.3022,False,True,-3.0088,-4.4754,-4.6193,-6.4401,-5.7059,19.83,541.2542,2025,UP
MSFT,2026-01-27,AMC,2026-01-28,479.4856,482.1096,480.5332,0.5473,21.2598,6.4839,True,True,-9.7965,-10.4644,-11.9044,-13.8146,-15.8579,19.3,480.7976,2026,UP
MSTR,2022-01-21,AMC,2022-01-24,37.589,32.0,37.045,-14.8687,,,True,False,-2.8838,-5.9166,-15.015,-2.0964,9.9976,30.82,34.7945,2022,DOWN
MSTR,2022-03-28,AMC,2022-03-29,51.0,51.0,52.0,0.0,,,False,False,-1.8255,-4.6431,-3.7294,-4.4549,-13.049,23.19,51.0,2022,FLAT
MSTR,2022-05-31,AMC,2022-06-01,26.469,26.135,23.814,-1.2619,,,True,True,-7.6429,-14.1562,-11.0507,-12.0141,-35.2677,27.72,26.302,2022,DOWN
MSTR,2022-08-08,AMC,2022-08-09,33.001,32.0,31.938,-3.0332,,,True,True,1.7545,2.1151,6.918,3.8272,-19.457,24.69,32.5005,2022,DOWN
MSTR,2022-10-13,AMC,2022-10-14,22.054,22.334,20.931,1.2696,,,False,False,0.2675,6.5566,2.512,5.4775,26.9566,32.45,22.194,2022,UP
MSTR,2022-12-13,AMC,2022-12-14,20.181,20.3,20.273,0.5897,,,True,False,-6.8431,-13.9042,-15.6583,-16.3471,-32.2977,23.46,20.2405,2022,UP
MSTR,2023-03-03,AMC,2023-03-06,24.691,24.935,23.745,0.9882,,,False,False,-6.2654,-5.747,-14.6167,-9.6189,6.9053,19.99,24.813,2023,UP
MSTR,2023-05-08,AMC,2023-05-09,29.467,29.751,30.343,0.9638,,,True,True,6.9366,-2.4773,-8.0327,-7.2047,-1.8122,21.17,29.609,2023,UP
MSTR,2023-08-18,AMC,2023-08-21,32.862,33.029,33.525,0.5082,,,True,True,0.2708,5.4105,2.4162,4.7928,6.2778,18.77,32.9455,2023,UP
MSTR,2023-10-24,AMC,2023-10-25,42.487,43.479,43.322,2.3348,,,True,False,-2.6879,-4.2625,-1.0945,0.4237,11.6812,21.33,42.983,2023,UP
MSTR,2024-01-02,AMC,2024-01-03,68.515,64.322,63.106,-6.1198,,,True,True,-4.2823,-7.8917,-12.7184,-17.4385,-28.9791,16.04,66.4185,2024,DOWN
MSTR,2024-03-04,AMC,2024-03-05,133.401,124.419,105.101,-6.7331,,,True,True,-6.5817,-2.548,6.865,19.4406,6.2586,15.91,128.91,2024,DOWN
MSTR,2024-05-06,AMC,2024-05-07,126.881,127.82,125.745,0.7401,,,False,False,-2.8129,-0.4075,-6.9616,2.2714,30.4703,14.95,127.3505,2024,UP
MSTR,2024-07-11,AMC,2024-07-12,135.856,133.92,139.676,-1.425,,,False,False,18.6021,22.5047,17.0357,30.9107,29.0123,14.37,134.888,2024,DOWN
MSTR,2024-09-19,AMC,2024-09-20,144.66,144.39,144.78,-0.1866,,,False,True,3.6707,6.3736,5.0325,21.8167,22.0171,18.94,144.525,2024,DOWN
MSTR,2024-11-20,AMC,2024-11-21,473.83,535.63,397.28,13.0427,,,False,False,-10.9638,-14.8534,-25.3551,-18.2259,-16.6347,18.18,504.73,2024,UP
MSTR,2025-02-03,AMC,2025-02-04,347.09,341.2,348.31,-1.697,,,False,False,-2.9935,-6.2318,-5.6268,-7.9605,-8.1881,18.64,344.145,2025,DOWN
MSTR,2025-04-07,AMC,2025-04-08,268.14,278.15,237.95,3.7331,,,False,False,10.7108,1.5663,11.8744,15.8798,28.9364,41.5,273.145,2025,UP
MSTR,2025-10-14,AMC,2025-10-15,300.67,303.6,296.76,0.9745,,,False,False,-5.5975,-3.592,-1.3503,-6.6053,-8.4179,21.94,302.135,2025,UP
MSTR,2025-12-18,AMC,2025-12-19,158.24,163.4,164.82,3.2609,,,True,True,3.8423,-0.2275,0.297,-1.8011,-0.1706,18.25,160.82,2025,UP
MSTR,2026-02-25,AMC,2026-02-26,135.65,133.7,133.4,-1.4375,,,True,False,-4.5337,1.4744,-2.1895,3.0667,1.2459,20.81,134.675,2026,DOWN
MU,2022-03-29,AMC,2022-03-30,80.2196,82.4194,77.3941,2.7422,,,False,False,-5.0701,-7.1542,-5.3382,-10.0792,-11.6649,23.57,81.3195,2022,UP
MU,2022-07-01,AMC,2022-07-05,52.5248,51.0857,55.5403,-2.74,,,False,False,6.9338,9.6924,10.4488,10.5235,16.5371,28.9,51.8053,2022,DOWN
MU,2022-10-04,AMC,2022-10-05,52.9318,51.8724,53.6871,-2.0015,,,False,False,1.2231,-1.739,-4.5804,-2.0361,-1.5162,29.43,52.4021,2022,DOWN
MU,2023-01-04,AMC,2023-01-05,53.4006,53.0952,53.9031,-0.572,,,False,False,4.7417,3.9852,5.5535,5.6642,7.8598,24.07,53.2479,2023,DOWN
MU,2023-04-10,AMC,2023-04-11,62.4628,62.8281,62.759,0.5848,,,True,False,-2.0705,-0.4267,-1.0115,-2.1179,-8.1081,21.01,62.6455,2023,UP
MU,2023-07-06,AMC,2023-07-07,60.4489,60.7604,59.9889,0.5154,,,False,False,2.2335,4.0661,4.377,4.8515,7.4204,17.24,60.6046,2023,UP
MU,2023-09-28,AMC,2023-09-29,64.4893,65.6367,67.2885,1.7792,,,True,True,4.2331,4.0338,4.4632,7.4796,6.3274,18.51,65.063,2023,UP
MU,2023-12-21,AMC,2023-12-22,84.6893,85.3531,85.69,0.7838,,,True,False,1.8484,1.3804,0.6083,-3.5444,-2.3847,15.99,85.0212,2023,UP
MU,2024-03-21,AMC,2024-03-22,108.9796,108.4439,109.3368,-0.4916,,,False,False,6.6272,8.1475,8.5571,13.2635,12.0334,15.3,108.7118,2024,DOWN
MU,2024-06-27,AMC,2024-06-28,131.3089,131.8948,130.6138,0.4462,,,False,False,-0.5369,0.2723,3.4712,-1.0782,-0.9419,14.52,131.6019,2024,UP
MU,2024-09-26,AMC,2024-09-27,109.2101,109.8263,106.8446,0.5642,,,False,False,-5.6152,-8.7095,-9.1281,-6.9439,-2.5843,19.54,109.5182,2024,UP
MU,2024-12-18,AMC,2024-12-19,103.3828,89.6316,86.6565,-13.3013,11.1111,7.8017,True,True,-13.2628,-13.6478,-14.0712,-14.6968,-4.3417,24.14,96.5072,2024,DOWN
MU,2025-03-19,AMC,2025-03-20,101.6839,101.2057,102.6204,-0.4703,22.8216,4.0488,False,True,-7.1918,-5.0166,-7.7209,-10.68,-27.0657,20.71,101.4448,2025,DOWN
MU,2025-06-25,AMC,2025-06-26,126.9461,129.2207,125.6991,1.7917,13.8298,0.0419,False,False,-1.9568,-3.1434,-4.998,-3.8978,-2.0454,19.45,128.0834,2025,UP
MU,2025-09-24,AMC,2025-09-25,161.4757,157.162,156.6028,-2.6714,5.914,-3.0856,True,False,-2.7457,1.3543,3.4692,13.6293,19.0096,19.46,159.3188,2025,DOWN
MU,2025-12-17,AMC,2025-12-18,225.3343,256.3187,248.3453,13.7504,12.6437,-4.5935,True,False,17.9141,22.6454,22.5035,26.2815,38.4694,19.59,240.8265,2025,UP
MU,2026-03-18,AMC,2026-03-19,461.5361,424.7916,444.0834,-7.9614,14.5251,0.6866,True,False,-8.4097,-12.4272,-14.3374,-23.0156,,25.54,443.1638,2026,DOWN
NVDA,2022-02-24,AMC,2022-02-25,23.7008,23.6739,24.109,-0.1137,,,False,False,2.6823,-1.1412,2.0049,-3.4028,-6.9237,28.04,23.6873,2022,DOWN
NVDA,2022-05-17,AMC,2022-05-18,18.144,17.6728,16.9072,-2.5967,,,True,True,-5.793,-8.1586,-7.0363,-6.6127,7.7846,32.8,17.9084,2022,DOWN
NVDA,2022-08-08,AMC,2022-08-09,17.7644,17.2243,17.0586,-3.0405,,,True,False,1.7085,0.8374,5.1481,6.1035,-3.4396,24.69,17.4944,2022,DOWN
NVDA,2022-11-16,AMC,2022-11-17,15.8892,15.6944,15.6565,-1.2256,,,True,True,-3.149,-3.7272,0.8045,2.2627,6.0988,25.83,15.7918,2022,DOWN
NVDA,2023-02-23,AMC,2023-02-24,23.6391,23.2005,23.2615,-1.8551,,,True,False,-0.6888,-1.8932,-4.0821,0.955,-2.9374,22.43,23.4198,2023,DOWN
NVDA,2023-05-25,AMC,2023-05-26,37.9464,37.8565,38.9115,-0.237,,,False,False,5.6108,-0.3844,4.713,3.1358,3.9654,20.44,37.9014,2023,DOWN
NVDA,2023-08-24,AMC,2023-08-25,47.1262,46.9753,45.982,-0.3202,,,True,True,-0.6955,3.437,4.4548,2.8539,-4.2009,17.72,47.0507,2023,DOWN
NVDA,2023-11-14,AMC,2023-11-15,49.6213,49.9001,48.8538,0.5619,,,False,False,-0.3544,-0.721,1.5164,-1.893,-5.812,16.28,49.7607,2023,UP
NVDA,2024-02-22,AMC,2024-02-23,78.49,80.7407,78.7689,2.8674,,,True,False,0.7054,0.2075,-1.1141,4.7633,11.4519,15.25,79.6153,2024,UP
NVDA,2024-05-23,AMC,2024-05-24,103.7405,104.3901,106.4089,0.6262,,,True,True,9.7323,10.6225,6.4557,10.791,17.3325,14.17,104.0653,2024,UP
NVDA,2024-08-29,AMC,2024-08-30,117.5333,119.4724,119.3125,1.6498,,,True,False,-8.1555,-9.6777,-8.8273,-9.4566,-0.6803,17.43,118.5029,2024,UP
NVDA,2024-11-20,AMC,2024-11-21,145.8322,149.2908,146.6119,2.3717,22.5352,6.2801,True,False,-2.7007,-6.7654,-6.1485,-5.2368,-2.3581,18.18,147.5615,2024,UP
NVDA,2025-02-26,AMC,2025-02-27,131.237,134.9558,120.1106,2.8336,3.0075,3.0913,False,False,-4.8446,-13.117,-11.6469,-15.7754,-11.9511,21.22,133.0964,2025,UP
NVDA,2025-05-28,AMC,2025-05-29,134.7782,142.2165,139.1572,5.5189,20.0,4.7763,True,False,0.2374,1.9064,4.7548,3.8425,7.5663,21.62,138.4974,2025,UP
NVDA,2025-08-27,AMC,2025-08-28,181.5698,180.79,180.1401,-0.4295,-24.0,-2.7143,True,True,-4.0859,-5.9582,-6.0462,-8.0286,-2.076,17.72,181.1799,2025,DOWN
NVDA,2025-11-19,AMC,2025-11-20,186.4995,195.9285,180.6202,5.0558,0.0,5.492,False,False,-4.0961,-2.1285,-4.6644,-5.104,-2.1981,25.76,191.214,2025,UP
NVDA,2026-02-26,AMC,2026-02-27,184.88,181.2402,177.1804,-1.9687,18.8976,-3.282,True,True,-1.3035,-2.6178,-1.0006,-3.8239,-2.5043,21.56,183.0601,2026,DOWN
PLTR,2022-02-17,AMC,2022-02-18,11.77,11.92,11.02,1.2744,,,False,False,-10.9601,-11.3849,0.5098,0.6797,-5.6075,29.22,11.845,2022,UP
PLTR,2022-05-09,AMC,2022-05-10,7.46,7.56,7.29,1.3405,,,False,False,-10.0536,-1.6086,11.7962,12.0643,1.2064,33.97,7.51,2022,UP
PLTR,2022-08-08,AMC,2022-08-09,9.82,9.54,9.25,-2.8513,,,True,True,-2.3422,-4.0733,0.9165,-0.8147,-18.4318,24.69,9.68,2022,DOWN
PLTR,2022-11-10,AMC,2022-11-11,7.64,7.48,8.41,-2.0942,,,False,False,6.0209,9.1623,5.4974,-3.2723,-6.2827,25.74,7.56,2022,DOWN
PLTR,2023-02-14,AMC,2023-02-15,9.22,9.16,10.11,-0.6508,,,False,False,5.3145,-0.2169,-8.1345,-11.3883,-13.5575,20.68,9.19,2023,DOWN
PLTR,2023-05-08,AMC,2023-05-09,7.74,9.22,9.55,19.1215,,,True,True,28.4238,27.6486,22.739,22.3514,63.3075,21.17,8.48,2023,UP
PLTR,2023-07-28,AMC,2023-07-31,17.81,18.82,19.84,5.671,,,True,True,12.2403,6.5132,5.0533,1.0107,-11.735,16.01,18.315,2023,UP
PLTR,2023-11-02,AMC,2023-11-03,17.97,18.02,18.89,0.2782,,,True,True,3.172,4.6188,2.8937,9.4602,14.0234,17.22,17.995,2023,UP
PLTR,2024-02-06,AMC,2024-02-07,21.87,21.6,23.6,-1.2346,,,False,False,12.0713,11.4769,14.5405,15.1806,7.8647,14.85,21.735,2024,DOWN
PLTR,2024-05-07,AMC,2024-05-08,21.4,21.58,21.56,0.8411,,,True,True,-1.215,-3.7383,-2.1495,1.2617,-1.0748,14.9,21.49,2024,UP
PLTR,2024-08-06,AMC,2024-08-07,26.59,27.07,26.32,1.8052,,,False,False,10.1166,12.862,10.4927,16.5852,22.3768,27.01,26.83,2024,UP
PLTR,2024-11-04,AMC,2024-11-05,41.41,47.86,51.13,15.5759,-23.0769,-0.3206,True,True,34.098,34.9433,41.0046,44.5303,52.0889,20.19,44.635,2024,UP
PLTR,2025-02-03,AMC,2025-02-04,83.74,102.8,103.83,22.7609,-16.6667,-3.8601,True,True,21.0413,32.8875,32.374,34.4877,33.819,18.64,93.27,2025,UP
PLTR,2025-05-05,AMC,2025-05-06,123.77,112.71,108.86,-8.9359,0.0,7.7544,True,True,-10.7377,-3.7327,-5.2274,3.4984,1.4705,25.41,118.24,2025,DOWN
PLTR,2025-08-04,AMC,2025-08-05,160.66,171.81,173.27,6.9401,27.2727,0.2081,True,True,11.7515,13.4072,16.37,16.3762,-1.8113,20.03,166.235,2025,UP
PLTR,2025-11-03,AMC,2025-11-04,207.18,192.07,190.74,-7.2932,11.1111,7.7436,True,False,-9.3059,-15.5082,-14.1182,-7.8289,-19.2345,21.29,199.625,2025,DOWN
PLTR,2026-02-09,AMC,2026-02-10,142.91,144.965,139.51,1.438,30.7692,7.4306,False,False,-5.0591,-9.6424,-8.047,-5.269,-6.1017,20.43,143.9375,2026,UP
SMCI,2022-02-02,AMC,2022-02-03,4.381,4.341,3.931,-0.913,,,True,True,-12.8053,-13.239,-12.1205,-11.9607,-11.3216,26.67,4.361,2022,DOWN
SMCI,2022-04-19,AMC,2022-04-20,4.465,4.479,4.505,0.3135,,,True,False,-4.3225,-5.1288,-4.1881,-6.7413,27.0325,24.15,4.472,2022,UP
SMCI,2022-07-21,AMC,2022-07-22,5.163,5.092,5.072,-1.3752,,,True,True,1.6463,0.1356,-0.4842,4.6097,14.449,25.97,5.1275,2022,DOWN
SMCI,2022-10-20,AMC,2022-10-21,6.134,6.064,6.453,-1.1412,,,False,False,2.7225,9.2925,7.0264,12.0313,24.9266,30.47,6.099,2022,DOWN
SMCI,2022-12-20,AMC,2022-12-21,8.331,8.402,8.387,0.8522,,,True,False,-1.5724,-1.3444,-0.5042,-1.6805,1.2964,23.35,8.3665,2022,UP
SMCI,2023-04-06,AMC,2023-04-10,10.069,10.0,10.655,-0.6853,,,False,False,3.9627,7.3691,7.4983,9.6733,-2.0856,21.07,10.0345,2023,DOWN
SMCI,2023-06-07,AMC,2023-06-08,23.978,24.063,25.435,0.3545,,,True,True,9.125,7.8697,1.86,1.7266,-9.8924,16.86,24.0205,2023,UP
SMCI,2023-08-07,AMC,2023-08-08,35.329,34.48,34.74,-2.4031,,,True,False,-24.6709,-21.5602,-27.9827,-25.2116,-26.9467,18.13,34.9045,2023,DOWN
SMCI,2023-12-01,AMC,2023-12-04,26.963,26.72,26.635,-0.9012,,,True,False,-2.4738,-6.0119,-4.9994,-2.7334,19.4934,15.68,26.8415,2023,DOWN
SMCI,2024-02-14,AMC,2024-02-15,88.055,94.5,100.4,7.3193,,,True,True,-8.7707,-10.5593,-16.6237,-2.3326,2.8312,15.76,91.2775,2024,UP
SMCI,2024-04-19,AMC,2024-04-22,71.365,73.192,71.702,2.5601,,,True,True,6.7554,5.7549,10.3342,24.76,16.3526,17.63,72.2785,2024,UP
SMCI,2024-06-20,AMC,2024-06-21,91.764,90.01,90.526,-1.9114,,,True,False,-9.8797,-8.1208,-9.4242,-10.7112,-1.9942,15.17,90.887,2024,DOWN
SMCI,2024-08-27,AMC,2024-08-28,54.764,48.594,44.349,-11.2665,,,True,False,-18.0447,-20.0752,-19.3302,-24.2933,-19.2663,18.9,51.679,2024,DOWN
SMCI,2024-10-30,AMC,2024-10-31,33.07,30.06,29.11,-9.1019,,,True,False,-21.2277,-21.2882,-16.2383,-22.9513,-45.5398,22.64,31.565,2024,DOWN
SMCI,2025-01-06,AMC,2025-01-07,36.45,36.34,34.38,-0.3018,,,True,True,-10.535,-10.5624,-14.7325,-14.9794,-8.3402,19.19,36.395,2025,DOWN
SMCI,2025-03-12,AMC,2025-03-13,42.47,42.13,39.08,-0.8006,,,True,True,-0.7064,-1.2479,-10.7605,-7.935,-18.2482,24.06,42.3,2025,DOWN
SMCI,2025-05-12,AMC,2025-05-13,33.52,34.46,38.89,2.8043,,,True,True,34.2482,31.1456,37.679,27.5955,25.179,20.09,33.99,2025,UP
SMCI,2025-07-15,AMC,2025-07-16,53.17,53.05,53.22,-0.2257,,,False,False,-0.7899,-2.6331,-3.1409,-2.7647,14.1809,20.09,53.11,2025,DOWN
SMCI,2025-10-06,AMC,2025-10-07,54.62,56.26,55.07,3.0026,,,True,False,7.4332,6.1516,-3.2223,-2.7646,0.3662,19.71,55.44,2025,UP
SMCI,2026-01-20,AMC,2026-01-21,31.41,31.66,32.24,0.7959,,,True,True,3.3111,0.9233,-1.9421,-0.6367,7.4817,19.36,31.535,2026,UP
TSLA,2022-01-24,AMC,2022-01-25,310.0,304.7333,306.1333,-1.6989,,,True,True,0.7968,-10.8495,-8.9946,0.1344,-0.8602,31.76,307.3667,2022,DOWN
TSLA,2022-04-21,AMC,2022-04-22,336.26,338.3033,335.0167,0.6077,,,False,False,-1.0666,-13.1208,-12.6162,-13.6819,-14.1884,29.87,337.2817,2022,UP
TSLA,2022-07-13,AMC,2022-07-14,237.04,234.8967,238.3133,-0.9042,,,False,False,1.2769,1.4794,3.5817,14.6248,18.5032,28.61,235.9683,2022,DOWN
TSLA,2022-10-20,AMC,2022-10-21,207.28,206.42,214.44,-0.4149,,,False,False,1.9153,7.3041,8.3751,10.247,0.0917,30.47,206.85,2022,DOWN
TSLA,2023-01-26,AMC,2023-01-27,160.27,162.43,177.9,1.3477,,,True,True,3.987,8.0801,13.1902,18.5375,22.8489,20.47,161.35,2023,UP
TSLA,2023-04-20,AMC,2023-04-21,162.99,164.8,165.08,1.1105,,,True,True,-0.27,-1.4234,-5.6691,0.8099,4.3377,20.39,163.895,2023,UP
TSLA,2023-07-20,AMC,2023-07-21,262.9,268.0,260.02,1.9399,,,False,False,2.3431,0.9053,0.5515,1.3465,-3.4386,16.4,265.45,2023,UP
TSLA,2023-10-19,AMC,2023-10-20,220.11,217.01,211.99,-1.4084,,,True,True,-3.6482,-1.631,-3.4937,-5.8198,-0.0681,22.44,218.56,2023,DOWN
TSLA,2024-01-25,AMC,2024-01-26,182.63,185.5,183.25,1.5715,,,True,False,4.5447,4.9061,2.5516,2.8911,5.9903,15.03,184.065,2024,UP
TSLA,2024-04-24,AMC,2024-04-25,162.13,158.96,170.18,-1.9552,,,False,False,3.7994,19.6879,13.0451,11.0282,6.0692,16.37,160.545,2024,DOWN
TSLA,2024-07-24,AMC,2024-07-25,215.99,216.8,220.25,0.375,,,True,False,1.764,7.4587,3.0696,0.4028,-7.9402,18.69,216.395,2024,UP
TSLA,2024-10-23,AMC,2024-10-24,213.65,244.68,260.48,14.5238,0.0,5.3591,True,True,25.9958,22.8692,21.4697,16.9436,38.9703,19.85,229.165,2024,UP
TSLA,2025-01-29,AMC,2025-01-30,389.1,410.78,400.28,5.5718,24.0,-1.6761,True,True,3.9836,-1.393,0.7993,-3.7985,-8.5222,17.91,399.94,2025,UP
TSLA,2025-04-22,AMC,2025-04-23,237.97,254.86,250.74,7.0975,17.9487,2.9638,True,False,9.0516,19.742,20.1328,18.5696,16.0735,28.02,246.415,2025,UP
TSLA,2025-07-22,AMC,2025-07-23,332.11,330.9,332.56,-0.3643,0.0,-0.9363,False,False,-8.0726,-4.8327,-1.9632,-3.9354,-3.6735,18.56,331.505,2025,DOWN
TSLA,2025-10-21,AMC,2025-10-22,442.6,443.45,438.97,0.192,6.25,3.038,False,True,1.4415,-2.0063,2.2187,4.2725,4.399,20.31,443.025,2025,UP
TSLA,2026-01-27,AMC,2026-01-28,430.9,431.91,431.46,0.2344,7.2289,5.8688,True,False,-3.3279,-0.1137,-2.1095,-5.7763,-0.6104,19.3,431.405,2026,UP
TSM,2022-01-13,AMC,2022-01-14,129.6681,126.7801,131.0375,-2.2272,,,False,False,-3.8509,-5.8769,-7.8023,-9.505,-11.8974,22.82,128.2241,2022,DOWN
TSM,2022-04-12,AMC,2022-04-13,91.212,93.4211,95.0125,2.422,,,True,True,0.9442,1.3649,2.0628,0.2258,-2.2783,25.54,92.3166,2022,UP
TSM,2022-07-07,AMC,2022-07-08,75.8928,75.2058,76.7021,-0.9051,,,False,False,-1.9095,-1.9219,0.7936,6.1748,7.0304,27.3,75.5493,2022,DOWN
TSM,2022-10-11,AMC,2022-10-12,60.045,60.187,60.6696,0.2364,,,True,True,4.9961,0.7407,2.2695,0.331,-4.1135,33.13,60.116,2022,UP
TSM,2023-01-12,AMC,2023-01-13,82.7979,81.2847,82.6076,-1.8276,,,True,False,2.2874,2.8391,1.6092,9.954,7.046,21.14,82.0413,2023,DOWN
TSM,2023-04-19,AMC,2023-04-20,83.449,84.4917,85.4197,1.2496,,,True,False,-2.1323,-2.9692,-5.6632,-4.0812,-4.2875,20.55,83.9703,2023,UP
TSM,2023-07-20,AMC,2023-07-21,94.0103,94.0295,93.4243,0.0205,,,False,True,0.3986,2.5138,1.5839,3.0656,-1.7372,16.4,94.0199,2023,UP
TSM,2023-10-19,AMC,2023-10-20,89.7183,88.8395,88.1732,-0.9794,,,True,True,-1.9374,-1.3669,-5.6722,-7.4481,-1.2055,22.44,89.2789,2023,DOWN
TSM,2024-01-18,AMC,2024-01-19,109.6615,109.8458,110.7966,0.1681,,,True,True,0.0,0.9732,3.0877,3.7424,2.4064,15.26,109.7536,2024,UP
TSM,2024-04-18,AMC,2024-04-19,128.8492,126.0242,124.3974,-2.1925,,,True,True,-1.9052,0.877,0.5292,4.5588,7.0235,19.25,127.4367,2024,DOWN
TSM,2024-07-17,AMC,2024-07-18,167.2985,171.5005,167.9532,2.5117,,,True,True,-3.1717,-1.0806,-0.8061,-6.3785,-7.6051,16.56,169.3995,2024,UP
TSM,2024-10-17,AMC,2024-10-18,201.8915,201.9994,196.9286,0.0534,,,False,False,-1.8898,-3.5756,-2.4194,-1.166,-6.2622,19.19,201.9455,2024,UP
TSM,2025-01-16,AMC,2025-01-17,211.3388,211.7127,208.1017,0.1769,9.1525,-2.0882,False,False,1.8204,3.9155,4.5766,-10.466,-6.9789,18.19,211.5258,2025,UP
TSM,2025-04-17,AMC,2025-04-21,149.8836,148.155,146.0511,-1.1533,1.3793,-0.8853,True,True,-0.2241,4.0003,8.1982,7.6842,16.2515,31.83,149.0193,2025,DOWN
TSM,2025-07-17,AMC,2025-07-18,243.4824,243.1949,238.3272,-0.1181,21.3559,8.0269,True,True,-2.7484,-4.4788,-2.1458,0.0,-4.2304,19.58,243.3386,2025,DOWN
TSM,2025-10-16,AMC,2025-10-17,298.1925,296.7604,293.4586,-0.4803,-13.1313,1.607,True,True,-0.7137,-1.7776,-3.6553,-1.6275,0.1968,22.09,297.4764,2025,DOWN
TSM,2026-01-15,AMC,2026-01-16,340.6801,345.5364,341.4379,1.4255,28.4672,7.3317,True,False,-4.2384,-4.5428,-4.1769,-2.6139,-0.082,18.99,343.1082,2026,UP
V,2022-01-12,AMC,2022-01-13,208.8753,209.9791,208.1877,0.5285,,,False,False,-0.4821,0.0,-0.4775,-4.5339,5.6975,23.41,209.4272,2022,UP
V,2022-04-13,AMC,2022-04-14,206.8486,207.8185,206.383,0.4689,,,False,False,-0.0469,1.1394,2.1194,-2.3913,-0.0657,26.03,207.3335,2022,UP
V,2022-07-13,AMC,2022-07-14,198.3813,194.3486,200.0916,-2.0328,,,False,False,2.8851,1.4989,4.6583,5.8976,3.5268,28.61,196.3649,2022,DOWN
V,2022-10-18,AMC,2022-10-19,182.2032,180.5679,181.4635,-0.8976,,,True,False,0.0267,1.7097,1.8913,8.6339,7.3623,31.35,181.3856,2022,DOWN
V,2023-01-25,AMC,2023-01-26,219.4214,220.4946,219.236,0.4891,,,False,False,2.908,1.8675,2.361,2.072,2.1784,20.7,219.958,2023,UP
V,2023-04-26,AMC,2023-04-27,223.0282,223.5365,223.8689,0.2279,,,True,True,2.0074,1.911,-0.5128,-1.1177,1.451,20.37,223.2824,2023,UP
V,2023-07-26,AMC,2023-07-27,232.2291,232.5426,229.6238,0.135,,,False,False,-0.5694,0.2657,1.1303,0.7001,1.4811,16.63,232.3858,2023,UP
V,2023-10-27,AMC,2023-10-30,224.9823,227.8477,228.721,1.2736,,,True,True,2.5429,4.0607,6.0976,6.2023,6.9441,20.8,226.415,2023,UP
V,2024-01-26,AMC,2024-01-29,263.4889,262.535,269.1139,-0.362,,,False,False,3.4373,1.9855,3.4,2.8514,2.8525,15.22,263.0119,2024,DOWN
V,2024-04-24,AMC,2024-04-25,270.9555,268.9359,271.0935,-0.7454,,,False,False,-0.1818,-1.1563,-2.3307,-2.6943,1.2799,16.37,269.9457,2024,DOWN
V,2024-07-24,AMC,2024-07-25,250.8771,252.0813,250.4527,0.48,,,False,False,2.0813,2.9233,3.5134,4.6268,2.2269,18.69,251.4792,2024,UP
V,2024-10-29,AMC,2024-10-30,278.786,289.1312,286.9752,3.7108,9.3284,5.6043,True,False,2.8275,3.1432,3.537,9.0535,10.0001,20.76,283.9586,2024,UP
V,2025-01-30,AMC,2025-01-31,339.9297,343.3186,338.691,0.9969,20.9836,6.8174,False,False,0.8075,0.6121,1.8627,1.4488,3.3101,18.43,341.6241,2025,UP
V,2025-04-29,AMC,2025-04-30,338.983,331.9556,342.9335,-2.0731,1.7007,3.1684,False,False,0.2723,1.7803,2.0848,2.4391,4.5479,25.54,335.4693,2025,DOWN
V,2025-07-29,AMC,2025-07-30,349.2596,349.6672,348.8817,0.1167,-6.0606,-2.5112,False,False,-1.6568,-3.3989,-2.6018,-3.2879,-2.3164,18.35,349.4634,2025,UP
V,2025-10-28,AMC,2025-10-29,345.5018,344.6054,339.9044,-0.2594,0.4065,-3.1347,True,True,-0.5391,-1.7757,-2.8827,-1.9775,-2.1184,19.83,345.0536,2025,DOWN
V,2026-01-29,AMC,2026-01-30,331.1172,331.5363,321.1677,0.1266,1.6502,2.4069,False,False,0.6148,-0.865,-0.5576,-0.0663,-5.1454,20.07,331.3268,2026,UP
