market,touch,signal,prev_run,lag,ret4,mae,grp,quarter
^GDAXI,1999-10-15,1999-10-22,1,1,0.11165511919065829,-0.010631321158601992,B1,1999Q4
^GDAXI,2000-04-14,2000-04-28,24,2,-0.06424418671653076,-0.08369883568051006,EVENT,2000Q2
^GDAXI,2000-05-12,2000-07-21,1,10,-0.019101435216837492,-0.05678081083221698,B1,2000Q3
^GDAXI,2000-08-25,2000-08-25,2,0,-0.07758406167315868,-0.11477904166792519,B1,2000Q3
^GDAXI,2000-09-15,2000-11-03,2,7,-0.08632667696301932,-0.10757727213599955,B1,2000Q4
^GDAXI,2001-02-02,2001-05-25,1,16,-0.04527944775213866,-0.06601832075658065,B1,2001Q2
^GDAXI,2001-06-15,2001-06-29,1,2,-0.05009920562959913,-0.08372531203148537,B1,2001Q2
^GDAXI,2001-11-30,2001-11-30,2,0,0.034106814767613125,-0.02357961417454124,B1,2001Q4
^GDAXI,2002-02-08,2002-03-01,9,3,0.05882985155605214,0.002052014771594335,B1,2002Q1
^GDAXI,2002-04-12,2002-04-12,5,0,-0.06126611871981147,-0.08019031645676211,B1,2002Q2
^GDAXI,2002-04-26,2003-04-18,1,51,0.030795456181473835,-0.027046855571193906,B1,2003Q2
^GDAXI,2003-09-26,2003-09-26,22,0,0.03843475379896266,-0.036687362403115875,EVENT,2003Q3
^GDAXI,2003-10-10,2003-10-10,1,0,0.08968240794922577,-0.013801919224882941,B1,2003Q4
^GDAXI,2004-03-12,2004-04-02,21,3,-0.005586918897383053,-0.00966663072421603,EVENT,2004Q2
^GDAXI,2004-04-16,2004-04-16,1,0,-0.057233770105540205,-0.06554070517410027,B1,2004Q2
^GDAXI,2004-04-30,2004-06-11,1,6,-0.022435850266224522,-0.032833002040059456,B1,2004Q2
^GDAXI,2004-06-25,2004-06-25,1,0,-0.05382536142496097,-0.05682535862668314,B1,2004Q2
^GDAXI,2004-07-09,2004-09-10,1,9,0.03332707384895284,-0.009714284170580734,B1,2004Q3
^GDAXI,2004-10-01,2004-10-01,2,0,-0.00868843775078898,-0.03904419117936442,B1,2004Q4
^GDAXI,2004-10-15,2004-10-15,1,0,0.0564084087837613,-0.021195255787392675,B1,2004Q4
^GDAXI,2004-10-29,2004-10-29,1,0,0.048991861506533674,-0.0002525093112808463,B1,2004Q4
^GDAXI,2005-04-22,2005-05-06,24,2,0.046236905869045275,-0.01824612860430863,EVENT,2005Q2
^GDAXI,2005-10-28,2005-11-04,23,1,0.06260960140571314,-0.002300236592412408,EVENT,2005Q4
^GDAXI,2006-05-19,2006-08-18,27,13,0.0207752590244632,-0.01372177230794236,EVENT,2006Q3
^GDAXI,2007-03-02,2007-03-02,27,0,0.04750791560737633,-0.025149444315821556,EVENT,2007Q1
^GDAXI,2007-03-16,2007-03-23,1,1,0.0642812175430092,-0.016050009643099217,B1,2007Q1
^GDAXI,2007-07-27,2007-09-21,17,8,0.011506927303670533,-0.009877596262806154,EVENT,2007Q3
^GDAXI,2007-11-09,2007-11-09,6,0,0.023254047942489198,-0.04707641566657572,B1,2007Q4
^GDAXI,2008-01-04,2008-05-02,5,17,0.007604473905051368,-0.019503852290559065,B1,2008Q2
^GDAXI,2008-06-06,2008-06-06,4,0,-0.07813270698008346,-0.0886635568607691,B1,2008Q2
^GDAXI,2009-04-10,2009-04-10,1,0,0.094136824249762,-0.022359660675895343,B1,2009Q2
^GDAXI,2009-07-10,2009-07-10,12,0,0.1928737107063454,-0.011428485460799664,B1,2009Q3
^GDAXI,2009-11-06,2009-11-06,16,0,0.06001911398783766,0.004753763722498139,EVENT,2009Q4
^GDAXI,2010-01-22,2010-02-19,10,4,0.04550473693543289,-0.03561307435480787,B1,2010Q1
^GDAXI,2010-05-07,2010-05-14,9,1,-0.0014661231707924216,-0.0741375743683037,B1,2010Q2
^GDAXI,2010-06-04,2010-06-04,1,0,-0.01763463524019826,-0.02359369442595005,B1,2010Q2
^GDAXI,2010-07-02,2010-07-09,3,1,0.03204978548677895,-0.02624796201974433,B1,2010Q3
^GDAXI,2010-07-23,2010-07-23,1,0,-0.026138631924960576,-0.027035480554395974,B1,2010Q3
^GDAXI,2010-08-13,2010-08-13,2,0,0.0170790275305015,-0.045316170853404,B1,2010Q3
^GDAXI,2011-03-11,2011-04-01,27,3,0.046609854524382044,-0.02580151821401855,EVENT,2011Q2
^GDAXI,2011-04-22,2011-04-22,2,0,-0.003929881232814236,-0.00923314943869169,B1,2011Q2
^GDAXI,2011-05-27,2011-07-01,4,5,-0.03513336908629172,-0.05703667380870292,B1,2011Q3
^GDAXI,2011-07-15,2011-07-15,1,0,-0.16930187628078708,-0.23992679690259,B1,2011Q3
^GDAXI,2011-07-29,2011-10-28,1,13,-0.13446175297262897,-0.15437450666488572,B1,2011Q4
^GDAXI,2011-12-09,2011-12-09,1,0,0.011894673602385275,-0.058325888185598584,B1,2011Q4
^GDAXI,2012-04-27,2012-04-27,18,0,-0.06783681619699411,-0.08410426715919894,EVENT,2012Q2
^GDAXI,2012-07-27,2012-07-27,1,0,0.04210690435420261,-0.013930986750186558,B1,2012Q3
^GDAXI,2012-11-16,2012-11-23,15,1,0.044752262293960454,-0.005977447672531722,EVENT,2012Q4
^GDAXI,2013-04-05,2013-04-12,18,1,0.06892649140936791,-0.04214588108192219,EVENT,2013Q2
^GDAXI,2013-06-21,2013-06-28,8,1,0.03589421245983937,-0.028752828980589062,B1,2013Q2
^GDAXI,2013-08-30,2013-09-06,7,1,0.041966367432017204,-0.003492211615232277,B1,2013Q3
^GDAXI,2014-02-07,2014-02-07,21,0,0.005249462319081966,-0.0023371771158633425,EVENT,2014Q1
^GDAXI,2014-03-07,2014-03-28,3,3,-0.01936340227739186,-0.04387731310180221,B1,2014Q1
^GDAXI,2014-04-11,2014-05-02,1,3,0.04052419511425431,-0.015584908236423334,B1,2014Q2
^GDAXI,2014-07-11,2014-07-11,9,0,-0.06796983572585769,-0.07891814499655092,B1,2014Q3
^GDAXI,2014-07-25,2014-09-05,1,6,-0.0565649675762262,-0.0565649675762262,B1,2014Q3
^GDAXI,2014-09-19,2014-09-19,1,0,-0.09684305315631903,-0.14738766739595488,B1,2014Q3
^GDAXI,2014-12-19,2014-12-19,4,0,0.03890989355554919,-0.04129368568488423,B1,2014Q4
^GDAXI,2015-01-09,2015-01-09,2,0,0.12415294070969574,-0.0027133427475773964,B1,2015Q1
^GDAXI,2015-05-08,2015-05-08,16,0,-0.043773857945999084,-0.047372627799196154,EVENT,2015Q2
^GDAXI,2015-05-29,2015-07-17,2,7,-0.05896132222123884,-0.0668647272424282,B1,2015Q3
^GDAXI,2015-11-13,2015-11-13,3,0,-0.03439737093086048,-0.03867528066914461,B1,2015Q4
^GDAXI,2015-12-11,2015-12-18,3,1,-0.10019813515629095,-0.10832201717662326,B1,2015Q4
^GDAXI,2016-01-08,2016-04-15,2,14,-0.009816368866493952,-0.031295638663424,B1,2016Q2
^GDAXI,2016-05-06,2016-05-06,2,0,0.02363837361847132,-0.010335388082651886,B1,2016Q2
^GDAXI,2016-05-27,2016-05-27,2,0,-0.07088542388097197,-0.10306506647896774,B1,2016Q2
^GDAXI,2016-06-17,2016-07-15,2,4,0.06422327347920254,-0.014230869148254888,B1,2016Q3
^GDAXI,2016-09-30,2016-09-30,10,0,0.01761683515923207,-0.015408587193276646,B1,2016Q3
^GDAXI,2016-11-04,2016-11-11,4,1,0.0502139284204175,-0.024874539785449956,B1,2016Q4
^GDAXI,2016-12-02,2016-12-09,2,1,0.03529033776981971,-0.0055133498603663345,B1,2016Q4
^GDAXI,2017-06-30,2017-07-07,28,1,-0.007342183608902042,-0.02394283528750729,EVENT,2017Q3
^GDAXI,2017-07-21,2017-09-15,1,8,0.037787981694108685,-4.711660055911615e-05,B1,2017Q3
^GDAXI,2018-01-05,2018-01-05,15,0,-0.040127173579369235,-0.04035915010662927,EVENT,2018Q1
^GDAXI,2018-02-02,2018-05-04,3,13,-0.0074362757831597515,-0.0212166733829654,B1,2018Q2
^GDAXI,2018-06-01,2018-06-01,3,0,-0.03287179120363304,-0.048714731598357375,B1,2018Q2
^GDAXI,2018-06-22,2018-06-22,2,0,-0.0014547068682984055,-0.0377837965108927,B1,2018Q2
^GDAXI,2018-07-20,2018-07-27,1,1,-0.03622599959754125,-0.05752153724072728,B1,2018Q3
^GDAXI,2018-08-10,2019-02-15,1,27,0.03415021785075534,-0.004892146267455821,B1,2019Q1
^GDAXI,2019-05-31,2019-05-31,14,0,0.05730102652468916,-0.00905616489416805,B1,2019Q2
^GDAXI,2019-08-02,2019-09-06,8,5,-0.014675594977768935,-0.02565263403760809,B1,2019Q3
^GDAXI,2019-10-04,2019-10-11,3,1,0.057299329609200145,-0.009886800817675456,B1,2019Q4
^GDAXI,2020-01-31,2020-02-07,15,1,-0.14592032267918065,-0.15292574342175003,EVENT,2020Q1
^GDAXI,2020-02-28,2020-05-29,2,13,0.04337158554779985,0.0009468236401484198,B1,2020Q2
^GDAXI,2020-09-25,2020-09-25,16,0,0.014158871613423107,-0.009924453698844315,EVENT,2020Q3
^GDAXI,2020-10-16,2020-10-16,2,0,0.012993231007399686,-0.11301504840906207,B1,2020Q4
^GDAXI,2021-07-23,2021-07-23,36,0,0.008854900231861418,-0.01568229754745809,EVENT,2021Q3
^GDAXI,2021-09-10,2021-10-29,6,7,-0.02751837811930058,-0.02832023055903099,B1,2021Q4
^GDAXI,2021-11-26,2021-12-24,3,4,-0.009674199838469955,-0.019004415455837087,B1,2021Q4
^GDAXI,2022-01-21,2022-06-03,3,19,-0.11390382688558465,-0.12734430948545605,B1,2022Q2
^GDAXI,2022-08-19,2022-10-28,1,10,0.09801536298121771,-0.016664270118286306,B1,2022Q4
^GDAXI,2023-03-17,2023-03-17,19,0,0.07037416820889097,-0.02097821960548285,EVENT,2023Q1
^GDAXI,2023-06-30,2023-06-30,14,0,0.019931359594084208,-0.04283778185655662,B1,2023Q2
^GDAXI,2023-08-04,2023-08-04,3,0,-0.006991065954359166,-0.030291762232620645,B1,2023Q3
^GDAXI,2024-06-14,2024-06-14,30,0,0.04144869162899911,-0.0018042680541267009,EVENT,2024Q2
^GDAXI,2024-06-28,2024-06-28,1,0,0.009986129780272135,-0.011239590641082597,B1,2024Q2
^GDAXI,2024-07-12,2024-07-12,1,0,-0.054687913451597625,-0.09192142403825043,B1,2024Q3
^GDAXI,2024-08-02,2024-08-16,1,2,0.020575906647739117,-0.006197907722456764,B1,2024Q3
^GDAXI,2024-09-06,2024-09-13,2,1,0.036066915163661006,-0.005340871453828555,B1,2024Q3
^GDAXI,2024-11-22,2024-11-22,9,0,0.02909341660697895,-0.00919028347447115,B1,2024Q4
^GDAXI,2025-04-04,2025-04-25,18,3,0.06236412392056501,-0.00030162974900016515,EVENT,2025Q2
^GDAXI,2025-09-05,2025-10-03,18,4,-0.017248592487100978,-0.028485061544089363,EVENT,2025Q4
^GDAXI,2025-10-17,2025-10-24,1,1,-0.0473608359928398,-0.053499832082059995,B1,2025Q4
^GDAXI,2025-12-19,2025-12-19,2,0,0.041531366929349334,-0.0035008995500922513,B1,2025Q4
^GDAXI,2026-03-06,2026-04-17,10,6,-0.030429220780915034,-0.03993683518234803,B1,2026Q2
^GDAXI,2026-05-08,2026-05-08,1,0,0.0172737704230006,-0.022240395705804272,B1,2026Q2
^GDAXI,2026-06-12,2026-06-12,3,0,0.01752724946750539,-0.0035559363889184903,B1,2026Q2
^GSPC,1928-06-15,1928-06-29,5,2,0.014629085453207402,-0.022988434730408347,B1,1928Q2
^GSPC,1928-07-13,1928-07-27,1,2,0.047373845143131144,-0.014933105787231615,B1,1928Q3
^GSPC,1929-03-29,1929-03-29,32,0,0.0019584502826393013,-0.03525270276822545,EVENT,1929Q1
^GSPC,1929-04-12,1929-04-12,1,0,0.047316125332297565,-0.005964199634411083,B1,1929Q2
^GSPC,1929-05-24,1929-06-07,5,2,0.10928315445123093,-0.010184105831921864,B1,1929Q2
^GSPC,1929-10-04,1929-10-11,16,1,-0.31144342823219484,-0.33582574274517696,EVENT,1929Q4
^GSPC,1930-02-21,1930-02-21,1,0,0.05977316032605007,-0.010471194167507636,B1,1930Q1
^GSPC,1930-05-09,1930-05-09,10,0,-0.007176026697405358,-0.007176026697405358,B1,1930Q2
^GSPC,1930-06-06,1931-02-13,3,36,0.00814897480567911,-0.007567000337949326,B1,1931Q1
^GSPC,1931-04-03,1932-07-29,6,69,0.39137645960204903,-0.026534049532703552,B1,1932Q3
^GSPC,1932-10-14,1932-10-14,10,0,0.07713880856519895,-0.09116410728394497,B1,1932Q4
^GSPC,1932-11-04,1932-11-04,2,0,-0.05959306939380549,-0.05959306939380549,B1,1932Q4
^GSPC,1932-11-25,1933-04-14,2,19,0.35382303293593576,-0.02098948499013864,B1,1933Q2
^GSPC,1933-09-22,1934-01-12,22,16,0.11022846514306028,0.05561076828081002,EVENT,1934Q1
^GSPC,1934-03-23,1934-03-23,9,0,0.05982907221434042,-0.0104463114403337,B1,1934Q1
^GSPC,1934-05-04,1934-11-09,5,27,0.017204284315123886,-0.03225808436366906,B1,1934Q4
^GSPC,1934-12-21,1934-12-28,5,1,-0.019128619351177156,-0.04782144703104252,B1,1934Q4
^GSPC,1935-01-18,1935-01-18,2,0,-0.013071882523949752,-0.040304997087033945,B1,1935Q1
^GSPC,1935-02-01,1935-04-19,1,11,0.09518597952730512,0.001094012563667146,B1,1935Q2
^GSPC,1936-05-01,1936-06-12,53,6,0.05209048806946259,0.01028098813992595,EVENT,1936Q2
^GSPC,1936-09-18,1936-09-18,13,0,0.06300687371294122,-0.009357490067330665,B1,1936Q3
^GSPC,1936-12-25,1936-12-25,13,0,0.04747956615755222,-0.007620115172109143,B1,1936Q4
^GSPC,1937-03-26,1937-03-26,12,0,-0.04694569623186451,-0.04694569623186451,B1,1937Q1
^GSPC,1937-08-27,1938-02-25,5,26,-0.1918754859040832,-0.1918754859040832,B1,1938Q1
^GSPC,1938-09-30,1938-09-30,14,0,0.07352945988841086,0.01960782480441492,B1,1938Q3
^GSPC,1938-12-02,1938-12-16,8,2,-0.04418602416122841,-0.04418602416122841,B1,1938Q4
^GSPC,1939-01-13,1939-01-20,3,1,-0.02745101031135122,-0.09568629545323992,B1,1939Q1
^GSPC,1939-03-17,1939-06-09,2,12,-0.05677966656475286,-0.0855932383522221,B1,1939Q2
^GSPC,1939-08-18,1939-09-08,5,3,0.008668291094477754,-0.01733643188566969,B1,1939Q3
^GSPC,1939-12-01,1939-12-22,11,3,-0.023311894825971846,-0.029742757077141357,B1,1939Q4
^GSPC,1940-01-12,1940-04-05,1,12,-0.02884612739438741,-0.03605767834703777,B1,1940Q2
^GSPC,1940-04-19,1940-08-30,1,19,0.0076190403529576844,-0.01904760088239399,B1,1940Q3
^GSPC,1940-12-06,1940-12-13,13,1,0.01590272057689357,-0.02899901572599195,B1,1940Q4
^GSPC,1941-01-17,1941-06-13,2,21,0.04365475480695391,-0.009137070974860495,B1,1941Q2
^GSPC,1941-10-10,1942-06-05,16,34,0.008363165565269615,-0.019115872114665144,EVENT,1942Q2
^GSPC,1943-08-06,1943-09-17,60,6,-0.022314086715001902,-0.035537214183422594,EVENT,1943Q3
^GSPC,1943-10-01,1943-10-01,1,0,-0.014888362523076681,-0.0347394599663462,B1,1943Q4
^GSPC,1944-02-04,1944-02-11,4,1,0.03066444781687383,0.0,B1,1944Q1
^GSPC,1944-04-21,1944-04-28,9,1,0.029486131831857332,0.006739673502725196,B1,1944Q2
^GSPC,1944-09-08,1944-09-29,18,3,0.0007849473360672654,-0.0007849473360671544,EVENT,1944Q3
^GSPC,1944-10-27,1944-11-03,3,1,-0.006982168362354768,-0.017067514442912657,B1,1944Q4
^GSPC,1944-11-17,1944-12-01,1,2,0.03749996367842012,0.008593723049853397,B1,1944Q4
^GSPC,1945-03-30,1945-03-30,16,0,0.08008818369463522,0.0044085540874543305,EVENT,1945Q1
^GSPC,1945-07-20,1945-07-20,15,0,-0.002728510386723393,-0.01909957270706375,EVENT,1945Q3
^GSPC,1945-08-10,1945-08-10,1,0,0.06427603697081796,-0.025710427693257376,B1,1945Q3
^GSPC,1946-02-22,1946-02-22,26,0,-0.001128586410269583,-0.05135439518478413,EVENT,1946Q1
^GSPC,1946-06-21,1946-06-28,13,1,-0.04503526369844724,-0.056429782870664136,B1,1946Q2
^GSPC,1946-07-12,1946-12-20,1,23,-0.027741955172630894,-0.04709674466040825,B1,1946Q4
^GSPC,1947-01-17,1947-01-17,2,0,0.05242202905447635,-0.006635662230952577,B1,1947Q1
^GSPC,1947-03-07,1947-03-21,6,2,-0.0760655637647285,-0.0760655637647285,B1,1947Q1
^GSPC,1947-04-04,1947-06-13,1,10,0.059412574801046114,-0.00267022450436305,B1,1947Q2
^GSPC,1947-09-05,1947-09-19,11,2,0.02500000784271661,-0.023026278433376457,B1,1947Q3
^GSPC,1947-10-10,1947-10-17,1,1,-0.025032114584887966,-0.026957643026357614,B1,1947Q4
^GSPC,1947-10-31,1947-10-31,1,0,-0.02916401516780953,-0.02916401516780953,B1,1947Q4
^GSPC,1948-01-09,1948-01-09,1,0,-0.06828627663243625,-0.08076162699974176,B1,1948Q1
^GSPC,1948-07-23,1948-07-23,17,0,-0.007375589173762909,-0.03687771140678864,EVENT,1948Q3
^GSPC,1948-11-05,1949-07-15,2,36,0.03794034263269164,0.0027100244737636725,B1,1949Q3
^GSPC,1950-06-30,1950-08-04,49,5,0.02260197691329968,0.007717822585868284,EVENT,1950Q3
^GSPC,1950-12-08,1950-12-08,17,0,0.07577326028908904,-0.0036082317629204663,EVENT,1950Q4
^GSPC,1951-05-18,1951-06-15,21,4,-0.002722385244945391,-0.049001895925231964,EVENT,1951Q2
^GSPC,1951-07-20,1951-07-20,1,0,0.04844613409271625,0.010054900783433851,B1,1951Q3
^GSPC,1951-11-02,1951-11-02,14,0,-0.002180599378269199,-0.023113854321487826,B1,1951Q4
^GSPC,1952-02-22,1952-03-07,11,2,0.012647603418785902,-0.005058977038722046,B1,1952Q1
^GSPC,1952-04-11,1952-04-11,4,0,-0.011198691452863119,-0.03898799295981881,B1,1952Q2
^GSPC,1952-05-30,1952-05-30,1,0,0.04065378409645404,-0.003352888585901548,B1,1952Q2
^GSPC,1952-09-19,1952-11-21,15,9,0.03482386801842119,0.0035615413912759575,EVENT,1952Q4
^GSPC,1953-02-20,1953-02-20,12,0,0.0214592728216354,0.004682046163196674,B1,1953Q1
^GSPC,1953-04-03,1953-07-31,5,17,-0.04080809005583175,-0.04080809005583175,B1,1953Q3
^GSPC,1953-08-21,1953-10-16,2,8,0.016570071913523998,0.0008285193980677175,B1,1953Q4
^GSPC,1955-03-18,1955-03-18,73,0,0.04919841802882008,-0.006357090666011533,EVENT,1955Q1
^GSPC,1955-10-14,1955-10-21,29,1,0.06926510336629343,-0.007278736139477826,EVENT,1955Q4
^GSPC,1956-01-13,1956-01-13,10,0,-0.023057954365731992,-0.03492271373492606,B1,1956Q1
^GSPC,1956-02-10,1956-02-17,1,1,0.08131174516314466,-0.0015723201730563074,B1,1956Q1
^GSPC,1956-05-18,1956-05-18,12,0,-0.0004311372715416484,-0.0493641074726624,B1,1956Q2
^GSPC,1956-07-06,1956-07-06,1,0,0.03330554628703064,0.0043713380614192054,B1,1956Q3
^GSPC,1956-08-24,1956-08-24,6,0,-0.02857140584122031,-0.03879041878533518,B1,1956Q3
^GSPC,1956-09-14,1957-01-04,1,16,-0.043720551268722097,-0.048435454970507275,B1,1957Q1
^GSPC,1957-08-09,1958-01-24,17,24,-0.01989925760191169,-0.01989925760191169,EVENT,1958Q1
^GSPC,1958-02-28,1958-02-28,4,0,0.03330070042287647,0.007100903879623699,B1,1958Q1
^GSPC,1959-06-12,1959-06-12,66,0,0.04573222010849487,-0.012742180669759406,EVENT,1959Q2
^GSPC,1959-08-21,1959-08-21,9,0,-0.04891677580867326,-0.04891677580867326,B1,1959Q3
^GSPC,1959-09-04,1959-12-04,1,13,0.017672063593760168,0.00016995983839951379,B1,1959Q4
^GSPC,1960-01-22,1960-05-27,6,18,0.03480442354307356,0.0016146420860740918,B1,1960Q2
^GSPC,1960-07-22,1960-08-12,7,3,-0.009707010916726433,-0.016237172104181186,B1,1960Q3
^GSPC,1960-09-09,1960-11-11,3,9,0.013961027544408866,-0.010202249968165322,B1,1960Q4
^GSPC,1960-12-02,1960-12-02,2,0,0.04910635946335562,-0.0014442682296250675,B1,1960Q4
^GSPC,1961-06-23,1961-06-23,28,0,-0.00460409814145335,-0.011510128266553843,EVENT,1961Q2
^GSPC,1961-07-14,1961-07-28,1,2,0.014390632553555216,0.0007495585735879384,B1,1961Q3
^GSPC,1961-09-22,1961-09-22,7,0,0.01918463363126688,-0.014238677461863358,B1,1961Q3
^GSPC,1962-01-05,1962-01-05,14,0,0.0021532283749499115,-0.03028998707186792,B1,1962Q1
^GSPC,1962-01-19,1962-02-02,1,2,0.0050136959712947515,-0.005729750902063069,B1,1962Q1
^GSPC,1962-02-16,1962-02-16,1,0,0.004958296099637938,-0.01728281136988441,B1,1962Q1
^GSPC,1962-03-23,1962-09-14,1,25,-0.032942751686460214,-0.06164036518487903,B1,1962Q3
^GSPC,1963-07-05,1963-07-05,35,0,-0.013101654129195173,-0.03816576842191266,EVENT,1963Q3
^GSPC,1963-07-19,1963-08-09,1,3,0.03348457531997062,-0.004114655245668564,B1,1963Q3
^GSPC,1963-11-22,1963-11-29,14,1,0.016523269548069708,-0.0028677687319442757,B1,1963Q4
^GSPC,1964-06-05,1964-06-12,26,1,0.04723620864707545,-0.0026381795037462297,EVENT,1964Q2
^GSPC,1964-08-07,1964-08-07,7,0,0.010994399208019257,-0.01062793476783841,B1,1964Q3
^GSPC,1964-08-28,1964-08-28,2,0,0.027076488334488946,-0.00646418823156325,B1,1964Q3
^GSPC,1964-12-04,1964-12-04,13,0,0.004742163996619642,-0.020154083924064925,B1,1964Q4
^GSPC,1964-12-25,1965-01-01,1,1,0.033156313375737545,-0.011563461438744427,B1,1965Q1
^GSPC,1965-02-19,1965-02-19,6,0,0.0073077051398720005,-0.002435901713290667,B1,1965Q1
^GSPC,1965-04-02,1965-04-02,5,0,0.02981627028142264,-0.00520047329932305,B1,1965Q2
^GSPC,1965-05-28,1965-05-28,7,0,-0.060619777441186296,-0.06582221008084466,B1,1965Q2
^GSPC,1965-09-03,1965-09-03,1,0,0.020894890055622062,-0.0034067162239433957,B1,1965Q3
^GSPC,1965-12-10,1965-12-10,13,0,0.014596909513555634,-0.012745160778264708,B1,1965Q4
^GSPC,1965-12-31,1965-12-31,2,0,0.009520688634777619,-0.00865523151700165,B1,1965Q4
^GSPC,1966-02-04,1966-02-04,4,0,-0.043105341844070444,-0.053613552278244825,B1,1966Q1
^GSPC,1966-02-18,1966-04-08,1,7,-0.0427202016900573,-0.060156976285437924,B1,1966Q2
^GSPC,1966-04-22,1966-04-22,1,0,-0.07413023286811415,-0.09851519094613181,B1,1966Q2
^GSPC,1966-11-11,1966-11-11,1,0,0.0024407730325026744,-0.03722239395756444,B1,1966Q4
^GSPC,1966-11-25,1966-11-25,1,0,0.0076685560702947075,-0.016821281830782908,B1,1966Q4
^GSPC,1967-06-02,1967-06-09,26,1,0.0014198873556028335,-0.015727335631373296,EVENT,1967Q2
^GSPC,1967-06-30,1967-07-07,2,1,0.04515213523190886,-0.006325682360247664,B1,1967Q3
^GSPC,1967-08-25,1967-09-01,6,1,0.03234413716296136,-0.0034158805911803647,B1,1967Q3
^GSPC,1967-10-20,1967-10-20,6,0,-0.02683998356376549,-0.052317026708560754,B1,1967Q4
^GSPC,1967-11-03,1967-12-08,1,5,0.005449636160548055,-0.014881557285624347,B1,1967Q4
^GSPC,1967-12-22,1967-12-22,1,0,0.0004201776975798488,-0.009348733384228036,B1,1967Q4
^GSPC,1968-01-05,1968-01-05,1,0,-0.03825313430215127,-0.048676315191798714,B1,1968Q1
^GSPC,1968-01-19,1968-01-19,1,0,-0.05543887964854144,-0.08935315726286075,B1,1968Q1
^GSPC,1968-07-26,1968-07-26,16,0,0.003559142938271087,-0.02593039981007972,EVENT,1968Q3
^GSPC,1968-08-23,1968-09-06,1,2,0.024802393398432265,-0.014822134834323819,B1,1968Q3
^GSPC,1969-01-03,1969-01-03,16,0,-0.009423942183582557,-0.07077604348057986,EVENT,1969Q1
^GSPC,1969-06-06,1969-06-06,5,0,-0.02457894701059915,-0.06766552561947192,B1,1969Q2
^GSPC,1969-10-24,1969-10-24,1,0,-0.03872811807366361,-0.04331430779691903,B1,1969Q4
^GSPC,1969-11-21,1970-08-21,3,39,0.042655287404518294,0.0021454543528902636,B1,1970Q3
^GSPC,1971-05-28,1971-05-28,39,0,-0.01646089967740283,-0.027200633937382368,EVENT,1971Q2
^GSPC,1971-06-11,1971-06-11,1,0,-0.0037597432924246776,-0.0410606662551658,B1,1971Q2
^GSPC,1971-09-03,1971-09-03,1,0,-0.01747941298595801,-0.03694509018279013,B1,1971Q3
^GSPC,1971-09-17,1971-09-17,1,0,-0.02170866535434368,-0.029911943689022946,B1,1971Q3
^GSPC,1971-10-15,1971-12-03,1,7,0.0518236029859811,-0.017102782551717488,B1,1971Q4
^GSPC,1972-05-05,1972-05-05,21,0,0.02907255165868694,-0.026258984286652298,EVENT,1972Q2
^GSPC,1972-05-19,1972-05-19,1,0,-0.005689142296604555,-0.02468344979395809,B1,1972Q2
^GSPC,1972-06-09,1972-06-16,2,1,-0.014396433645320061,-0.025286063568993433,B1,1972Q2
^GSPC,1972-06-30,1972-07-07,1,1,0.016008812445354126,-0.03919405686394184,B1,1972Q3
^GSPC,1972-09-15,1972-09-29,6,2,0.0006331948701210344,-0.038715570244602926,B1,1972Q3
^GSPC,1972-10-13,1972-10-20,1,1,0.05721347603644422,0.0012815762759628146,B1,1972Q4
^GSPC,1973-02-02,1973-07-27,14,25,-0.07272555760231336,-0.08988045262590705,B1,1973Q3
^GSPC,1973-11-09,1974-03-15,7,18,-0.07211921958854739,-0.07836421106926184,B1,1974Q1
^GSPC,1974-03-29,1974-11-08,1,32,-0.13215860421705572,-0.1403017170261679,B1,1974Q4
^GSPC,1975-01-10,1975-01-10,1,0,0.08290864333374182,-0.0386998696456855,B1,1975Q1
^GSPC,1975-07-25,1975-07-25,27,0,-0.056109330102596555,-0.07929221366850148,EVENT,1975Q3
^GSPC,1975-10-31,1975-10-31,1,0,0.02470796187804769,-0.01583562048081122,B1,1975Q4
^GSPC,1975-12-05,1975-12-12,4,1,0.08106563780885678,-0.005806696181237525,B1,1975Q4
^GSPC,1975-12-26,1975-12-26,1,0,0.09927976824900453,-0.011966779291464724,B1,1975Q4
^GSPC,1976-05-28,1976-06-11,21,2,0.0402299371943271,-0.0007927252527371031,EVENT,1976Q2
^GSPC,1976-08-20,1976-09-03,9,2,-0.00124645138071533,-0.009779522939752483,B1,1976Q3
^GSPC,1976-10-08,1976-11-26,4,7,0.01638385639371731,-0.016383930357793064,B1,1976Q4
^GSPC,1976-12-24,1976-12-24,2,0,-0.014498251584896926,-0.023750457370720235,B1,1976Q4
^GSPC,1977-01-14,1977-01-14,2,0,-0.036438812015052946,-0.04105378506644186,B1,1977Q1
^GSPC,1977-07-01,1977-07-01,2,0,-0.012487512677866408,-0.023876118142662328,B1,1977Q3
^GSPC,1977-07-15,1977-07-15,1,0,-0.02295870477891182,-0.02864846015012179,B1,1977Q3
^GSPC,1977-07-29,1977-11-25,1,17,-0.020684661800603354,-0.05098769449471585,B1,1977Q4
^GSPC,1978-01-06,1978-04-14,1,14,0.055424038176531853,-0.0018295111095055772,B1,1978Q2
^GSPC,1978-07-07,1978-07-07,11,0,0.09516280785519715,-0.00642850262699135,B1,1978Q3
^GSPC,1978-10-20,1979-01-12,14,12,-0.020614405606952046,-0.034223938341849114,B1,1979Q1
