,AAPL,AMD,AMZN,AVGO,BA,BABA,BIDU,C,COIN,COST,GOOGL,GS,IBIT,JPM,MARA,META,MSFT,MU,NVDA,PLTR,SNOW,TSLA,TSM,TXN,V,SPY
2025-02-18,0.01630593435923089,0.01719223231783351,0.004943348352946408,-0.011329499613767169,-0.0062235098449487936,0.016743137728407076,-0.06713497240341204,0.022971285892634308,-0.05459328345461367,-0.0016744621141253635,0.0060540540540541254,0.021286017016162173,-0.005811841627315628,0.0032878939007721097,-0.011202830188679291,-0.0019824566167884194,-0.0031676652588155108,0.04941950066783107,0.022676391998266876,0.03305996924654031,0.00685607437801905,0.01706600361663635,0.03250127356087629,-0.0016651127868710924,-0.0037356728456205968,0.0027062420620604932
2025-02-19,-0.002585145670906841,0.006480427357912433,-0.017281908410238578,-0.02643458633561946,-0.0021054904713058153,-0.01900087087324842,-0.031626506024096335,-0.00012204051745168254,-0.03266722075669437,-0.014017859652739384,-0.014184397163120699,0.009383710126974476,0.000365363536718899,0.0065542381618677314,-0.032796660703637515,-0.036122448979591826,-0.002561891858603227,0.03514783630311347,-0.0147588447143564,0.021086579012651985,-0.015991746195511913,-0.01822424713857096,-0.017465956187093012,0.03703912822539657,0.0042041871431413025,0.002535436284193171
2025-02-20,-0.0013576336034886172,0.0010441138084049673,-0.003809523809523818,0.006375674350171723,0.00238043713481928,0.09716729884593645,-0.0013330371028659194,-0.0029293299157818753,-0.02607493742762157,-0.008790686623901145,0.004196642685851293,-0.0014420274292026303,0.013696128560993337,-0.0012071992976296908,-0.016646115906288506,-0.017037193873950196,0.01580598157615265,-0.019672751347772577,0.0046588302752292865,-0.1167800453514739,-0.015150720838794207,0.025212224108658754,-0.0016069097117605846,0.033211738443948535,-0.005459534383751574,-0.004095365056978606
2025-02-21,0.008651231770618661,-0.0017383746197305872,-0.005113611098759296,-0.005493531809321328,-0.020131692573402415,0.022214049282824666,0.02580645161290307,-0.023503488799118677,0.030915576694411362,-0.010210930009587837,0.002062415196743439,-0.03161678854544325,0.01963610160331486,-0.03907995458374525,0.02319749216300937,0.00246991585054146,0.007804332498601907,0.0008683068017365514,0.0025683099093958273,-0.006968641114982632,-0.013094857872884114,-0.018740857276917655,0.0007544512624484412,0.041945512989408185,-0.009044883099152412,-0.01702181474752107
2025-02-22,,,-0.03200143023151869,,,,,,,,-0.02930184693711746,,,,,-0.022618536026357328,-0.015680787416771258,,-0.03942218743328818,,,-0.05124887488748864,,,,
2025-02-24,-0.0062081359255024005,-0.027688289072703487,0.006279434850863463,-0.02708481824661435,-0.025006885155604675,-0.025832913578470174,-0.010409889394925154,-0.017926538799047154,-0.10760129478736458,-0.0018307744466506959,0.019975449168619708,-0.024780277310657794,-0.039752650176678395,-0.0076231132794633005,-0.09497549019607843,0.0030191555158214367,-0.0031371011224938794,-0.036340852130325785,0.015334469219942193,-0.09787626962142193,-0.03570658036677454,0.025882004150607596,-0.01733929738151474,-0.008951600667576942,-0.0024397244546496832,-0.004666674872748189
2025-02-25,0.011425283577182421,-0.03447658278857357,-0.025236303569789897,-0.05549450549450552,0.020224846053895407,-0.03412616339193386,-0.02531229454306383,-0.019402604033699422,-0.09526787575568063,-0.0002814277118956543,-0.028336980306345794,-0.002277459656428893,-0.07175712971481141,-0.014211092333691777,-0.10426540284360186,-0.02633078597834504,-0.017578797266066815,-0.04761428428528569,-0.04786225010944112,-0.05977482088024566,-0.04463586530931862,-0.04909978903563261,-0.03564852700490995,-0.0056644213104716234,0.0025032369443245273,-0.0050067043488057905
2025-02-26,-0.006907761072734608,-0.025412724911890172,0.009179062323479537,-0.0030056234244716373,-0.010687191981837318,0.051850718874273394,0.02360876897133224,0.00371908357198647,-0.01382488479262678,0.014667482066066606,-0.010133993919603679,-0.019206939281288915,-0.02001982160555016,-0.015740668588794637,-0.06046863189720342,-0.009319426727695701,-0.008658875347230865,0.0050414872387354315,-0.005440613026819974,-0.026344437187023728,-0.015281030444964983,-0.07075127644055446,0.0047202333598515,-0.014472671285604255,0.0030710062568164442,0.0003703179677767565
2025-02-27,-0.02610474631751225,0.007993909402360222,0.013946546014273142,0.043178060877175906,-0.028321952311653464,-0.006180020357714033,-0.016144975288303165,-0.0004630007898249744,0.024018691588785,-0.01619661717434573,-0.014105335001706187,0.00013299198723282224,-0.010720064724919154,0.00558150581901673,0.1222847948511665,0.0311297603538645,0.005074091838537909,0.03323231267635074,0.03112720548578496,0.02571556350626114,0.12586955229205077,-0.03669544740973307,0.01314400337837851,-0.0021871582565223813,-0.003691092735128354,-0.01579676712099365
2025-02-28,-0.00957902697252333,-0.05598564954682783,-0.03831999263961716,-0.09079891861657496,0.00472350230414742,-0.05406394030287498,-0.0405224380442063,0.005968599974049749,-0.06338413799397635,-0.008683813876598334,-0.029364255220953095,-0.007280343073700957,-0.052749948885708386,0.008542298153761285,-0.08100358422939058,-0.03227607280847378,-0.019992967297935316,-0.08020633154647527,-0.11985354554285288,-0.11826902114671889,-0.0885086607520068,-0.05041760032593201,-0.07731985619757209,-0.025364020666979847,0.022257323377369298,0.01543485283324797
2025-03-01,,,0.017077254245395856,,,,,,,,0.012778603268944977,,,,,0.014740709254311257,0.01568506842995543,,0.06104083538500715,,,0.052772712646143916,,,,
2025-03-03,0.02002205819971148,0.010901090109010969,0.0064434201862477725,0.038398441505177905,0.010033253067308845,0.022119102861562157,0.006399069226294296,0.005159293176834945,0.15512789281364192,0.023974416825253586,0.004166666666666652,0.023876498560042814,0.14785236347938713,0.012997658079625163,0.21996879875195008,0.003410977963287154,-0.0017158718142821217,0.04772377391686833,-0.008801408225316165,0.09185313388552352,0.03487833140208574,0.025573102394294445,0.012140719408210598,0.009386345381526162,0.012389380530973604,-0.01700134555029198
2025-03-04,-0.015719870248690038,-0.05164226355362089,-0.055189494836207276,-0.08857072327820292,-0.04626213316682737,-0.037227602905569035,-0.0024277456647398,-0.04927499037597849,-0.1570711544139357,-0.01077730730174542,-0.033954765940038545,-0.04042518397383488,-0.1152688980819857,-0.024313181520440708,-0.15792838874680315,-0.045220736234736436,-0.03877458166927872,-0.061607892527288044,-0.11293186955117851,-0.09658061594202882,-0.0462994065614154,-0.09884760580170882,-0.04346128096407065,0.009162193260687124,-0.005605505605505767,-0.012158106316643602
2025-03-05,-0.005957410850092937,0.050177341957020616,0.013651201899297583,0.01695466117761768,-0.04654207832400914,0.03214397988054074,0.03824313361919107,-0.04616007558374946,0.07580685514135599,-0.0031473644454343974,0.029824561403508643,-0.02571662292511656,0.08076514346439967,-0.02902614327462283,0.08352315869400151,0.00020300446609833322,0.015146733985484495,0.028632144055474873,0.06142506142506132,0.07457074821406184,0.022424420311124127,0.0017638628596627903,0.051210265383493825,-0.0036271881406717554,-0.02729251548808387,0.010713024238425461
2025-03-06,-0.010328558677264454,-0.00963544253501536,-0.0039035815360594084,-0.03909662298924044,0.0024968789013732895,0.06982410721084276,0.04085277374706986,-0.010188198669874082,0.0037674418604651816,-0.0009617626486360109,0.00017623215649420487,0.00015742797670048603,0.000983284169124854,-0.009842599747834302,0.030133146461107208,0.009726624096423109,0.015827375401512578,-0.005654017614439399,-0.028892318244170156,0.015861908094238375,-0.027788941838433612,-0.003998385972635021,-0.021694501470343464,-0.014139495620976938,-0.004819830158365845,-0.01758000965812556
2025-03-07,0.002448032984023296,-0.008826479438315049,-0.021210933672969445,0.06563192904656323,-0.016811955168119508,0.003060498220640584,-0.007828418230563017,-0.024446032880629187,-0.00949909642741309,-0.035745889125509134,0.005344766827205527,-0.029959075168771165,-0.0043222003929273,-0.009036763195727993,0.004761904761904745,-0.034233231283050336,-0.0014025245441794398,-0.019792236194641877,-0.014655248521232456,-0.08381171067738225,-0.084686706431229,-0.04390100176782541,-0.005387931034482651,-0.02124585250990063,-0.021880765682656733,0.00532471732475126
2025-03-08,,,-0.0038036134327610327,,,,,,,,0.013670619851609445,,,,,-0.0015049631764330051,0.0024514811031663974,,0.0046590807275332935,,,0.010708782742680834,,,,
2025-03-10,0.008654299301658064,-0.0019226877150374522,-0.02074855563928668,-0.032511444028297976,-0.04401519949335031,-0.05265025189810557,0.013834846519671373,-0.01289566236811246,-0.03489895209580829,-0.040167001139560954,-0.027260676618062307,-0.03232669250878928,-0.0662983425414364,-0.036766839378238325,0.032498307379823954,-0.024388288490523546,-0.020531893213776242,0.0006693440428380271,-0.02176045661286008,0.023934837092731698,-0.010645848119233525,-0.036854943212135005,-0.026401322917260606,-0.0047569577341569635,-0.002475758200949141,-0.026222202388816562
2025-03-11,-0.04634073822367579,-0.010240292000405438,-0.0027703673301866516,-0.01500080649497293,-0.016230539913878683,0.013182533143584863,0.009488272921108765,-0.021823040380047454,-0.1078041686863791,-0.02359789026875947,-0.02358099300865024,-0.0252273066030706,-0.02472527472527475,-0.018676306050434688,-0.11147540983606552,-0.021037061385487776,-0.019479843953186027,-0.024526198439241975,-0.025344151700246176,-0.06290539713621346,-0.043367679666101555,-0.11835701001147558,-0.011830853929951979,-0.0052192066805846205,-0.0024819027921405556,-0.008256770329753027
2025-03-12,-0.016702298236237256,0.021102233148944993,0.0341598929931064,0.07210698689956341,0.05286195286195272,0.009832187476897847,-0.013517794909705394,0.01578388222795568,0.0744322503531456,0.004110532432316072,0.014502427184466038,0.01875071677051876,0.035969664138678414,0.0018856340992807752,0.0177121771217712,0.043817678166708784,0.010768945120819051,0.054857142857142716,0.0636049013188662,0.08828522920203752,0.057945326879814685,0.09308797127468571,0.02092223802750115,-0.04103385431048767,-0.014513788098693858,0.005016883339679312
2025-03-13,-0.026181093445667436,0.003711878009630798,-0.015570589991045769,-0.023827707346876448,0.020530860249440508,-0.033162518301610544,0.0031045926560326897,-0.00806813088301217,-0.03984627831715204,-0.013052703774353192,-0.00891201626891569,-0.01465318298654772,-0.019033674963396807,-0.019039698866371912,-0.049311094996374205,-0.009601930036188255,-0.003962526569921465,0.024918743228602436,0.0237446134904582,-0.005160206408256207,-0.025645982344223106,0.012893159234622642,-0.011669085631349718,-0.02320893803271118,-0.012142706861831498,-0.013239951517047266
2025-03-14,-0.021349830224661637,-0.0056971514242878385,-0.0037394512102681965,0.013769363166953541,0.008836801203309097,0.05519800106004413,0.020811099252934895,0.0016568760355475387,-0.03486412471034339,-0.03668997567755394,-0.011345805672902776,-0.007406984272059103,0.011300639658848644,-0.006023558807781493,-0.0389016018306636,-0.022410601188736168,0.00015807777426490865,0.030761099365750555,0.02190533459324806,-0.004342581423401715,0.011176509490113062,-0.0004864601913410205,0.002702067669172914,0.0029479393903661943,-0.0035902272796421997,0.020452837346432773
2025-03-15,,,0.004311437991377121,,,,,,,,0.009644732022952018,,,,,0.009751154523406136,0.02204836415362732,,0.021351714862138493,,,0.013262491888384131,,,,
2025-03-17,0.0118821292775666,0.031162042621632358,0.006666666666666599,0.0036013788136028957,0.004472883145927753,-0.015140642939150517,-0.0007318348144276232,0.005413533834586426,-0.006875477463712754,0.011046360900391239,0.00018137847642085703,0.013466592491703233,-0.004638414505587107,0.02002064909996859,0.04285714285714293,0.005248005264456568,-0.011263176886002202,0.043175058968310864,0.012921810699588532,0.07935546401744609,0.023806409417920227,-0.00976664131609506,0.015231400117164728,0.007994826876726702,-0.0014351583254451628,0.007516223490935392
2025-03-18,-0.001784875528417107,0.011113277441996416,-0.030202689143086436,-0.0342953811452299,-0.0036489578823675206,0.047577413479052755,0.09008160703075951,0.01839664971582411,0.015384615384615552,0.015106413815400677,-0.012210602671825055,0.0199882644659386,-0.008049142130904574,0.006293183118426304,-0.03729071537290718,-0.019605917779523474,0.00080809134038895,0.0004915454187965906,-0.03762086617372229,-0.04355146481086547,-0.01622588475788933,-0.0761550588140183,-0.005135603000577138,0.01574619466962135,0.013240780380405104,-0.010528714204709022
2025-03-19,-0.00042348955392434995,0.001639028152718769,0.0020693222969476732,-0.0065824397494426146,0.00819366852886394,-0.003964390040339327,-0.018715807659084427,0.007049493317667688,0.0004870129870129247,-0.01689144664587272,-0.015482528609020219,-0.0017629483920055256,0.017083066410420678,0.008396746260824095,-0.029249011857707563,-0.026975595098988392,-0.007371135363217207,-0.004814778421931787,-0.013593380614657202,-0.010327426358408553,0.0050000000000001155,0.016539050535987698,-0.009512209268603855,0.011008210369179539,0.002142749358684082,0.010622895504500907
2025-03-20,0.006543331921103457,0.01491962652805845,0.004646360351058476,0.027840119696483923,0.06273857899273505,-0.05467495286641999,-0.0719874804381847,0.009187691410237786,0.018443398777651776,0.0027370020332015965,0.005221282943808969,0.010856632956573575,0.018475750577367167,0.00954115708214065,0.01384364820846895,-0.0035855206724996203,0.00745211230648124,-0.0010860979462875564,0.002482239150903176,0.025732242381121706,-0.002455256186599586,0.0030129557095510684,0.014053990747789236,-0.005119051743084246,0.012618201529843942,-0.0023456239197257034
2025-03-21,-0.01809933589000101,0.00360394537177533,-0.007194244604316613,-0.028801663634000496,-0.004518857540119381,-0.024154232530654296,-0.01454468802698139,0.004479768786127103,-0.010833775889538044,-0.01188738733720307,-0.006430868167202508,0.005792996910401582,-0.02226345083487935,-0.001288770512930748,-0.012048192771084265,0.0007403453797283355,-0.007839766630202583,-0.023228229712365378,0.0003415300546447675,-0.0067052023121386695,0.004210117235572186,0.008410934214478916,-0.0015591615175837292,-0.009516176815599908,-0.007375464684014954,0.00036449268895277775
2025-03-22,,,0.017857142857143016,,,,,,,,0.02259148618371909,,,,,0.027183263367971833,0.027747880187960927,,0.004096961420279932,,,0.06153453338439929,,,,
2025-03-24,0.04577280304834486,0.03515403515403537,0.01820493262140843,0.0367753332262728,0.06180527265320368,0.01460903792294288,0.021390374331550888,0.02675873974967624,0.06405025233544515,0.02940513236819564,0.01229383482441726,0.029822091386151328,0.04722749314779673,0.03522883688919487,0.04959349593495932,0.02192482915717542,0.004342273307790467,-0.032685691155636465,0.02023121387283222,0.09031657355679701,0.04263415892672873,0.037081579474844695,0.03076923076923066,0.016719802119424365,0.005303053000569324,0.01742312462377349
2025-03-25,0.0038713791218800697,0.037976994705130496,0.01757978324926346,-0.021427096241222632,-0.004329953411893572,-0.03066248880931055,-0.0008376963350784639,0.014992293680818225,0.020737675967505975,0.012267250821467846,0.009378945469848965,0.014168530947054503,-0.0026172740084559054,0.015498400299164938,0.11386522075910155,0.02251979086424205,-0.005315361139369257,0.00983366460926871,0.004499250124979204,0.04013663535439793,0.01187751314568497,0.09045226130653283,0.012849287397598497,0.01564448475229585,0.01984860225308438,0.002334459414935486
2025-03-26,0.014200807585862618,0.004397537379067673,0.0127607361963189,-0.019363689125732053,0.005229549708246184,0.008235203571153704,0.005239991616013517,0.003313086692435352,0.008403361344537785,0.005096299502272084,0.006551908988027932,0.006862745098039191,0.008276140492531336,0.007733224222585822,-0.009735744089012566,0.00020837674515528093,0.003451714351461188,-0.00942712110224797,-0.015179163901791637,-0.0130336617405582,-0.004096105642844017,0.009039347749024929,-0.014348235554816902,-0.0004464784016073864,0.001139684395090601,-0.011505914156634378
2025-03-27,-0.012883600250514382,-0.06830122591943955,-0.02897988853889022,-0.04869256429570645,-0.023766496905974543,0.004885496183206106,0.02439532944120093,-0.019812878370941256,-0.05549019607843131,-0.005124285452842603,-0.024971891827918813,-0.04759232855751849,-0.012812812812812768,-0.0007308457509439537,-0.0428370786516854,-0.02995192307692318,-0.013071395811038111,-0.0444467684584815,-0.05735702855217728,-0.053447020900488695,-0.025046040515653845,-0.03832777094677664,-0.04518884892086328,-0.021691792294807333,-0.001225955223444819,-0.0030593356825484586
2025-03-28,0.000861053204024298,-0.010432330827067626,-0.005889105155462482,-0.041626604830043656,5.6094687832963785e-05,-0.005165603160133481,-0.029106452269489158,-0.021897810218977964,-0.0410006227942703,0.007304009089433627,-0.025368695757722937,-0.005949261038866838,-0.020279862096937773,-0.018853358254439123,-0.022010271460014774,-0.014290198410731647,-0.006531897864869629,-0.01991901061617607,-0.00589706933523948,-0.02405800285620119,-0.02436720816018134,0.004931687002264873,-0.022780786437485268,-0.009160174642581898,0.011836221761112986,-0.01970014030739542
2025-03-29,,,-0.03283297354284853,,,,,,,,-0.039230338128152464,,,,,-0.03546408339757978,-0.01834719334719337,,-0.02022290131224158,,,-0.05441855392780537,,,,
2025-03-31,-0.021145573918949445,-0.04739291480672436,-0.01738904749545811,-0.032103865447034474,-0.0425173883778327,-0.026343921808185677,-0.040251572327044016,-0.03444316877152709,-0.07830934083775298,-0.014158341390052565,-0.009786765182448587,-0.0391742731730611,-0.02649554957565725,-0.029196173437694206,-0.09302325581395354,-0.018384013900955787,-0.01744586223328226,-0.04042434394193173,-0.028712962113567664,-0.09950472760018014,-0.05550177476605356,-0.04340304474857759,-0.03698572375158116,-0.01681930764356898,-0.02564843163306585,0.005972971550624484
2025-04-01,0.014386159681746724,0.020737786640079747,-0.004278922345483327,0.016096579476861272,-0.005506736965436465,0.023605991686926453,-0.002293577981651418,0.023186682520808688,0.01978744642123198,0.02195658806607681,0.007527163241261903,0.016648826362871905,0.009993621092919458,0.020987970309700676,-0.03887510339123246,0.012904482050555943,0.00045803583456827113,0.02211102059816117,0.026256139025311764,0.051875000000000115,0.002254868466006199,0.05895591367600361,0.031212860449114865,0.014412092096783624,0.024989624710974212,0.003362194059823187
2025-04-02,0.005517807469560987,-0.010548935338933418,0.0027057138309725115,-0.002400240024002409,-0.01714184731385482,-0.0003064664419247798,0.006020799124247578,-0.01438117373620007,-0.01065177337632428,0.005352554191945469,0.008380432664197857,-0.0026886269201119584,0.018315789473684063,-0.0109885518509234,0.000860585197934638,0.007462295311162048,0.011418722395777348,-0.006717522486621941,-0.007086324314375059,-0.021746880570410076,0.00020452686119454278,-0.0007590132827324236,0.002183670993570308,-0.013456540571758713,-0.011799751279752413,0.006452486335054575
2025-04-03,-0.06517006802721093,-0.03948667324777888,-0.04021164021164014,-0.048060150375939914,-0.04285286185196291,-0.053418148375229846,-0.030467899891186145,-0.02726602800294764,-0.01699354012686971,-0.02220831698289294,-0.035304728772065364,-0.018418671291758004,-0.03721314864585479,-0.02940306704406237,-0.023215821152192673,-0.047633916180960356,-0.023618063691553948,-0.0641907381934892,-0.03809435536194272,-0.011904761904761751,-0.01083770704110154,0.005962780098746734,-0.04164144776661416,-0.024645826015688876,-0.02914922883315285,-0.04783499475073916
2025-04-04,-0.05938000291078449,-0.07286742034943483,-0.07083792723263505,-0.06994818652849732,-0.10432060112711328,-0.05594688689174976,-0.06722783389450049,-0.1166666666666667,-0.01758332839973953,0.02750691469168598,-0.01983437959129153,-0.08414158680162087,0.01138071719991407,-0.06324265505984772,-0.027288732394366133,-0.07407744708753772,-0.010690228803621582,-0.1308182263596277,-0.050202351127384914,-0.005901155642980105,-0.08565325248070566,-0.03975535168195721,-0.06081849185297461,-0.09105095732549073,-0.016037138636843196,-0.05977969867287136
2025-04-05,,,0.009789380005932768,,,,,,,,-0.013490495332833863,,,,,-0.015324087734828407,-0.008324833916806718,,-0.06056609516079947,,,-0.07505701030117162,,,,
2025-04-07,-0.06034349373356018,-0.0708347189890256,-0.012749706227967006,-0.02146884978599084,-0.0696308724832213,-0.0865351629502572,-0.0516183371435448,-0.053516295025728966,-0.10329034590815944,-0.056159018695041696,-0.005387112369638847,-0.06104517049029068,-0.06751592356687897,-0.06142551807452834,-0.08054298642533941,-0.01452373341857116,-0.01884642112578172,-0.09681510710259289,-0.02516198704103667,-0.1455602275537966,-0.0504182681437938,-0.03795961742826781,-0.0847286665321767,-0.031629688325409355,-0.07616188229527288,-0.0018792705365379136
2025-04-08,0.01361216312640634,0.012288236697685528,0.08837707552222818,0.12254391446226487,0.09858731590021019,-0.024316965543141555,0.03488962192336964,0.08028271112721996,0.09422043010752668,0.0295265683193342,0.04305256579404215,0.058045784477945395,0.032331511839708504,0.08079207920792086,0.15157480314960625,0.08548723874394382,0.025809558886024098,0.11218598845373684,0.13171596322144685,0.1968446953249383,0.08253968253968269,0.06844291268999658,-0.01917566674013671,0.03341288782816232,0.05060520643342725,-0.015479295599988951
2025-04-09,-0.0725618671143119,-0.08190925162050666,-0.07015529308836388,-0.02857496288965866,-0.05608755129958953,-0.051481909160893125,-0.08753218094887816,-0.059050494883408744,-0.07474511730745603,-0.025974731398898387,-0.04293988416217309,-0.06146831595389879,-0.03925893250992507,-0.033437156467570506,-0.10683760683760679,-0.05481268442087184,-0.03416372072470175,-0.08894500561167229,-0.04287392325763506,-0.050671181521344755,-0.032258064516129115,-0.07658905752450273,0.03827715355805261,-0.08261299901022767,-0.045169028755405405,0.09387203858449866
2025-04-10,0.10877561744613762,0.2025673940949937,0.09626580417524244,0.12148223608811914,0.12753623188405783,0.04504413107436345,0.09216713690716105,0.07844535567837396,0.13355459674742787,0.06176667410216363,0.08194212576516424,0.10714767666771619,0.06496786042240577,0.07373708653208233,0.15023923444976073,0.1306040188891744,0.090961082039404,0.1482907299045273,0.12681529965228067,0.13031847133757957,0.10333333333333328,0.17524295758878594,0.11665824976552908,0.13608573689131842,0.07474380165289252,-0.034359632453251576
2025-04-11,-0.01269088994207479,-0.03586678052946213,-0.03443836498229802,-0.020040876575451172,-0.0012853470437017567,0.009416561498883702,-0.009472259810554884,-0.009753678293932921,0.007144111963459654,0.015473014138952523,-0.014079979426514067,-0.028704343233250662,0.005389092476826951,-0.011033630505781655,-0.006655574043261225,-0.049684556369165245,-0.0036695323967288473,-0.067319297304546,-0.01270648030495558,0.0013524174461849725,-0.011260642680582134,-0.042755887508574175,0.00788215531722436,-0.1085153529597973,-0.007874257943465302,0.017686342230587515
2025-04-12,,,0.027666666666666506,,,,,,,,0.024388653407238392,,,,,-0.0014344036191106246,0.020888140587183024,,0.017742232027946336,,,0.00704617834394905,,,,
2025-04-14,0.11867299589311431,0.08004871567759086,0.013514974591847695,0.07062163258212162,0.026833976833976703,0.05539526832083075,0.05352707401887735,0.02320534223706172,0.05488691202976925,-0.007975504546347989,0.013877395123814473,0.04866877209127218,0.037950257289879774,0.05390931810067823,0.0912897822445562,0.015230202578268903,0.0021388445085810392,0.07145938173975552,0.0351368440068649,0.06651660101294321,0.03125,0.021385935091117414,0.009230769230769154,0.03025353312974932,0.03624244303208801,0.009344961123896267
2025-04-15,-0.0470105845332317,-0.03464889800102511,-0.031203328355024484,-0.04069264069264078,-0.0327755843830293,0.017678148350647183,-0.0023576564894495222,0.021210637950726197,-0.02248801190541816,0.02036496350364958,-0.00012557292647707996,-0.014220183486238547,0.007849617847552226,-0.02036754742547431,0.003069838833461347,-0.037204999365102354,-0.00825426213067959,-0.05018786902844863,-0.036561954624781845,-0.015618404390038032,-0.030909090909090886,-0.03251025621178116,-0.01638719512195108,0.008271868753015887,-0.0037697462900909695,-0.002319335846118653
2025-04-16,-0.006553932359415704,-0.05681214824254022,-0.024610471838352743,-0.03452166064981954,0.002202928599196685,-0.03948782234957027,-0.017369727047146344,-0.0030356286946797706,-0.030730194530589117,-0.011905613522324332,-0.04094191522762958,-0.01099540736844229,-0.024390243902438935,-0.010114545061595037,-0.0619739862280031,-0.03888763282839702,-0.019523957685127602,-0.04662333992653289,-0.052350330585997695,0.03784305317324188,0.0006253908692932519,-0.005120409632770606,-0.02963967454475014,-0.006768305189034041,-0.0007207640098504386,-0.022297726839152543
2025-04-17,-0.010928136173641523,0.0009006980409818066,-0.005305938135019228,0.023837345174106073,0.01461080941298154,0.021161554954787,0.0233285233285232,-0.02692307692307694,0.012914485165794076,0.0029062551712726314,0.009821253191907298,0.009194712411317196,0.012815126050420123,-0.0020523121261080135,0.012234910277324706,-0.006057398259233238,-0.020177178368372295,0.04164196799051578,0.001433623243811688,-0.025927073649416488,0.02187500000000009,-0.01978287092882991,0.029280628202568604,-0.009701954845815042,-0.005169201178097049,0.0012553531901569048
2025-04-18,,,-0.01753489955737153,,,,,,,,-0.02126693898722687,,,,,-0.008954105279766367,-0.008177696210730834,,-0.033403321244512285,,,-0.011854951185495177,,,,
2025-04-21,-0.026832993890020473,-0.04015748031496069,-0.022064344712066086,-0.05329833371376402,0.01446412641773942,-0.019901405879130918,-0.025851938895417037,0.0034584980237153395,0.010452561451872233,0.013602285266425262,-0.014905597880092714,-0.0008310866965316466,0.027380211574362212,-0.011420320294040387,0.03303787268331981,-0.021512865927680203,-0.016109281885221427,-0.04168445013515443,-0.030114533965244883,-0.024602332979851482,-0.04498810737342851,-0.03956162563825805,-0.0457748755414753,-0.029752450988910106,-0.01770285783336345,-0.023575763870232525
2025-04-22,0.016847172081829065,0.016172506738544312,0.007028527553009312,0.009885473176612258,0.007223164374097202,0.04769001490312963,0.01568154402895061,0.014114557689151486,0.014209389564624253,-0.020500976721471553,-0.0016139878950907072,0.007749736265519669,0.022208762366242807,0.010357190280175343,-0.01404056162246492,-0.0036202408070290515,-0.005614403849876881,0.0038598574821853138,0.0012216227221826248,0.01304631441617743,-0.011527787660997713,-0.0031552558782850237,-0.0023714343790229853,0.0005731069560854785,-0.015223274695534639,0.025215141959055165
2025-04-23,0.059891947517365596,0.05316572482989268,0.07108504398826976,0.05789662170228005,0.06790970316787215,0.05058677098150777,0.03598574821852729,0.05227383071694436,0.11056937906299025,0.02841918294849033,0.04479321029233474,0.05894431694649116,0.05313055500691277,0.045034389100626404,0.15427215189873422,0.07313737497448458,0.03988429660121251,0.08873114463176579,0.06273512963904415,0.06718179866924223,0.05248002303649835,0.1124311668039717,0.06812007606628634,0.06164530679458724,0.04774991411885954,0.016073850394567435
2025-04-24,-0.01281615612408371,-0.0015330705212438511,-0.005913919614500163,-0.004287971112615807,0.0044379562043794785,-0.013116696285013107,0.0014903129657226621,-0.006920947400799848,-0.021547156481808494,-0.020765788968679644,-0.00038682225517372437,-0.015018440363484209,-0.010502625656414133,-0.007545587927059394,-0.04112405757368054,-0.011222490632073479,-0.0033433187118862007,0.012632436837815675,-0.00918484500574046,0.023129525341914592,0.02127222982216148,-0.017111007171811687,-0.0005722642589177651,0.08767197194496901,-0.011743666169895639,0.02078787561373785
2025-04-25,0.006343742316203604,0.02325071287563052,0.028919246447064006,0.04499093381686303,0.020929015754898028,-0.0038586863316755204,0.03296703296703285,0.022146507666098936,0.06240330067044875,-0.004445452951430062,0.060948081264108334,0.02678916081216709,0.01914329037149365,0.015881731784582964,0.019299499642601914,0.04891983917819287,0.027399833615114222,0.032059020791415094,0.02761684047894941,0.060546491055632146,0.05150358314915282,0.03208153229963906,0.024303346481740595,-0.03286210317460325,0.0025937990107371967,0.007282053761736185
2025-04-26,,,0.012366829059371476,,,,,,,,-0.017021276595744705,,,,,0.0049884458790301345,0.02256817469438932,,0.042473219319676625,,,0.09505878736647966,,,,
2025-04-28,0.022038702111024433,0.02904608788853169,0.004759386567953383,0.028630300401258024,0.03547633961619501,0.012567788585693407,-0.003767730496453736,0.012424242424242227,0.014563106796116498,0.009148173473404908,0.0025974025974027093,0.012913533834586488,0.009484842849172281,0.0002494698765125314,0.014025245441795287,0.013613635534143631,-0.0065903749872280315,0.029243566415388722,-0.010906796466558455,0.055421686746987886,0.01146496815286624,0.012982456140350873,0.014906832298136719,0.011988716502115748,0.0024968413452859384,0.0007629383460070471
2025-04-29,-0.002151565861821747,-0.0003124674513071968,-0.02826315789473688,0.0033210332103321694,0.003354597448306018,-0.01224177505738333,-0.0021134593993327178,-0.006435199042202799,-0.013349282296650666,-0.0029464606539705285,-0.015297310634098338,-0.00476923933416229,-0.006448047162859294,-0.006817142619611749,-0.03112033195020758,-0.018651879590954934,-0.003342761635381719,-0.016289935597928906,-0.015036908776086766,0.0014049877063577743,-0.00566750629722923,-0.010045029442327547,-0.0077723378212974925,-0.012163446309787718,0.0058514628657164725,0.00580830133961685
