date,Open,Close,High,Low,Volume
2025-12-26,124.1,123.72,124.99,123.12,484389
2025-12-29,123.71,122.48,126.3,121.348,1000176
2025-12-30,134.0647,133.02,135.13,130.44,2398760
2025-12-31,131.265,133.47,134.6,129.5,932683
2026-01-02,144.605,144.5,148.14,130.66,5661923
2026-01-05,144.635,145.79,148.66,143.8,2377437
2026-01-06,149.57,149.97,151.59,147.02,1420671
2026-01-07,146.01,147.24,150.59,144.899,2148536
2026-01-08,143.91,143.82,146.81,140.21,1921522
2026-01-09,142.745,141.51,144.63,140.1,1321860
2026-01-12,148.84,148.18,152.6404,143.54,2433496
2026-01-13,147.34,147.0,148.76,145.68,1462847
2026-01-14,150.435,149.79,154.2928,146.21,2620346
2026-01-15,149.5,150.51,150.99,147.9001,1491347
2026-01-16,147.6073,148.92,149.8,145.64,1781959
2026-01-20,153.385,150.61,154.95,148.41,1665663
2026-01-21,158.66,157.69,161.08,156.2,2034869
2026-01-22,164.435,164.63,165.3,160.3,1757418
2026-01-23,162.26,164.2,165.79,160.94,955601
2026-01-26,158.445,158.43,161.44,155.3401,1703653
2026-01-27,161.025,160.0,161.79,156.08,859892
2026-01-28,159.62,159.76,160.48,156.01,799958
2026-01-29,160.51,158.83,161.93,153.2803,1179133
2026-01-30,156.83,155.59,157.51,153.71,698290
2026-02-02,150.255,150.28,153.18,147.68,971473
2026-02-03,145.705,145.0,147.43,142.75,772605
2026-02-04,144.82,141.26,144.86,137.62,794394
2026-02-05,143.8,142.81,145.74,137.95,744371
2026-02-06,137.55,142.75,145.86,137.47,470693
2026-02-07,145.98,145.93,146.0,145.9,1317
2026-02-09,142.83,145.13,146.94,142.7,750499
2026-02-10,147.39,147.19,149.58,146.26,594301
2026-02-11,146.42,146.84,148.75,142.82,691452
2026-02-12,143.35,143.65,145.55,136.75,1148459
2026-02-13,138.53,133.58,138.99,131.3,984993
2026-02-14,136.8,136.8,136.8,135.8,111
2026-02-17,139.08,137.95,139.88,136.565,794267
2026-02-18,137.83,138.57,139.8,137.51,369452
2026-02-19,138.33,137.69,138.8,135.67,503706
2026-02-20,137.06,132.46,137.26,131.88,766511
2026-02-21,135.68,136.7,136.7,135.68,1320
2026-02-23,135.91,135.55,136.66,133.645,743419
2026-02-24,131.26,132.18,134.01,130.52,716213
2026-02-25,133.29,132.88,133.77,131.23,482333
2026-02-26,132.01,127.62,132.21,123.13,1554138
2026-02-27,124.85,125.37,127.2,124.2601,302579
2026-02-28,124.17,124.2,124.42,124.11,335
2026-03-02,121.39,119.7,123.7,119.22,803972
2026-03-03,123.33,118.18,123.78,115.6,804298
2026-03-04,119.01,120.78,121.0,116.16,500736
2026-03-05,119.65,118.4,120.6,117.77,67716
2026-03-06,118.02,118.8,122.6,118.01,85026
2026-03-07,118.61,118.91,119.02,118.61,3567
2026-03-09,119.42,118.9,120.35,116.32,82024
2026-03-10,123.22,123.41,124.65,122.07,86931
2026-03-11,126.15,124.65,126.49,123.61,77972
2026-03-12,123.1,122.93,125.15,121.11,86031
2026-03-13,124.3,125.49,126.72,124.25,61592
2026-03-16,125.23,126.19,126.5,124.07,94966
2026-03-17,121.88,122.38,123.94,121.7,50828
