Date,Open,High,Low,Close,Volume
2025-10-10,129.66,132.4,128.4,129.15,1757388
2025-10-13,124.9851,128.2,122.23,126.24,2196937
2025-10-14,120.7856,123.6,118.83,120.44,2554639
2025-10-15,122.1276,123.87,120.85,123.48,1831812
2025-10-16,120.535,122.2,119.7,121.78,953091
2025-10-17,118.2625,120.74,115.28,118.25,1483289
2025-10-20,120.57,122.97,119.22,120.77,1217278
2025-10-21,119.41,122.39,117.61,120.64,1180147
2025-10-22,119.48,120.93,116.9,118.58,1259165
2025-10-23,120.3126,121.7077,117.03,119.13,1449550
2025-10-24,122.23,123.25,120.17,122.0,1228578
2025-10-27,128.38,130.028,126.48,129.23,2270591
2025-10-28,127.22,129.59,125.51,127.0,782071
2025-10-29,128.75,129.48,126.14,128.65,1177456
2025-10-30,123.1,127.75,121.8,122.65,1368040
2025-10-31,120.632,122.5,120.03,120.87,868251
2025-11-03,120.5,123.99,120.4,121.71,864930
2025-11-04,122.35,129.59,121.23,123.39,2757031
2025-11-05,123.4,126.74,123.0428,125.43,1506632
2025-11-06,129.8092,130.95,123.33,126.94,2160331
2025-11-07,125.815,128.22,124.26,125.9,1124330
2025-11-10,129.58,131.8953,128.07,129.15,1919612
2025-11-11,131.55,133.9,130.53,133.01,1257951
2025-11-12,128.305,131.39,126.83,130.2,1400162
2025-11-13,126.96,134.58,119.49,129.57,2072042
2025-11-14,117.4401,121.44,117.1,118.6,1511499
2025-11-17,117.4,118.32,114.81,116.99,1384972
2025-11-18,111.3,118.055,107.91,109.78,4403737
2025-11-19,114.48,117.14,112.73,114.64,1413836
2025-11-20,117.205,117.52,110.83,116.84,2098984
2025-11-21,110.56,111.745,108.22,109.94,767847
2025-11-24,117.45,120.0,112.67,115.5,2204899
2025-11-25,119.58,121.0,118.24,120.52,899907
2025-11-26,117.575,119.17,115.52,117.97,886972
2025-11-28,117.575,118.2,116.11,117.18,757067
2025-12-01,118.74,120.14,116.89,117.7,964642
2025-12-02,117.815,120.0,116.9,119.2,582379
2025-12-03,117.2,118.8,116.96,118.22,480226
2025-12-04,118.15,119.4,117.13,118.33,516845
2025-12-05,123.88,128.04,122.6307,125.66,2071194
2025-12-08,128.75,130.6999,125.66,129.38,1477714
2025-12-09,125.34,127.24,123.4801,125.6,1851170
2025-12-10,125.61,126.85,123.94,126.08,747262
2025-12-11,126.97,128.725,126.07,127.51,885959
2025-12-12,128.06,130.59,124.67,129.62,1310641
2025-12-15,121.0,124.54,119.25,122.03,1068658
2025-12-16,119.28,120.5,118.13,119.39,720161
2025-12-17,122.585,123.16,119.53,122.6,1084764
2025-12-18,121.555,122.3,119.5,121.68,855644
2025-12-19,122.75,125.37,120.49,122.54,966726
2025-12-22,123.0,125.5,122.2,124.2,650605
2025-12-23,123.2725,124.2,121.8,123.56,497239
2025-12-24,123.7,124.16,122.955,123.69,410917
2025-12-26,124.1,124.99,123.12,123.72,484389
2025-12-29,123.71,126.3,121.348,122.48,1000176
2025-12-30,134.0647,135.13,130.44,133.02,2398760
2025-12-31,131.265,134.6,129.5,133.47,932683
2026-01-02,144.605,148.14,130.66,144.5,5661923
2026-01-05,144.635,148.66,143.8,145.79,2377437
2026-01-06,149.57,151.59,147.02,149.97,1420671
2026-01-07,146.01,150.59,144.899,147.24,2148536
2026-01-08,143.91,146.81,140.21,143.82,1921522
2026-01-09,142.745,144.63,140.1,141.51,1321860
2026-01-12,148.84,152.6404,143.54,148.18,2433496
2026-01-13,147.34,148.76,145.68,147.0,1462847
2026-01-14,150.435,154.2928,146.21,149.79,2620346
2026-01-15,149.5,150.99,147.9001,150.51,1491347
2026-01-16,147.6073,149.8,145.64,148.92,1781959
2026-01-20,153.385,154.95,148.41,150.61,1665663
2026-01-21,158.66,161.08,156.2,157.69,2034869
2026-01-22,164.435,165.3,160.3,164.63,1757418
2026-01-23,162.26,165.79,160.94,164.2,955601
2026-01-26,158.445,161.44,155.3401,158.43,1703653
2026-01-27,161.025,161.79,156.08,160.0,859892
2026-01-28,159.62,160.48,156.01,159.76,799958
2026-01-29,160.51,161.93,153.2803,158.83,1179133
2026-01-30,156.83,157.51,153.71,155.59,698290
2026-02-02,150.255,153.18,147.68,150.28,971473
2026-02-03,145.705,147.43,142.75,145.0,772605
2026-02-04,144.82,144.86,137.62,141.26,794394
2026-02-05,143.8,145.74,137.95,142.81,744371
2026-02-06,137.55,145.86,137.47,142.75,470693
2026-02-07,145.98,146.0,145.9,145.93,1317
2026-02-09,142.83,146.94,142.7,145.13,750499
2026-02-10,147.39,149.58,146.26,147.19,594301
2026-02-11,146.42,148.75,142.82,146.84,691452
2026-02-12,143.35,145.55,136.75,143.65,1148459
2026-02-13,138.53,138.99,131.3,133.58,984993
2026-02-14,136.8,136.8,135.8,136.8,111
2026-02-17,139.08,139.88,136.565,137.95,794267
2026-02-18,137.83,139.8,137.51,138.57,369452
2026-02-19,138.33,138.8,135.67,137.69,503706
2026-02-20,137.06,137.26,131.88,132.46,766511
2026-02-21,135.68,136.7,135.68,136.7,1320
2026-02-23,135.91,136.66,133.645,135.55,743419
2026-02-24,131.26,134.01,130.52,132.18,716213
2026-02-25,133.29,133.77,131.23,132.88,482333
2026-02-26,132.01,132.21,123.13,127.62,1554138
2026-02-27,124.85,127.2,124.2601,125.37,302579
2026-02-28,124.17,124.42,124.11,124.2,335
2026-03-02,121.39,123.7,119.22,119.7,803972
2026-03-03,123.33,123.78,115.6,118.18,804298
2026-03-04,119.01,121.0,116.16,120.78,500736
2026-03-05,119.65,120.6,117.77,118.4,67716
2026-03-06,118.02,122.6,118.01,118.8,85026
2026-03-07,118.61,119.02,118.61,118.91,3567
2026-03-09,119.42,120.35,116.32,118.9,82024
2026-03-10,123.22,124.65,122.07,123.41,86931
2026-03-11,126.15,126.49,123.61,124.65,77972
2026-03-12,123.1,125.15,121.11,122.93,86031
2026-03-13,124.3,126.72,124.25,125.49,61592
2026-03-16,125.23,126.5,124.07,126.19,94966
2026-03-17,121.88,123.94,121.7,122.38,50828
