Date,Open,High,Low,Close,Volume
2025-09-02,15.635,16.55,15.38,15.66,21019583
2025-09-03,16.1807,16.68,15.95,16.17,17072805
2025-09-04,15.765,15.87,15.24,15.76,12000090
2025-09-05,15.48,15.72,14.63,15.48,23522018
2025-09-08,15.0848,15.35,14.975,15.23,10379199
2025-09-09,15.393,15.82,15.21,15.38,14373260
2025-09-10,16.11,16.425,15.8958,16.2,17094200
2025-09-11,15.9035,16.335,15.6663,15.97,13448833
2025-09-12,15.8016,16.07,15.58,15.87,10483382
2025-09-15,16.1792,16.6,15.93,16.23,14860595
2025-09-16,16.425,16.66,16.17,16.23,20758071
2025-09-17,17.24,17.7,17.12,17.32,20884979
2025-09-18,17.725,18.31,17.3812,17.63,18262003
2025-09-19,18.325,18.675,18.22,18.36,14722462
2025-09-22,17.19,18.29,17.0,17.76,22545619
2025-09-23,18.74,19.17,18.08,18.45,16649045
2025-09-24,18.3174,19.29,17.67,18.02,26047936
2025-09-25,16.845,17.8,16.5,17.23,19622022
2025-09-26,16.035,16.36,15.729,16.35,12357282
2025-09-29,16.45,17.55,16.35,16.49,22766878
2025-09-30,18.1909,18.66,18.06,18.26,15054315
2025-10-01,18.62,19.4099,17.93,18.68,26359795
2025-10-02,19.16,19.75,18.73,19.09,23734507
2025-10-03,19.44,19.48,18.62,18.95,21754087
2025-10-06,19.7241,20.05,18.82,19.48,25352393
2025-10-07,20.68,20.93,19.65,20.72,21190771
2025-10-08,20.365,20.92,20.05,20.4,17789384
2025-10-09,20.26,20.6557,19.62,20.34,18357011
2025-10-10,21.37,22.055,20.165,20.6,31121126
2025-10-13,19.405,21.16,18.65,19.21,16360269
2025-10-14,19.32,21.1399,19.0001,19.45,20938273
2025-10-15,22.56,23.45,22.24,22.91,23460984
2025-10-16,22.618,23.25,21.65,23.14,20096458
2025-10-17,19.7853,20.22,18.55,19.8,18177830
2025-10-20,20.1885,21.61,20.105,20.6,18403470
2025-10-21,20.455,20.9001,20.12,20.62,13232763
2025-10-22,19.765,20.02,18.99,19.63,13993252
2025-10-23,19.31,19.58,19.13,19.34,11626892
2025-10-24,19.83,20.02,19.5,19.9,12174792
2025-10-27,19.8235,20.68,19.64,20.26,13961445
2025-10-28,19.52,20.29,19.37,19.57,13872565
2025-10-29,18.93,19.2599,18.7808,19.09,9115371
2025-10-30,18.53,19.09,17.96,18.46,9593905
2025-10-31,18.08,18.45,17.76,18.3,9673768
2025-11-03,18.325,18.7,17.5,18.64,15385700
2025-11-04,17.02,17.905,16.84,17.56,18919041
2025-11-05,17.325,18.04,16.74,17.35,15576571
2025-11-06,16.9925,17.29,16.43,17.11,10495928
2025-11-07,15.225,16.25,14.93,15.44,15658602
2025-11-10,16.48,16.7,15.61,16.59,13620564
2025-11-11,15.0093,15.7,14.73,15.3,10899930
2025-11-12,14.88,14.98,14.21,14.94,11025120
2025-11-13,14.105,14.75,13.62,14.16,12499134
2025-11-14,12.3211,12.8,11.97,12.19,16332853
2025-11-17,11.915,12.28,11.72,11.99,15406205
2025-11-18,11.69,11.91,11.12,11.36,15888886
2025-11-19,11.7885,12.05,11.09,11.96,14136430
2025-11-20,11.625,11.74,11.22,11.58,15678784
2025-11-21,10.335,10.48,9.71,10.26,19320818
2025-11-24,10.5979,10.7,10.07,10.31,19722224
2025-11-25,10.9,11.27,10.63,11.03,11809440
2025-11-26,11.155,11.35,10.96,11.32,10299951
2025-11-28,11.7,11.98,11.3,11.48,16028442
2025-12-01,11.075,11.44,10.62,11.1,20352719
2025-12-02,11.835,12.42,11.52,11.87,16215161
2025-12-03,11.835,12.39,11.8,12.24,12699465
2025-12-04,12.37,12.52,12.12,12.34,9585962
2025-12-05,12.09,12.48,11.735,12.24,11496633
2025-12-08,11.975,12.115,11.56,11.97,11389127
2025-12-09,11.9401,12.4,11.76,11.9,10192447
2025-12-10,11.96,12.32,11.78,12.18,8755535
2025-12-11,11.455,11.76,11.1745,11.63,13683887
2025-12-12,11.965,12.26,11.455,11.84,13145129
2025-12-15,11.22,11.6,10.58,11.47,16847377
2025-12-16,10.905,11.05,10.56,10.72,10622081
2025-12-17,10.795,10.95,10.26,10.79,12418682
2025-12-18,10.1699,10.37,9.83,10.25,13123594
2025-12-19,9.985,10.12,9.69,9.88,13467975
2025-12-22,10.45,10.69,10.18,10.43,11687301
2025-12-23,10.025,10.14,9.79,9.95,8565510
2025-12-24,9.785,9.88,9.69,9.82,6285103
2025-12-26,9.7587,10.1,9.43,10.0,13262216
2025-12-29,9.7,9.96,9.4,9.44,10388004
2025-12-30,9.525,9.65,9.44,9.53,9318695
2025-12-31,9.315,9.38,9.12,9.37,8677987
2026-01-02,9.065,9.79,9.03,9.18,16367031
2026-01-05,10.42,10.62,10.15,10.36,15541526
2026-01-06,10.58,10.69,10.325,10.57,8235035
2026-01-07,10.17,10.45,9.821,10.29,11444301
2026-01-08,9.965,10.51,9.83,9.97,11491623
2026-01-09,10.3062,10.575,10.07,10.55,11766917
2026-01-12,10.2327,10.4764,10.14,10.19,8690478
2026-01-13,10.99,11.02,10.62,10.83,11626138
2026-01-14,10.97,11.46,10.8899,11.09,18472039
2026-01-15,11.07,11.15,10.77,11.05,14935295
2026-01-16,10.83,11.52,10.59,10.71,22336181
2026-01-20,10.395,11.0,10.22,10.81,19950228
2026-01-21,10.595,11.22,10.32,10.37,13822431
2026-01-22,10.6201,10.8098,10.22,10.66,12807453
2026-01-23,10.165,10.44,9.99,10.24,9910487
2026-01-26,10.2201,10.5,9.99,10.45,14071153
2026-01-27,9.9955,10.19,9.9,10.04,7476448
2026-01-28,10.615,10.79,10.38,10.62,10557211
2026-01-29,10.045,10.33,9.63,10.19,14870094
2026-01-30,9.795,9.86,9.48,9.66,9867110
2026-02-02,9.1593,9.38,8.64,9.04,15743239
2026-02-03,9.265,9.55,9.0,9.22,12687575
2026-02-04,8.95,9.05,8.14,8.85,10854371
2026-02-05,8.2,8.25,7.25,7.81,17291748
2026-02-06,6.56,7.85,6.5,7.3,16067418
2026-02-07,8.34,8.34,8.28,8.3,73026
2026-02-09,7.825,8.39,7.78,7.9,18794619
2026-02-10,8.01,8.08,7.82,7.96,7923618
2026-02-11,7.69,7.81,7.36,7.7,10933674
2026-02-12,7.54,7.7,7.28,7.66,4962657
2026-02-13,7.27,7.93,7.24,7.44,8472826
2026-02-14,7.93,7.94,7.92,7.93,32375
2026-02-17,7.77,7.94,7.33,7.75,11742766
2026-02-18,7.52,7.78,7.47,7.51,5840325
2026-02-19,7.52,7.65,7.43,7.44,4838072
2026-02-20,7.98,8.31,7.86,7.93,9991537
2026-02-21,8.0,8.0,7.96,7.96,41794
2026-02-23,7.85,8.13,7.63,7.79,11541409
2026-02-24,7.86,8.08,7.67,7.73,7574139
2026-02-25,8.01,8.61,8.01,8.34,8748301
2026-02-26,8.55,8.6399,8.23,8.51,6957424
2026-02-27,9.68,10.03,9.28,9.57,24788122
2026-02-28,8.98,8.99,8.96,8.98,27618
2026-03-02,8.6099,9.71,8.435,8.66,25551929
2026-03-03,9.46,9.5,8.6098,9.01,10368866
2026-03-04,8.72,9.55,8.56,9.19,15655914
2026-03-05,9.29,9.35,9.11,9.15,833889
2026-03-06,8.75,8.82,8.44,8.44,861373
2026-03-07,8.0,8.0,7.98,7.99,84173
2026-03-09,7.92,8.07,7.79,8.02,913600
2026-03-10,8.55,8.9,8.53,8.75,750888
2026-03-11,8.56,8.67,8.48,8.51,452894
2026-03-12,8.41,8.5,8.32,8.46,583765
2026-03-13,8.76,9.11,8.73,9.07,969067
2026-03-16,9.67,9.91,9.56,9.86,1525756
2026-03-17,9.31,9.42,9.16,9.23,572826
2026-03-18,9.24,9.33,9.03,9.05,925979
