Date,Open,High,Low,Close,Volume
2025-12-15,216.2,219.36,211.91,218.5,1474526
2025-12-16,216.07,219.84,211.55,213.37,1264947
2025-12-17,222.65,224.75,218.03,221.7,968208
2025-12-18,219.885,223.6,214.1,219.2,1840688
2025-12-19,219.525,223.99,218.34,222.94,1158341
2025-12-22,223.61,226.27,221.74,224.24,1012019
2025-12-23,222.745,226.9,219.7,224.3,1198646
2025-12-24,222.85,226.59,219.54,224.81,1197281
2025-12-26,222.1,224.1,221.01,223.95,883459
2025-12-29,224.36,225.4883,220.0,221.5,758449
2025-12-30,222.51,224.02,222.0,222.5,554427
2025-12-31,221.44,225.0,219.905,222.16,779218
2026-01-02,220.19,223.36,214.25,221.3,1295887
2026-01-05,218.72,227.33,216.71,217.57,1782625
2026-01-06,226.92,231.98,223.52,224.79,1723968
2026-01-07,231.745,235.59,230.5501,233.25,1022576
2026-01-08,233.28,236.5,225.08,235.2,1470011
2026-01-09,223.94,226.83,218.2,225.57,1567968
2026-01-12,215.62,220.6,212.76,214.59,1348037
2026-01-13,219.09,221.43,207.89,220.25,2692880
2026-01-14,207.67,209.69,204.31,207.9,1624991
2026-01-15,208.19,209.29,205.41,206.57,1237037
2026-01-16,208.78,215.82,207.11,208.28,1942253
2026-01-20,208.8,210.38,203.54,206.28,1219863
2026-01-21,207.01,210.37,205.0,206.5,952003
2026-01-22,209.36,210.7,205.1,208.69,1117399
2026-01-23,212.11,214.74,209.21,210.6,1091324
2026-01-26,210.685,214.2776,208.0,209.7,1455744
2026-01-27,212.83,216.7,209.0,213.49,986726
2026-01-28,219.57,223.05,212.5,213.08,2063865
2026-01-29,201.4824,216.0,197.91,208.0,3482439
2026-01-30,201.93,203.99,195.0,198.0,1088968
2026-02-02,190.9,197.09,188.5,192.0,1215479
2026-02-03,187.986,197.74,169.0901,190.6,5353002
2026-02-04,172.8,174.05,161.8,171.0,4267858
2026-02-05,167.8,169.39,157.955,164.2,2037322
2026-02-06,154.19,167.79,153.14,163.04,1443839
2026-02-07,169.0,170.0,168.58,168.98,1729
2026-02-09,170.13,176.0,166.275,169.3,3114741
2026-02-10,177.14,188.84,173.76,185.0,2329515
2026-02-11,184.9,188.0,173.32,187.64,1554967
2026-02-12,178.19,180.67,169.56,180.36,2036295
2026-02-13,173.0,185.6245,170.06,174.47,2429690
2026-02-14,182.45,182.5,181.82,182.2,489
2026-02-17,178.475,182.29,172.02,178.6,2232020
2026-02-18,176.02,179.48,175.645,177.0,1169959
2026-02-19,176.3,180.7399,175.29,177.1,640583
2026-02-20,179.42,184.6,173.18,179.79,1523125
2026-02-21,172.66,172.95,172.28,172.84,2360
2026-02-23,166.65,175.94,155.58,170.52,3981667
2026-02-24,157.23,162.79,156.0,158.52,2165212
2026-02-25,161.11,169.38,160.18,162.64,1534040
2026-02-26,166.0,182.1,165.0,174.55,4200820
2026-02-27,169.95,173.07,164.17,169.44,1478977
2026-02-28,167.4,167.7,167.03,167.3,4098
2026-03-02,167.55,171.2342,160.82,163.17,1423233
2026-03-03,168.09,170.33,156.87,163.85,1958824
2026-03-04,165.5,169.1275,163.0,167.6,532524
2026-03-05,168.35,169.83,167.0,167.84,14417
2026-03-06,177.4,179.33,172.8,173.6,26945
2026-03-07,179.06,179.89,178.5,179.09,1365
2026-03-09,176.4,180.48,174.01,177.0,31322
2026-03-10,181.7,184.16,181.0,182.0,16054
2026-03-11,175.39,177.08,174.49,175.0,20401
2026-03-12,177.81,180.0,176.03,178.0,19166
2026-03-13,177.0,179.0,176.0,178.2,9052
2026-03-16,179.99,181.2,177.81,180.0,16170
2026-03-17,174.06,175.35,173.0,175.0,13698
2026-03-18,176.05,177.0,173.0,173.51,14132
